time,periods,phase,amplitude,power,frequencies
135.00,35.00,1.58,0.25,72.53,0.03
135.17,35.00,1.61,0.25,73.10,0.03
135.33,35.00,1.64,0.25,73.63,0.03
135.50,35.00,1.67,0.25,74.18,0.03
135.67,35.00,1.70,0.26,74.74,0.03
135.83,35.00,1.73,0.26,75.30,0.03
136.00,35.00,1.75,0.26,75.86,0.03
136.17,35.00,1.78,0.26,76.40,0.03
136.33,35.00,1.81,0.26,76.94,0.03
136.50,35.00,1.84,0.26,77.50,0.03
136.67,35.00,1.87,0.26,78.04,0.03
136.83,35.00,1.90,0.26,78.59,0.03
137.00,35.00,1.92,0.26,79.14,0.03
137.17,35.00,1.95,0.26,79.68,0.03
137.33,35.00,1.98,0.26,80.23,0.03
137.50,35.00,2.01,0.27,80.79,0.03
137.67,35.00,2.04,0.27,81.34,0.03
137.83,35.00,2.07,0.27,81.90,0.03
138.00,35.00,2.10,0.27,82.45,0.03
138.17,35.00,2.12,0.27,83.00,0.03
138.33,35.00,2.15,0.27,83.56,0.03
138.50,35.00,2.18,0.27,84.12,0.03
138.67,35.00,2.21,0.27,84.68,0.03
138.83,35.00,2.24,0.27,85.24,0.03
139.00,35.00,2.27,0.27,85.80,0.03
139.17,35.00,2.30,0.27,86.36,0.03
139.33,35.00,2.32,0.28,86.91,0.03
139.50,35.00,2.35,0.28,87.48,0.03
139.67,35.00,2.38,0.28,88.03,0.03
139.83,35.00,2.41,0.28,88.59,0.03
140.00,35.00,2.44,0.28,89.15,0.03
140.17,35.00,2.47,0.28,89.70,0.03
140.33,35.00,2.49,0.28,90.24,0.03
140.50,35.00,2.52,0.28,90.79,0.03
140.67,35.00,2.55,0.28,91.35,0.03
140.83,35.00,2.58,0.28,91.92,0.03
141.00,35.00,2.61,0.28,92.47,0.03
141.17,35.00,2.64,0.28,93.04,0.03
141.33,35.00,2.67,0.29,93.60,0.03
141.50,35.00,2.69,0.29,94.16,0.03
141.67,35.00,2.72,0.29,94.72,0.03
141.83,35.00,2.75,0.29,95.27,0.03
142.00,35.00,2.78,0.29,95.83,0.03
142.17,35.00,2.81,0.29,96.40,0.03
142.33,35.00,2.84,0.29,96.97,0.03
142.50,35.00,2.86,0.29,97.53,0.03
142.67,35.00,2.89,0.29,98.10,0.03
142.83,35.00,2.92,0.29,98.61,0.03
143.00,35.00,2.95,0.29,99.19,0.03
143.17,35.00,2.98,0.29,99.68,0.03
143.33,35.00,3.01,0.30,100.26,0.03
143.50,35.00,3.04,0.30,100.79,0.03
143.67,35.00,3.06,0.30,101.34,0.03
143.83,35.00,3.09,0.30,101.89,0.03
144.00,35.00,3.12,0.30,102.47,0.03
144.17,35.00,3.15,0.30,103.02,0.03
144.33,35.00,3.18,0.30,103.49,0.03
144.50,35.00,3.21,0.30,104.04,0.03
144.67,35.00,3.24,0.30,104.64,0.03
144.83,35.00,3.26,0.30,105.21,0.03
145.00,35.00,3.29,0.30,105.75,0.03
145.17,35.00,3.32,0.30,106.30,0.03
145.33,35.00,3.35,0.31,106.89,0.03
145.50,35.00,3.38,0.31,107.42,0.03
145.67,35.00,3.41,0.31,107.99,0.03
145.83,35.00,3.44,0.31,108.52,0.03
146.00,35.00,3.46,0.31,109.06,0.03
146.17,35.00,3.49,0.31,109.57,0.03
146.33,35.00,3.52,0.31,110.08,0.03
146.50,35.00,3.55,0.31,110.63,0.03
146.67,35.00,3.58,0.31,111.15,0.03
146.83,35.00,3.61,0.31,111.64,0.03
147.00,35.00,3.64,0.31,112.08,0.03
147.17,35.00,3.66,0.31,112.67,0.03
147.33,35.00,3.69,0.31,113.17,0.03
147.50,35.00,3.72,0.31,113.69,0.03
147.67,35.00,3.75,0.32,114.16,0.03
147.83,35.00,3.78,0.32,114.66,0.03
148.00,35.00,3.81,0.32,115.13,0.03
148.17,35.00,3.84,0.32,115.62,0.03
148.33,35.00,3.86,0.32,116.10,0.03
148.50,35.00,3.89,0.32,116.58,0.03
148.67,35.00,3.92,0.32,117.04,0.03
148.83,35.00,3.95,0.32,117.51,0.03
149.00,35.00,3.98,0.32,117.94,0.03
149.17,35.00,4.01,0.32,118.43,0.03
149.33,35.00,4.04,0.32,118.93,0.03
149.50,35.00,4.06,0.32,119.34,0.03
149.67,35.00,4.09,0.32,119.82,0.03
149.83,35.00,4.12,0.32,120.34,0.03
150.00,35.00,4.15,0.32,120.80,0.03
150.17,35.00,4.18,0.32,121.23,0.03
150.33,35.00,4.21,0.33,121.70,0.03
150.50,35.00,4.24,0.33,122.16,0.03
150.67,35.00,4.27,0.33,122.64,0.03
150.83,35.00,4.29,0.33,123.09,0.03
151.00,35.00,4.32,0.33,123.57,0.03
151.17,35.00,4.35,0.33,124.02,0.03
151.33,35.00,4.38,0.33,124.46,0.03
151.50,35.00,4.41,0.33,124.89,0.03
151.67,35.00,4.44,0.33,125.32,0.03
151.83,35.00,4.47,0.33,125.76,0.03
152.00,35.00,4.49,0.33,126.25,0.03
152.17,35.00,4.52,0.33,126.69,0.03
152.33,35.00,4.55,0.33,127.13,0.03
152.50,35.00,4.58,0.33,127.53,0.03
152.67,35.00,4.61,0.33,127.94,0.03
152.83,35.00,4.64,0.33,128.34,0.03
153.00,35.00,4.67,0.33,128.78,0.03
153.17,35.00,4.69,0.34,129.17,0.03
153.33,35.00,4.72,0.34,129.56,0.03
153.50,35.00,4.75,0.34,129.96,0.03
153.67,35.00,4.78,0.34,130.38,0.03
153.83,35.00,4.81,0.34,130.76,0.03
154.00,35.00,4.84,0.34,131.16,0.03
154.17,35.00,4.87,0.34,131.56,0.03
154.33,35.00,4.90,0.34,131.91,0.03
154.50,35.00,4.92,0.34,132.30,0.03
154.67,35.00,4.95,0.34,132.67,0.03
154.83,35.00,4.98,0.34,133.02,0.03
155.00,35.00,5.01,0.34,133.37,0.03
155.17,35.00,5.04,0.34,133.71,0.03
155.33,35.00,5.07,0.34,134.07,0.03
155.50,35.00,5.10,0.34,134.41,0.03
155.67,35.00,5.13,0.34,134.75,0.03
155.83,35.00,5.15,0.34,135.08,0.03
156.00,35.00,5.18,0.34,135.42,0.03
156.17,35.00,5.21,0.34,135.75,0.03
156.33,35.00,5.24,0.34,136.07,0.03
156.50,35.00,5.27,0.34,136.39,0.03
156.67,35.00,5.30,0.34,136.71,0.03
156.83,35.00,5.33,0.35,137.02,0.03
157.00,35.00,5.36,0.35,137.33,0.03
157.17,35.00,5.38,0.35,137.63,0.03
157.33,35.00,5.41,0.35,137.93,0.03
157.50,35.00,5.44,0.35,138.23,0.03
157.67,35.00,5.47,0.35,138.52,0.03
157.83,35.00,5.50,0.35,138.80,0.03
158.00,35.00,5.53,0.35,139.08,0.03
158.17,35.00,5.56,0.35,139.35,0.03
158.33,35.00,5.59,0.35,139.63,0.03
158.50,35.00,5.62,0.35,139.90,0.03
158.67,35.00,5.64,0.35,140.16,0.03
158.83,35.00,5.67,0.35,140.40,0.03
