time,periods,phase,amplitude,power,frequencies
0.00,27.46,5.98,0.33,92.65,0.04
0.17,27.46,6.02,0.34,93.17,0.04
0.33,27.46,6.06,0.34,93.68,0.04
0.50,27.46,6.10,0.34,94.20,0.04
0.67,27.46,6.13,0.34,94.71,0.04
0.83,27.46,6.17,0.34,95.22,0.04
1.00,27.46,6.21,0.34,95.72,0.04
1.17,27.46,6.25,0.34,96.23,0.04
1.33,27.46,0.00,0.34,96.73,0.04
1.50,27.36,0.03,0.34,97.23,0.04
1.67,27.36,0.07,0.34,97.73,0.04
1.83,27.36,0.11,0.34,98.22,0.04
2.00,27.36,0.14,0.35,98.71,0.04
2.17,27.36,0.18,0.35,99.20,0.04
2.33,27.36,0.22,0.35,99.69,0.04
2.50,27.36,0.26,0.35,100.17,0.04
2.67,27.36,0.29,0.35,100.65,0.04
2.83,27.36,0.33,0.35,101.13,0.04
3.00,27.36,0.37,0.35,101.60,0.04
3.17,27.36,0.41,0.35,102.07,0.04
3.33,27.36,0.44,0.35,102.54,0.04
3.50,27.36,0.48,0.35,103.00,0.04
3.67,27.36,0.52,0.35,103.46,0.04
3.83,27.36,0.56,0.35,103.91,0.04
4.00,27.27,0.59,0.36,104.37,0.04
4.17,27.27,0.63,0.36,104.82,0.04
4.33,27.27,0.66,0.36,105.26,0.04
4.50,27.27,0.70,0.36,105.70,0.04
4.67,27.27,0.74,0.36,106.14,0.04
4.83,27.27,0.78,0.36,106.58,0.04
5.00,27.27,0.81,0.36,107.01,0.04
5.17,27.27,0.85,0.36,107.43,0.04
5.33,27.27,0.89,0.36,107.86,0.04
5.50,27.27,0.93,0.36,108.27,0.04
5.67,27.27,0.97,0.36,108.69,0.04
5.83,27.27,1.00,0.36,109.10,0.04
6.00,27.27,1.04,0.36,109.50,0.04
6.17,27.27,1.08,0.37,109.91,0.04
6.33,27.27,1.12,0.37,110.30,0.04
6.50,27.27,1.15,0.37,110.70,0.04
6.67,27.27,1.19,0.37,111.08,0.04
6.83,27.27,1.23,0.37,111.47,0.04
7.00,27.27,1.27,0.37,111.85,0.04
7.17,27.27,1.31,0.37,112.22,0.04
7.33,27.27,1.34,0.37,112.59,0.04
7.50,27.27,1.38,0.37,112.96,0.04
7.67,27.27,1.42,0.37,113.32,0.04
7.83,27.27,1.46,0.37,113.68,0.04
8.00,27.27,1.49,0.37,114.03,0.04
8.17,27.27,1.53,0.37,114.37,0.04
8.33,27.27,1.57,0.37,114.72,0.04
8.50,27.27,1.61,0.37,115.05,0.04
8.67,27.27,1.65,0.37,115.39,0.04
8.83,27.27,1.68,0.37,115.71,0.04
9.00,27.27,1.72,0.38,116.04,0.04
9.17,27.27,1.76,0.38,116.35,0.04
9.33,27.27,1.80,0.38,116.67,0.04
9.50,27.27,1.84,0.38,116.97,0.04
9.67,27.27,1.87,0.38,117.28,0.04
9.83,27.27,1.91,0.38,117.57,0.04
10.00,27.27,1.95,0.38,117.87,0.04
10.17,27.27,1.99,0.38,118.15,0.04
10.33,27.27,2.02,0.38,118.43,0.04
10.50,27.27,2.06,0.38,118.71,0.04
10.67,27.27,2.10,0.38,118.98,0.04
10.83,27.27,2.14,0.38,119.25,0.04
11.00,27.27,2.18,0.38,119.51,0.04
11.17,27.27,2.21,0.38,119.77,0.04
11.33,27.27,2.25,0.38,120.02,0.04
11.50,27.27,2.29,0.38,120.26,0.04
11.67,27.27,2.33,0.38,120.50,0.04
11.83,27.27,2.36,0.38,120.74,0.04
12.00,27.27,2.40,0.38,120.97,0.04
12.17,27.27,2.44,0.38,121.19,0.04
12.33,27.27,2.48,0.38,121.41,0.04
12.50,27.27,2.52,0.38,121.62,0.04
12.67,27.27,2.55,0.38,121.83,0.04
12.83,27.27,2.59,0.39,122.03,0.04
13.00,27.27,2.63,0.39,122.23,0.04
13.17,27.27,2.67,0.39,122.42,0.04
13.33,27.27,2.71,0.39,122.61,0.04
13.50,27.27,2.74,0.39,122.79,0.04
13.67,27.27,2.78,0.39,122.97,0.04
13.83,27.27,2.82,0.39,123.14,0.04
14.00,27.27,2.86,0.39,123.30,0.04
14.17,27.27,2.89,0.39,123.46,0.04
14.33,27.27,2.93,0.39,123.61,0.04
14.50,27.27,2.97,0.39,123.76,0.04
14.67,27.27,3.01,0.39,123.90,0.04
14.83,27.27,3.05,0.39,124.04,0.04
15.00,27.27,3.08,0.39,124.17,0.04
15.17,27.27,3.12,0.39,124.30,0.04
15.33,27.27,3.16,0.39,124.42,0.04
15.50,27.27,3.20,0.39,124.53,0.04
15.67,27.27,3.23,0.39,124.64,0.04
15.83,27.27,3.27,0.39,124.75,0.04
16.00,27.27,3.31,0.39,124.85,0.04
16.17,27.27,3.35,0.39,124.94,0.04
16.33,27.27,3.39,0.39,125.03,0.04
16.50,27.27,3.42,0.39,125.11,0.04
16.67,27.27,3.46,0.39,125.19,0.04
16.83,27.27,3.50,0.39,125.26,0.04
17.00,27.27,3.54,0.39,125.32,0.04
17.17,27.27,3.58,0.39,125.39,0.04
17.33,27.27,3.61,0.39,125.44,0.04
17.50,27.27,3.65,0.39,125.49,0.04
17.67,27.27,3.69,0.39,125.54,0.04
17.83,27.27,3.73,0.39,125.58,0.04
18.00,27.27,3.76,0.39,125.61,0.04
18.17,27.27,3.80,0.39,125.64,0.04
18.33,27.27,3.84,0.39,125.66,0.04
18.50,27.27,3.88,0.39,125.68,0.04
18.67,27.27,3.92,0.39,125.69,0.04
18.83,27.27,3.95,0.39,125.70,0.04
19.00,27.27,3.99,0.39,125.70,0.04
19.17,27.27,4.03,0.39,125.70,0.04
19.33,27.27,4.07,0.39,125.69,0.04
19.50,27.27,4.11,0.39,125.68,0.04
19.67,27.27,4.14,0.39,125.66,0.04
19.83,27.27,4.18,0.39,125.64,0.04
20.00,27.27,4.22,0.39,125.61,0.04
20.17,27.27,4.26,0.39,125.58,0.04
20.33,27.27,4.29,0.39,125.54,0.04
20.50,27.27,4.33,0.39,125.49,0.04
20.67,27.27,4.37,0.39,125.45,0.04
20.83,27.27,4.41,0.39,125.39,0.04
21.00,27.27,4.45,0.39,125.33,0.04
21.17,27.27,4.48,0.39,125.27,0.04
21.33,27.27,4.52,0.39,125.20,0.04
21.50,27.27,4.56,0.39,125.13,0.04
21.67,27.27,4.60,0.39,125.05,0.04
21.83,27.36,4.63,0.39,124.97,0.04
22.00,27.36,4.67,0.39,124.88,0.04
22.17,27.36,4.71,0.39,124.79,0.04
22.33,27.36,4.75,0.39,124.70,0.04
22.50,27.36,4.79,0.39,124.60,0.04
22.67,27.36,4.82,0.39,124.49,0.04
22.83,27.36,4.86,0.39,124.38,0.04
23.00,27.36,4.90,0.39,124.27,0.04
23.17,27.36,4.94,0.39,124.15,0.04
23.33,27.36,4.97,0.39,124.03,0.04
23.50,27.36,5.01,0.39,123.90,0.04
23.67,27.36,5.05,0.39,123.77,0.04
23.83,27.36,5.09,0.39,123.64,0.04
24.00,27.36,5.13,0.39,123.50,0.04
24.17,27.36,5.16,0.39,123.35,0.04
24.33,27.36,5.20,0.39,123.20,0.04
24.50,27.36,5.24,0.39,123.05,0.04
24.67,27.36,5.28,0.39,122.89,0.04
24.83,27.36,5.32,0.39,122.73,0.04
25.00,27.36,5.35,0.39,122.57,0.04
25.17,27.36,5.39,0.38,122.40,0.04
25.33,27.36,5.43,0.38,122.23,0.04
25.50,27.36,5.47,0.38,122.05,0.04
25.67,27.36,5.50,0.38,121.87,0.04
25.83,27.36,5.54,0.38,121.68,0.04
26.00,27.36,5.58,0.38,121.50,0.04
26.17,27.36,5.62,0.38,121.30,0.04
