time,periods,phase,amplitude,power,frequencies
0.00,22.78,6.04,0.42,104.90,0.04
0.17,22.78,6.08,0.42,105.82,0.04
0.33,22.78,6.13,0.42,106.76,0.04
0.50,22.78,6.17,0.42,107.70,0.04
0.67,22.78,6.22,0.42,108.62,0.04
0.83,22.78,6.27,0.43,109.54,0.04
1.00,22.78,0.03,0.43,110.47,0.04
1.17,22.78,0.07,0.43,111.40,0.04
1.33,22.78,0.12,0.43,112.33,0.04
1.50,22.78,0.17,0.43,113.26,0.04
1.67,22.78,0.21,0.44,114.20,0.04
1.83,22.68,0.24,0.44,115.12,0.04
2.00,22.68,0.29,0.44,116.06,0.04
2.17,22.68,0.33,0.44,116.98,0.04
2.33,22.68,0.38,0.44,117.90,0.04
2.50,22.68,0.42,0.44,118.82,0.04
2.67,22.68,0.47,0.45,119.74,0.04
2.83,22.68,0.52,0.45,120.66,0.04
3.00,22.68,0.56,0.45,121.57,0.04
3.17,22.68,0.61,0.45,122.48,0.04
3.33,22.68,0.65,0.45,123.39,0.04
3.50,22.68,0.70,0.45,124.30,0.04
3.67,22.68,0.74,0.46,125.20,0.04
3.83,22.68,0.79,0.46,126.10,0.04
4.00,22.68,0.84,0.46,127.00,0.04
4.17,22.68,0.88,0.46,127.90,0.04
4.33,22.68,0.93,0.46,128.79,0.04
4.50,22.68,0.97,0.46,129.68,0.04
4.67,22.68,1.02,0.47,130.56,0.04
4.83,22.68,1.06,0.47,131.45,0.04
5.00,22.68,1.11,0.47,132.32,0.04
5.17,22.68,1.15,0.47,133.19,0.04
5.33,22.68,1.20,0.47,134.06,0.04
5.50,22.68,1.25,0.47,134.93,0.04
5.67,22.68,1.29,0.48,135.79,0.04
5.83,22.68,1.34,0.48,136.64,0.04
6.00,22.68,1.38,0.48,137.49,0.04
6.17,22.68,1.43,0.48,138.34,0.04
6.33,22.68,1.47,0.48,139.18,0.04
6.50,22.68,1.52,0.48,140.02,0.04
6.67,22.68,1.56,0.48,140.87,0.04
6.83,22.68,1.61,0.49,141.70,0.04
7.00,22.68,1.66,0.49,142.52,0.04
7.17,22.68,1.70,0.49,143.34,0.04
7.33,22.68,1.75,0.49,144.16,0.04
7.50,22.68,1.79,0.49,144.99,0.04
7.67,22.68,1.84,0.49,145.81,0.04
7.83,22.68,1.88,0.49,146.62,0.04
8.00,22.68,1.93,0.50,147.42,0.04
8.17,22.68,1.97,0.50,148.23,0.04
8.33,22.68,2.02,0.50,148.99,0.04
8.50,22.68,2.07,0.50,149.78,0.04
8.67,22.68,2.11,0.50,150.53,0.04
8.83,22.78,2.17,0.50,151.33,0.04
9.00,22.78,2.21,0.50,152.09,0.04
9.17,22.78,2.26,0.50,152.87,0.04
9.33,22.78,2.30,0.50,153.66,0.04
9.50,22.78,2.35,0.51,154.42,0.04
9.67,22.78,2.39,0.51,155.16,0.04
9.83,22.78,2.44,0.51,155.91,0.04
10.00,22.78,2.48,0.51,156.65,0.04
10.17,22.78,2.53,0.51,157.38,0.04
10.33,22.78,2.57,0.51,158.11,0.04
10.50,22.78,2.62,0.51,158.80,0.04
10.67,22.78,2.66,0.51,159.52,0.04
10.83,22.78,2.71,0.52,160.24,0.04
11.00,22.78,2.76,0.52,160.92,0.04
11.17,22.78,2.80,0.52,161.61,0.04
11.33,22.78,2.85,0.52,162.31,0.04
11.50,22.78,2.89,0.52,162.98,0.04
11.67,22.87,2.94,0.52,163.65,0.04
11.83,22.87,2.99,0.52,164.31,0.04
12.00,22.87,3.03,0.52,164.95,0.04
12.17,22.87,3.08,0.52,165.63,0.04
12.33,22.87,3.12,0.52,166.28,0.04
12.50,22.87,3.17,0.52,166.92,0.04
12.67,22.87,3.21,0.53,167.52,0.04
12.83,22.87,3.26,0.53,168.13,0.04
13.00,22.87,3.30,0.53,168.73,0.04
13.17,22.87,3.35,0.53,169.30,0.04
