time,periods,phase,amplitude,power,frequencies
0.17,24.97,1.84,0.30,43.91,0.04
0.33,24.97,1.89,0.30,44.34,0.04
0.50,24.97,1.93,0.30,44.77,0.04
0.67,24.97,1.97,0.30,45.21,0.04
0.83,24.88,1.99,0.30,45.64,0.04
1.00,24.88,2.03,0.31,46.07,0.04
1.17,24.88,2.07,0.31,46.50,0.04
1.33,24.88,2.11,0.31,46.93,0.04
1.50,24.88,2.16,0.31,47.36,0.04
1.67,24.88,2.20,0.31,47.78,0.04
1.83,24.88,2.24,0.31,48.20,0.04
2.00,24.88,2.28,0.31,48.62,0.04
2.17,24.88,2.32,0.31,49.05,0.04
2.33,24.88,2.36,0.32,49.47,0.04
2.50,24.78,2.39,0.32,49.89,0.04
2.67,24.78,2.43,0.32,50.31,0.04
2.83,24.78,2.47,0.32,50.73,0.04
3.00,24.78,2.51,0.32,51.15,0.04
3.17,24.78,2.56,0.32,51.57,0.04
3.33,24.78,2.60,0.32,52.00,0.04
3.50,24.78,2.64,0.33,52.42,0.04
3.67,24.69,2.67,0.33,52.85,0.04
3.83,24.69,2.71,0.33,53.28,0.04
4.00,24.69,2.75,0.33,53.71,0.04
4.17,24.69,2.79,0.33,54.13,0.04
4.33,24.69,2.83,0.33,54.55,0.04
4.50,24.69,2.88,0.33,54.96,0.04
4.67,24.59,2.90,0.34,55.38,0.04
4.83,24.59,2.95,0.34,55.79,0.04
5.00,24.59,2.99,0.34,56.21,0.04
5.17,24.59,3.03,0.34,56.62,0.04
5.33,24.59,3.07,0.34,57.04,0.04
5.50,24.59,3.11,0.34,57.46,0.04
5.67,24.59,3.16,0.34,57.91,0.04
5.83,24.50,3.18,0.35,58.34,0.04
6.00,24.50,3.23,0.35,58.77,0.04
6.17,24.50,3.27,0.35,59.21,0.04
6.33,24.50,3.31,0.35,59.63,0.04
6.50,24.50,3.35,0.35,60.05,0.04
6.67,24.50,3.40,0.35,60.47,0.04
6.83,24.40,3.42,0.35,60.87,0.04
7.00,24.40,3.47,0.36,61.28,0.04
7.17,24.40,3.51,0.36,61.70,0.04
7.33,24.40,3.55,0.36,62.10,0.04
7.50,24.40,3.59,0.36,62.51,0.04
7.67,24.40,3.64,0.36,62.92,0.04
7.83,24.40,3.68,0.36,63.33,0.04
8.00,24.31,3.71,0.36,63.75,0.04
8.17,24.31,3.75,0.36,64.16,0.04
8.33,24.31,3.79,0.37,64.56,0.04
8.50,24.31,3.84,0.37,64.97,0.04
8.67,24.31,3.88,0.37,65.39,0.04
8.83,24.31,3.92,0.37,65.80,0.04
9.00,24.31,3.97,0.37,66.22,0.04
9.17,24.21,4.00,0.37,66.63,0.04
9.33,24.21,4.04,0.37,67.04,0.04
9.50,24.21,4.08,0.37,67.46,0.04
9.67,24.21,4.12,0.38,67.89,0.04
9.83,24.21,4.17,0.38,68.31,0.04
10.00,24.21,4.21,0.38,68.74,0.04
10.17,24.21,4.25,0.38,69.18,0.04
