time,periods,phase,amplitude,power,frequencies
0.00,21.07,5.50,0.42,68.24,0.05
0.17,21.07,5.55,0.42,68.87,0.05
0.33,21.07,5.60,0.42,69.49,0.05
0.50,21.07,5.64,0.43,70.12,0.05
0.67,21.07,5.69,0.43,70.74,0.05
0.83,20.98,5.73,0.43,71.37,0.05
1.00,20.98,5.78,0.43,72.00,0.05
1.17,20.98,5.83,0.43,72.63,0.05
1.33,20.98,5.88,0.44,73.25,0.05
1.50,20.98,5.93,0.44,73.88,0.05
1.67,20.90,5.96,0.44,74.51,0.05
1.83,20.90,6.01,0.44,75.14,0.05
2.00,20.90,6.06,0.44,75.77,0.05
2.17,20.90,6.11,0.45,76.39,0.05
2.33,20.90,6.16,0.45,77.02,0.05
2.50,20.82,6.20,0.45,77.65,0.05
2.67,20.82,6.25,0.45,78.27,0.05
2.83,20.82,0.02,0.45,78.90,0.05
3.00,20.82,0.07,0.46,79.52,0.05
3.17,20.82,0.11,0.46,80.14,0.05
3.33,20.82,0.16,0.46,80.76,0.05
3.50,20.82,0.21,0.46,81.37,0.05
3.67,20.74,0.25,0.46,81.99,0.05
3.83,20.74,0.30,0.47,82.60,0.05
4.00,20.74,0.35,0.47,83.21,0.05
4.17,20.74,0.40,0.47,83.82,0.05
4.33,20.74,0.45,0.47,84.43,0.05
4.50,20.74,0.50,0.47,85.03,0.05
4.67,20.74,0.55,0.47,85.62,0.05
4.83,20.66,0.59,0.48,86.22,0.05
5.00,20.66,0.64,0.48,86.81,0.05
5.17,20.66,0.69,0.48,87.40,0.05
5.33,20.66,0.74,0.48,87.98,0.05
5.50,20.66,0.79,0.48,88.56,0.05
5.67,20.66,0.84,0.48,89.14,0.05
5.83,20.66,0.89,0.49,89.71,0.05
6.00,20.66,0.94,0.49,90.28,0.05
6.17,20.66,0.99,0.49,90.84,0.05
6.33,20.58,1.03,0.49,91.40,0.05
6.50,20.58,1.08,0.49,91.95,0.05
6.67,20.58,1.13,0.49,92.50,0.05
6.83,20.58,1.18,0.50,93.04,0.05
7.00,20.58,1.23,0.50,93.58,0.05
7.17,20.58,1.28,0.50,94.11,0.05
7.33,20.58,1.33,0.50,94.63,0.05
7.50,20.58,1.38,0.50,95.16,0.05
7.67,20.58,1.43,0.50,95.67,0.05
7.83,20.58,1.48,0.50,96.18,0.05
8.00,20.50,1.52,0.51,96.68,0.05
8.17,20.50,1.58,0.51,97.19,0.05
8.33,20.50,1.63,0.51,97.68,0.05
8.50,20.50,1.68,0.51,98.17,0.05
8.67,20.50,1.73,0.51,98.65,0.05
8.83,20.50,1.78,0.51,99.12,0.05
9.00,20.50,1.83,0.51,99.59,0.05
9.17,20.50,1.88,0.52,100.06,0.05
9.33,20.50,1.93,0.52,100.52,0.05
9.50,20.50,1.98,0.52,100.97,0.05
9.67,20.42,2.02,0.52,101.42,0.05
9.83,20.42,2.07,0.52,101.86,0.05
10.00,20.42,2.12,0.52,102.30,0.05
10.17,20.42,2.17,0.52,102.73,0.05
10.33,20.42,2.22,0.52,103.16,0.05
10.50,20.42,2.27,0.53,103.58,0.05
10.67,20.42,2.33,0.53,103.99,0.05
10.83,20.42,2.38,0.53,104.40,0.05
11.00,20.42,2.43,0.53,104.80,0.05
11.17,20.42,2.48,0.53,105.19,0.05
11.33,20.42,2.53,0.53,105.58,0.05
11.50,20.34,2.57,0.53,105.96,0.05
11.67,20.34,2.62,0.53,106.34,0.05
11.83,20.34,2.67,0.53,106.71,0.05
12.00,20.34,2.73,0.53,107.07,0.05
12.17,20.34,2.78,0.54,107.43,0.05
12.33,20.34,2.83,0.54,107.78,0.05
12.50,20.34,2.88,0.54,108.13,0.05
12.67,20.34,2.93,0.54,108.46,0.05
12.83,20.34,2.98,0.54,108.79,0.05
13.00,20.34,3.03,0.54,109.11,0.05
13.17,20.34,3.08,0.54,109.43,0.05
13.33,20.34,3.13,0.54,109.74,0.05
13.50,20.34,3.18,0.54,110.03,0.05
13.67,20.34,3.23,0.54,110.33,0.05
13.83,20.34,3.28,0.54,110.61,0.05
14.00,20.26,3.33,0.55,110.89,0.05
14.17,20.26,3.38,0.55,111.16,0.05
14.33,20.26,3.43,0.55,111.42,0.05
14.50,20.26,3.48,0.55,111.68,0.05
14.67,20.26,3.53,0.55,111.93,0.05
14.83,20.26,3.59,0.55,112.17,0.05
15.00,20.26,3.64,0.55,112.40,0.05
15.17,20.26,3.69,0.55,112.62,0.05
15.33,20.26,3.74,0.55,112.83,0.05
15.50,20.26,3.79,0.55,113.04,0.05
15.67,20.26,3.84,0.55,113.23,0.05
15.83,20.26,3.89,0.55,113.42,0.05
16.00,20.26,3.94,0.55,113.60,0.05
16.17,20.26,3.99,0.55,113.77,0.05
16.33,20.26,4.04,0.55,113.94,0.05
16.50,20.26,4.09,0.55,114.09,0.05
16.67,20.26,4.15,0.55,114.23,0.05
16.83,20.26,4.20,0.55,114.36,0.05
17.00,20.26,4.25,0.55,114.49,0.05
17.17,20.18,4.30,0.56,114.61,0.05
17.33,20.18,4.35,0.56,114.72,0.05
17.50,20.18,4.40,0.56,114.82,0.05
17.67,20.18,4.45,0.56,114.91,0.05
17.83,20.18,4.50,0.56,115.00,0.05
18.00,20.18,4.55,0.56,115.08,0.05
18.17,20.18,4.60,0.56,115.14,0.05
18.33,20.18,4.66,0.56,115.20,0.05
18.50,20.18,4.71,0.56,115.26,0.05
18.67,20.18,4.76,0.56,115.30,0.05
18.83,20.18,4.81,0.56,115.33,0.05
19.00,20.18,4.86,0.56,115.36,0.05
19.17,20.18,4.91,0.56,115.38,0.05
19.33,20.18,4.96,0.56,115.39,0.05
19.50,20.18,5.01,0.56,115.40,0.05
19.67,20.18,5.07,0.56,115.40,0.05
19.83,20.18,5.12,0.56,115.39,0.05
20.00,20.18,5.17,0.56,115.37,0.05
20.17,20.10,5.22,0.56,115.35,0.05
20.33,20.10,5.27,0.56,115.32,0.05
20.50,20.10,5.32,0.56,115.29,0.05
20.67,20.10,5.37,0.56,115.24,0.05
20.83,20.10,5.42,0.56,115.20,0.05
21.00,20.10,5.48,0.56,115.14,0.05
21.17,20.10,5.53,0.56,115.08,0.05
21.33,20.10,5.58,0.56,115.02,0.05
21.50,20.10,5.63,0.56,114.94,0.05
21.67,20.10,5.68,0.56,114.87,0.05
21.83,20.10,5.73,0.56,114.78,0.05
22.00,20.10,5.79,0.56,114.69,0.05
22.17,20.10,5.84,0.56,114.59,0.05
22.33,20.10,5.89,0.56,114.49,0.05
22.50,20.10,5.94,0.56,114.39,0.05
22.67,20.10,5.99,0.56,114.27,0.05
22.83,20.02,6.04,0.56,114.16,0.05
23.00,20.02,6.10,0.56,114.04,0.05
23.17,20.02,6.15,0.56,113.92,0.05
23.33,20.02,6.20,0.56,113.79,0.05
23.50,20.02,6.25,0.56,113.66,0.05
23.67,20.02,0.02,0.56,113.52,0.05
23.83,20.02,0.07,0.55,113.38,0.05
24.00,20.02,0.12,0.55,113.23,0.05
24.17,20.02,0.18,0.55,113.07,0.05
24.33,20.02,0.23,0.55,112.92,0.05
24.50,20.02,0.28,0.55,112.75,0.05
24.67,20.02,0.33,0.55,112.59,0.05
24.83,20.02,0.38,0.55,112.42,0.05
25.00,20.02,0.43,0.55,112.24,0.05
25.17,20.02,0.49,0.55,112.06,0.05
25.33,20.02,0.54,0.55,111.87,0.05
25.50,20.02,0.59,0.55,111.68,0.05
25.67,20.02,0.64,0.55,111.48,0.05
25.83,20.02,0.69,0.55,111.28,0.05
26.00,20.02,0.75,0.55,111.07,0.05
26.17,20.02,0.80,0.55,110.86,0.05
26.33,20.02,0.85,0.55,110.65,0.05
26.50,20.02,0.90,0.55,110.43,0.05
26.67,19.94,0.96,0.55,110.20,0.05
26.83,19.94,1.01,0.55,109.98,0.05
27.00,19.94,1.06,0.55,109.74,0.05
27.17,19.94,1.11,0.55,109.51,0.05
27.33,19.94,1.16,0.55,109.26,0.05
27.50,19.94,1.22,0.55,109.02,0.05
27.67,19.94,1.27,0.54,108.76,0.05
27.83,19.94,1.32,0.54,108.50,0.05
28.00,19.94,1.37,0.54,108.24,0.05
28.17,19.94,1.42,0.54,107.97,0.05
28.33,19.94,1.47,0.54,107.70,0.05
28.50,19.94,1.53,0.54,107.42,0.05
28.67,19.94,1.58,0.54,107.13,0.05
28.83,19.94,1.63,0.54,106.84,0.05
29.00,19.94,1.68,0.54,106.55,0.05
29.17,19.94,1.73,0.54,106.24,0.05
29.33,19.94,1.79,0.54,105.94,0.05
29.50,19.94,1.84,0.54,105.62,0.05
29.67,19.94,1.89,0.54,105.30,0.05
29.83,19.94,1.94,0.53,104.98,0.05
30.00,19.94,1.99,0.53,104.65,0.05
