time,periods,phase,amplitude,power,frequencies
20.00,23.52,2.97,0.52,121.62,0.04
20.17,23.52,3.01,0.53,122.40,0.04
20.33,23.52,3.06,0.53,123.20,0.04
20.50,23.52,3.10,0.53,124.01,0.04
20.67,23.60,3.15,0.53,124.83,0.04
20.83,23.60,3.20,0.53,125.65,0.04
21.00,23.60,3.24,0.53,126.45,0.04
21.17,23.60,3.29,0.54,127.24,0.04
21.33,23.60,3.33,0.54,128.07,0.04
21.50,23.60,3.37,0.54,128.88,0.04
21.67,23.60,3.42,0.54,129.68,0.04
21.83,23.69,3.47,0.54,130.51,0.04
22.00,23.69,3.51,0.54,131.33,0.04
22.17,23.69,3.56,0.54,132.17,0.04
22.33,23.69,3.60,0.55,133.01,0.04
22.50,23.69,3.64,0.55,133.83,0.04
22.67,23.69,3.69,0.55,134.64,0.04
22.83,23.69,3.73,0.55,135.46,0.04
23.00,23.77,3.78,0.55,136.28,0.04
23.17,23.77,3.83,0.55,137.08,0.04
23.33,23.77,3.87,0.56,137.86,0.04
23.50,23.77,3.91,0.56,138.67,0.04
23.67,23.77,3.96,0.56,139.49,0.04
23.83,23.77,4.00,0.56,140.28,0.04
24.00,23.77,4.05,0.56,141.09,0.04
24.17,23.86,4.10,0.56,141.88,0.04
24.33,23.86,4.14,0.56,142.67,0.04
24.50,23.86,4.18,0.57,143.47,0.04
24.67,23.86,4.23,0.57,144.27,0.04
24.83,23.86,4.27,0.57,145.06,0.04
25.00,23.86,4.31,0.57,145.84,0.04
25.17,23.86,4.36,0.57,146.61,0.04
25.33,23.94,4.41,0.57,147.40,0.04
25.50,23.94,4.45,0.57,148.17,0.04
25.67,23.94,4.49,0.58,148.94,0.04
25.83,23.94,4.54,0.58,149.70,0.04
26.00,23.94,4.58,0.58,150.46,0.04
26.17,23.94,4.62,0.58,151.21,0.04
26.33,24.03,4.67,0.58,151.96,0.04
26.50,24.03,4.72,0.58,152.70,0.04
26.67,24.03,4.76,0.58,153.44,0.04
26.83,24.03,4.80,0.58,154.18,0.04
27.00,24.03,4.85,0.59,154.91,0.04
27.17,24.03,4.89,0.59,155.64,0.04
27.33,24.03,4.93,0.59,156.36,0.04
27.50,24.03,4.97,0.59,157.08,0.04
27.67,24.12,5.02,0.59,157.79,0.04
27.83,24.12,5.07,0.59,158.50,0.04
28.00,24.12,5.11,0.59,159.22,0.04
28.17,24.12,5.15,0.59,159.92,0.04
28.33,24.12,5.20,0.60,160.62,0.04
28.50,24.12,5.24,0.60,161.32,0.04
28.67,24.12,5.28,0.60,162.01,0.04
28.83,24.12,5.33,0.60,162.70,0.04
29.00,24.12,5.37,0.60,163.39,0.04
29.17,24.12,5.41,0.60,164.08,0.04
29.33,24.20,5.46,0.60,164.76,0.04
29.50,24.20,5.50,0.60,165.47,0.04
29.67,24.20,5.55,0.60,166.16,0.04
29.83,24.20,5.59,0.61,166.82,0.04
30.00,24.20,5.63,0.61,167.51,0.04
30.17,24.20,5.68,0.61,168.23,0.04
30.33,24.20,5.72,0.61,168.90,0.04
30.50,24.20,5.76,0.61,169.56,0.04
30.67,24.20,5.80,0.61,170.25,0.04
30.83,24.20,5.85,0.61,170.90,0.04
31.00,24.20,5.89,0.61,171.58,0.04
31.17,24.29,5.94,0.61,172.27,0.04
31.33,24.29,5.98,0.62,173.01,0.04
31.50,24.29,6.02,0.62,173.72,0.04
31.67,24.29,6.07,0.62,174.40,0.04
31.83,24.29,6.11,0.62,175.09,0.04
32.00,24.29,6.15,0.62,175.79,0.04
32.17,24.29,6.20,0.62,176.49,0.04
32.33,24.29,6.24,0.62,177.20,0.04
32.50,24.29,6.28,0.62,177.95,0.04
32.67,24.29,0.04,0.63,178.65,0.04
32.83,24.29,0.08,0.63,179.37,0.04
33.00,24.29,0.13,0.63,180.12,0.04
33.17,24.37,0.17,0.63,180.81,0.04
33.33,24.37,0.22,0.63,181.54,0.04
33.50,24.37,0.26,0.63,182.30,0.04
33.67,24.37,0.30,0.63,183.00,0.04
33.83,24.37,0.34,0.63,183.72,0.04
34.00,24.37,0.39,0.63,184.45,0.04
34.17,24.37,0.43,0.64,185.15,0.04
34.33,24.37,0.47,0.64,185.85,0.04
34.50,24.37,0.51,0.64,186.61,0.04
34.67,24.37,0.56,0.64,187.34,0.04
34.83,24.46,0.60,0.64,188.04,0.04
35.00,24.46,0.65,0.64,188.78,0.04
35.17,24.46,0.69,0.64,189.50,0.04
35.33,24.46,0.73,0.64,190.23,0.04
35.50,24.46,0.77,0.64,190.97,0.04
35.67,24.46,0.82,0.65,191.69,0.04
35.83,24.46,0.86,0.65,192.40,0.04
36.00,24.46,0.90,0.65,193.11,0.04
36.17,24.46,0.94,0.65,193.82,0.04
36.33,24.54,0.99,0.65,194.52,0.04
36.50,24.54,1.03,0.65,195.19,0.04
36.67,24.54,1.07,0.65,195.88,0.04
36.83,24.54,1.12,0.65,196.59,0.04
37.00,24.54,1.16,0.65,197.28,0.04
37.17,24.54,1.20,0.65,197.96,0.04
37.33,24.54,1.24,0.66,198.64,0.04
37.50,24.54,1.28,0.66,199.33,0.04
37.67,24.63,1.33,0.66,199.97,0.04
37.83,24.63,1.37,0.66,200.65,0.04
38.00,24.63,1.41,0.66,201.29,0.04
38.17,24.63,1.46,0.66,201.94,0.04
38.33,24.63,1.50,0.66,202.55,0.04
38.50,24.63,1.54,0.66,203.17,0.04
38.67,24.63,1.58,0.66,203.79,0.04
38.83,24.63,1.62,0.66,204.43,0.04
39.00,24.71,1.67,0.66,205.04,0.04
39.17,24.71,1.71,0.67,205.66,0.04
39.33,24.71,1.75,0.67,206.25,0.04
39.50,24.71,1.80,0.67,206.84,0.04
39.67,24.71,1.84,0.67,207.41,0.04
39.83,24.71,1.88,0.67,207.97,0.04
40.00,24.71,1.92,0.67,208.53,0.04
40.17,24.71,1.96,0.67,209.07,0.04
40.33,24.71,2.00,0.67,209.61,0.04
40.50,24.80,2.05,0.67,210.15,0.04
40.67,24.80,2.09,0.67,210.69,0.04
40.83,24.80,2.13,0.67,211.21,0.04
41.00,24.80,2.17,0.67,211.72,0.04
41.17,24.80,2.22,0.67,212.23,0.04
41.33,24.80,2.26,0.68,212.73,0.04
41.50,24.80,2.30,0.68,213.21,0.04
41.67,24.80,2.34,0.68,213.70,0.04
41.83,24.80,2.38,0.68,214.17,0.04
42.00,24.88,2.43,0.68,214.64,0.04
42.17,24.88,2.47,0.68,215.11,0.04
42.33,24.88,2.51,0.68,215.58,0.04
42.50,24.88,2.55,0.68,216.04,0.04
42.67,24.88,2.60,0.68,216.50,0.04
42.83,24.88,2.64,0.68,216.94,0.04
43.00,24.88,2.68,0.68,217.37,0.04
43.17,24.88,2.72,0.68,217.79,0.04
43.33,24.88,2.76,0.68,218.23,0.04
43.50,24.88,2.80,0.68,218.65,0.04
43.67,24.88,2.85,0.68,219.07,0.04
43.83,24.88,2.89,0.68,219.49,0.04
44.00,24.97,2.93,0.68,219.88,0.04
44.17,24.97,2.97,0.68,220.27,0.04
44.33,24.97,3.01,0.69,220.69,0.04
44.50,24.97,3.06,0.69,221.14,0.04
44.67,24.97,3.10,0.69,221.56,0.04
44.83,24.97,3.14,0.69,221.98,0.04
45.00,24.97,3.18,0.69,222.36,0.04
45.17,24.97,3.22,0.69,222.76,0.04
45.33,24.97,3.26,0.69,223.09,0.04
45.50,24.97,3.31,0.69,223.48,0.04
45.67,24.97,3.35,0.69,223.91,0.04
