time,periods,phase,amplitude,power,frequencies
4.17,18.99,0.86,0.38,66.43,0.05
4.33,18.99,0.91,0.38,66.94,0.05
4.50,18.99,0.97,0.38,67.45,0.05
4.67,18.99,1.02,0.38,67.96,0.05
4.83,18.99,1.08,0.38,68.46,0.05
5.00,18.99,1.13,0.38,68.96,0.05
5.17,18.99,1.19,0.39,69.46,0.05
5.33,18.99,1.24,0.39,69.95,0.05
5.50,18.99,1.29,0.39,70.43,0.05
5.67,18.99,1.35,0.39,70.91,0.05
5.83,18.99,1.40,0.39,71.39,0.05
6.00,18.99,1.46,0.39,71.86,0.05
6.17,19.08,1.52,0.39,72.33,0.05
6.33,19.08,1.58,0.39,72.79,0.05
6.50,19.08,1.63,0.40,73.25,0.05
6.67,19.08,1.68,0.40,73.71,0.05
6.83,19.08,1.74,0.40,74.16,0.05
7.00,19.08,1.79,0.40,74.60,0.05
7.17,19.08,1.85,0.40,75.03,0.05
7.33,19.08,1.90,0.40,75.46,0.05
7.50,19.08,1.95,0.40,75.88,0.05
7.67,19.08,2.01,0.40,76.30,0.05
7.83,19.16,2.07,0.40,76.71,0.05
8.00,19.16,2.13,0.40,77.12,0.05
8.17,19.16,2.18,0.41,77.52,0.05
8.33,19.16,2.23,0.41,77.91,0.05
8.50,19.16,2.29,0.41,78.30,0.05
8.67,19.16,2.34,0.41,78.68,0.05
8.83,19.16,2.39,0.41,79.05,0.05
9.00,19.16,2.45,0.41,79.42,0.05
9.17,19.16,2.50,0.41,79.77,0.05
9.33,19.25,2.56,0.41,80.13,0.05
9.50,19.25,2.62,0.41,80.47,0.05
9.67,19.25,2.67,0.41,80.81,0.05
9.83,19.25,2.72,0.41,81.15,0.05
10.00,19.25,2.78,0.41,81.47,0.05
10.17,19.25,2.83,0.42,81.78,0.05
10.33,19.25,2.88,0.42,82.09,0.05
10.50,19.25,2.94,0.42,82.39,0.05
10.67,19.25,2.99,0.42,82.68,0.05
10.83,19.33,3.05,0.42,82.97,0.05
11.00,19.33,3.10,0.42,83.25,0.05
11.17,19.33,3.16,0.42,83.53,0.05
11.33,19.33,3.21,0.42,83.79,0.05
11.50,19.33,3.26,0.42,84.06,0.05
11.67,19.33,3.32,0.42,84.30,0.05
11.83,19.33,3.37,0.42,84.55,0.05
12.00,19.33,3.42,0.42,84.78,0.05
12.17,19.33,3.48,0.42,85.01,0.05
12.33,19.42,3.53,0.42,85.23,0.05
12.50,19.42,3.59,0.42,85.44,0.05
12.67,19.42,3.64,0.42,85.65,0.05
12.83,19.42,3.69,0.42,85.85,0.05
13.00,19.42,3.75,0.42,86.04,0.05
13.17,19.42,3.80,0.43,86.23,0.05
13.33,19.42,3.85,0.43,86.41,0.05
13.50,19.42,3.91,0.43,86.58,0.05
13.67,19.42,3.96,0.43,86.74,0.05
13.83,19.50,4.01,0.43,86.90,0.05
14.00,19.50,4.07,0.43,87.06,0.05
14.17,19.50,4.12,0.43,87.20,0.05
14.33,19.50,4.17,0.43,87.34,0.05
14.50,19.50,4.23,0.43,87.47,0.05
14.67,19.50,4.28,0.43,87.60,0.05
14.83,19.50,4.33,0.43,87.71,0.05
15.00,19.59,4.39,0.43,87.82,0.05
15.17,19.59,4.44,0.43,87.93,0.05
15.33,19.59,4.49,0.43,88.03,0.05
15.50,19.59,4.54,0.43,88.12,0.05
15.67,19.59,4.60,0.43,88.20,0.05
15.83,19.59,4.65,0.43,88.27,0.05
16.00,19.67,4.70,0.43,88.34,0.05
16.17,19.67,4.75,0.43,88.40,0.05
16.33,19.67,4.81,0.43,88.46,0.05
16.50,19.67,4.86,0.43,88.51,0.05
16.67,19.67,4.91,0.43,88.54,0.05
16.83,19.67,4.96,0.43,88.57,0.05
17.00,19.76,5.01,0.43,88.60,0.05
17.17,19.76,5.07,0.43,88.62,0.05
17.33,19.76,5.12,0.43,88.63,0.05
17.50,19.76,5.17,0.43,88.63,0.05
17.67,19.84,5.22,0.43,88.63,0.05
17.83,19.84,5.27,0.43,88.62,0.05
18.00,19.84,5.33,0.43,88.60,0.05
18.17,19.84,5.38,0.43,88.57,0.05
18.33,19.93,5.43,0.43,88.54,0.05
18.50,19.93,5.48,0.42,88.50,0.05
18.67,19.93,5.53,0.42,88.44,0.05
18.83,20.02,5.58,0.42,88.38,0.05
19.00,20.02,5.63,0.42,88.32,0.05
19.17,20.02,5.68,0.42,88.25,0.05
19.33,20.10,5.73,0.42,88.16,0.05
19.50,20.10,5.78,0.42,88.08,0.05
19.67,20.10,5.83,0.42,87.99,0.05
19.83,20.19,5.88,0.42,87.89,0.05
20.00,20.19,5.93,0.42,87.79,0.05
20.17,20.27,5.98,0.42,87.67,0.05
20.33,20.27,6.03,0.42,87.56,0.05
20.50,20.27,6.08,0.42,87.44,0.05
20.67,20.36,6.13,0.42,87.32,0.05
20.83,20.36,6.18,0.42,87.19,0.05
21.00,20.44,6.23,0.42,87.05,0.05
21.17,20.44,6.28,0.42,86.92,0.05
21.33,20.53,0.04,0.41,86.77,0.05
21.50,20.61,0.09,0.41,86.63,0.05
21.67,20.61,0.14,0.41,86.48,0.05
21.83,20.70,0.18,0.41,86.33,0.05
22.00,20.70,0.23,0.41,86.18,0.05
22.17,20.78,0.28,0.41,86.03,0.05
22.33,20.87,0.32,0.41,85.88,0.05
22.50,20.95,0.37,0.41,85.73,0.05
22.67,20.95,0.42,0.41,85.58,0.05
22.83,21.04,0.46,0.41,85.43,0.05
23.00,21.13,0.51,0.41,85.30,0.05
23.17,21.21,0.55,0.40,85.16,0.05
23.33,21.30,0.59,0.40,85.03,0.05
23.50,21.38,0.64,0.40,84.91,0.05
23.67,21.47,0.68,0.40,84.79,0.05
23.83,21.55,0.73,0.40,84.67,0.05
24.00,21.55,0.77,0.40,84.56,0.05
24.17,21.64,0.82,0.40,84.45,0.05
24.33,21.72,0.86,0.40,84.36,0.05
24.50,21.81,0.91,0.40,84.27,0.05
24.67,21.89,0.95,0.40,84.18,0.05
24.83,21.98,0.99,0.39,84.10,0.05
25.00,21.98,1.04,0.39,84.03,0.05
25.17,22.07,1.08,0.39,83.96,0.05
25.33,22.15,1.13,0.39,83.91,0.05
25.50,22.24,1.17,0.39,83.85,0.04
25.67,22.24,1.22,0.39,83.80,0.04
25.83,22.32,1.26,0.39,83.76,0.04
26.00,22.41,1.31,0.39,83.72,0.04
26.17,22.41,1.35,0.39,83.68,0.04
26.33,22.49,1.40,0.39,83.66,0.04
26.50,22.58,1.44,0.39,83.64,0.04
26.67,22.58,1.48,0.39,83.61,0.04
26.83,22.66,1.53,0.39,83.60,0.04
27.00,22.75,1.57,0.39,83.59,0.04
27.17,22.75,1.62,0.39,83.60,0.04
27.33,22.83,1.66,0.39,83.59,0.04
27.50,22.83,1.71,0.39,83.60,0.04
27.67,22.92,1.75,0.39,83.59,0.04
27.83,22.92,1.79,0.39,83.60,0.04
28.00,23.01,1.84,0.38,83.61,0.04
28.17,23.01,1.88,0.38,83.62,0.04
28.33,23.09,1.93,0.38,83.64,0.04
28.50,23.09,1.97,0.38,83.66,0.04
28.67,23.18,2.02,0.38,83.68,0.04
28.83,23.18,2.06,0.38,83.71,0.04
29.00,23.26,2.10,0.38,83.74,0.04
29.17,23.26,2.15,0.38,83.77,0.04
29.33,23.35,2.19,0.38,83.81,0.04
29.50,23.35,2.24,0.38,83.86,0.04
29.67,23.35,2.28,0.38,83.88,0.04
29.83,23.43,2.32,0.38,83.93,0.04
30.00,23.43,2.37,0.38,83.97,0.04
30.17,23.52,2.41,0.38,84.02,0.04
30.33,23.52,2.46,0.38,84.06,0.04
30.50,23.60,2.50,0.38,84.11,0.04
30.67,23.60,2.54,0.38,84.17,0.04
30.83,23.60,2.59,0.38,84.23,0.04
31.00,23.69,2.63,0.38,84.29,0.04
31.17,23.69,2.67,0.38,84.34,0.04
31.33,23.69,2.72,0.38,84.40,0.04
31.50,23.77,2.76,0.38,84.48,0.04
31.67,23.77,2.80,0.38,84.53,0.04
31.83,23.77,2.85,0.38,84.59,0.04
32.00,23.86,2.89,0.38,84.68,0.04
32.17,23.86,2.94,0.38,84.75,0.04
32.33,23.86,2.98,0.38,84.82,0.04
32.50,23.94,3.02,0.38,84.89,0.04
32.67,23.94,3.07,0.38,84.96,0.04
32.83,23.94,3.11,0.38,85.04,0.04
33.00,24.03,3.15,0.38,85.12,0.04
33.17,24.03,3.20,0.38,85.22,0.04
33.33,24.03,3.24,0.38,85.30,0.04
33.50,24.12,3.28,0.38,85.40,0.04
33.67,24.12,3.33,0.38,85.50,0.04
33.83,24.12,3.37,0.38,85.59,0.04
34.00,24.20,3.41,0.38,85.67,0.04
34.17,24.20,3.46,0.38,85.79,0.04
34.33,24.20,3.50,0.38,85.91,0.04
34.50,24.20,3.54,0.38,86.03,0.04
34.67,24.29,3.58,0.38,86.14,0.04
34.83,24.29,3.63,0.38,86.25,0.04
35.00,24.29,3.67,0.38,86.36,0.04
35.17,24.29,3.71,0.38,86.48,0.04
35.33,24.37,3.76,0.38,86.61,0.04
35.50,24.37,3.80,0.38,86.73,0.04
35.67,24.37,3.84,0.38,86.87,0.04
35.83,24.46,3.89,0.38,87.00,0.04
36.00,24.46,3.93,0.38,87.16,0.04
36.17,24.46,3.97,0.38,87.32,0.04
36.33,24.46,4.01,0.38,87.45,0.04
36.50,24.54,4.06,0.38,87.59,0.04
36.67,24.54,4.10,0.38,87.75,0.04
