time,periods,phase,amplitude,power,frequencies
14.00,24.29,2.39,0.61,121.88,0.04
14.17,24.29,2.43,0.61,122.78,0.04
14.33,24.29,2.48,0.61,123.69,0.04
14.50,24.20,2.51,0.62,124.60,0.04
14.67,24.20,2.55,0.62,125.52,0.04
14.83,24.20,2.59,0.62,126.44,0.04
15.00,24.20,2.64,0.63,127.37,0.04
15.17,24.20,2.68,0.63,128.30,0.04
15.33,24.20,2.72,0.63,129.24,0.04
15.50,24.20,2.77,0.63,130.18,0.04
15.67,24.20,2.81,0.63,131.12,0.04
15.83,24.20,2.85,0.64,132.07,0.04
16.00,24.20,2.90,0.64,133.02,0.04
16.17,24.20,2.94,0.64,133.97,0.04
16.33,24.20,2.98,0.64,134.93,0.04
16.50,24.12,3.01,0.65,135.89,0.04
16.67,24.12,3.06,0.65,136.86,0.04
16.83,24.12,3.10,0.65,137.83,0.04
17.00,24.12,3.14,0.65,138.80,0.04
17.17,24.12,3.19,0.66,139.77,0.04
17.33,24.12,3.23,0.66,140.74,0.04
17.50,24.12,3.27,0.66,141.72,0.04
17.67,24.12,3.32,0.66,142.69,0.04
17.83,24.12,3.36,0.67,143.66,0.04
18.00,24.12,3.40,0.67,144.64,0.04
18.17,24.12,3.44,0.67,145.61,0.04
18.33,24.12,3.49,0.67,146.58,0.04
18.50,24.12,3.53,0.67,147.55,0.04
18.67,24.12,3.57,0.68,148.51,0.04
18.83,24.12,3.62,0.68,149.48,0.04
19.00,24.12,3.66,0.68,150.44,0.04
19.17,24.12,3.70,0.68,151.39,0.04
19.33,24.12,3.75,0.68,152.35,0.04
19.50,24.12,3.79,0.69,153.29,0.04
19.67,24.12,3.83,0.69,154.24,0.04
19.83,24.12,3.87,0.69,155.18,0.04
20.00,24.12,3.92,0.69,156.11,0.04
20.17,24.12,3.96,0.70,157.04,0.04
20.33,24.12,4.00,0.70,157.96,0.04
20.50,24.12,4.05,0.70,158.88,0.04
20.67,24.12,4.09,0.70,159.80,0.04
20.83,24.12,4.13,0.70,160.70,0.04
21.00,24.12,4.18,0.71,161.60,0.04
21.17,24.12,4.22,0.71,162.49,0.04
21.33,24.12,4.26,0.71,163.38,0.04
21.50,24.12,4.30,0.71,164.26,0.04
21.67,24.12,4.35,0.71,165.14,0.04
21.83,24.12,4.39,0.71,166.01,0.04
22.00,24.12,4.43,0.72,166.87,0.04
22.17,24.12,4.48,0.72,167.73,0.04
22.33,24.12,4.52,0.72,168.58,0.04
22.50,24.03,4.55,0.72,169.43,0.04
22.67,24.03,4.60,0.73,170.27,0.04
22.83,24.03,4.64,0.73,171.12,0.04
23.00,24.03,4.68,0.73,171.95,0.04
23.17,24.03,4.73,0.73,172.78,0.04
23.33,24.03,4.77,0.73,173.61,0.04
23.50,24.03,4.81,0.73,174.44,0.04
23.67,24.03,4.86,0.74,175.26,0.04
23.83,24.03,4.90,0.74,176.08,0.04
24.00,24.03,4.94,0.74,176.89,0.04
24.17,24.03,4.99,0.74,177.71,0.04
24.33,24.03,5.03,0.74,178.52,0.04
24.50,24.03,5.07,0.74,179.33,0.04
24.67,24.03,5.12,0.75,180.13,0.04
24.83,24.03,5.16,0.75,180.94,0.04
25.00,24.03,5.20,0.75,181.74,0.04
25.17,24.03,5.25,0.75,182.55,0.04
25.33,24.03,5.29,0.75,183.35,0.04
25.50,24.03,5.33,0.75,184.15,0.04
25.67,24.03,5.38,0.76,184.94,0.04
25.83,24.03,5.42,0.76,185.74,0.04
26.00,24.03,5.46,0.76,186.54,0.04
26.17,23.94,5.50,0.76,187.34,0.04
26.33,23.94,5.54,0.76,188.14,0.04
26.50,23.94,5.59,0.77,188.93,0.04
26.67,23.94,5.63,0.77,189.73,0.04
26.83,23.94,5.67,0.77,190.52,0.04
27.00,23.94,5.72,0.77,191.32,0.04
27.17,23.94,5.76,0.77,192.11,0.04
27.33,23.94,5.80,0.77,192.89,0.04
27.50,23.94,5.85,0.77,193.68,0.04
27.67,23.94,5.89,0.78,194.46,0.04
27.83,23.94,5.93,0.78,195.24,0.04
28.00,23.94,5.98,0.78,196.01,0.04
28.17,23.94,6.02,0.78,196.78,0.04
28.33,23.94,6.06,0.78,197.55,0.04
28.50,23.94,6.11,0.78,198.31,0.04
28.67,23.94,6.15,0.79,199.07,0.04
28.83,23.94,6.19,0.79,199.82,0.04
29.00,23.94,6.24,0.79,200.56,0.04
29.17,23.94,6.28,0.79,201.30,0.04
29.33,23.94,0.04,0.79,202.03,0.04
29.50,23.94,0.09,0.79,202.75,0.04
29.67,23.94,0.13,0.79,203.47,0.04
29.83,23.94,0.17,0.80,204.17,0.04
30.00,23.94,0.22,0.80,204.87,0.04
30.17,23.94,0.26,0.80,205.56,0.04
30.33,23.94,0.30,0.80,206.24,0.04
30.50,23.94,0.35,0.80,206.91,0.04
30.67,23.94,0.39,0.80,207.57,0.04
30.83,23.94,0.43,0.80,208.21,0.04
31.00,23.94,0.48,0.80,208.85,0.04
31.17,23.94,0.52,0.81,209.47,0.04
31.33,23.94,0.56,0.81,210.08,0.04
31.50,23.94,0.61,0.81,210.68,0.04
31.67,23.94,0.65,0.81,211.27,0.04
31.83,23.94,0.69,0.81,211.85,0.04
32.00,23.94,0.74,0.81,212.41,0.04
32.17,23.86,0.77,0.81,212.97,0.04
32.33,23.86,0.82,0.82,213.52,0.04
32.50,23.86,0.86,0.82,214.06,0.04
32.67,23.86,0.91,0.82,214.59,0.04
32.83,23.86,0.95,0.82,215.11,0.04
33.00,23.86,0.99,0.82,215.62,0.04
33.17,23.86,1.04,0.82,216.12,0.04
33.33,23.86,1.08,0.82,216.62,0.04
33.50,23.86,1.12,0.82,217.10,0.04
