time,periods,phase,amplitude,power,frequencies
4.83,25.40,3.93,0.46,120.76,0.04
5.00,25.40,3.97,0.47,121.67,0.04
5.17,25.40,4.01,0.47,122.59,0.04
5.33,25.40,4.05,0.47,123.52,0.04
5.50,25.40,4.09,0.47,124.44,0.04
5.67,25.40,4.13,0.47,125.37,0.04
5.83,25.40,4.17,0.48,126.30,0.04
6.00,25.40,4.22,0.48,127.24,0.04
6.17,25.40,4.26,0.48,128.18,0.04
6.33,25.40,4.30,0.48,129.11,0.04
6.50,25.40,4.34,0.48,130.04,0.04
6.67,25.40,4.38,0.48,130.97,0.04
6.83,25.40,4.42,0.49,131.91,0.04
7.00,25.40,4.46,0.49,132.83,0.04
7.17,25.40,4.50,0.49,133.76,0.04
7.33,25.40,4.54,0.49,134.68,0.04
7.50,25.40,4.58,0.49,135.59,0.04
7.67,25.40,4.62,0.49,136.51,0.04
7.83,25.40,4.66,0.50,137.44,0.04
8.00,25.40,4.70,0.50,138.36,0.04
8.17,25.40,4.74,0.50,139.25,0.04
8.33,25.48,4.79,0.50,140.15,0.04
8.50,25.48,4.83,0.50,141.02,0.04
8.67,25.48,4.87,0.50,141.91,0.04
8.83,25.48,4.91,0.50,142.78,0.04
9.00,25.48,4.95,0.51,143.64,0.04
9.17,25.48,4.99,0.51,144.51,0.04
9.33,25.48,5.03,0.51,145.36,0.04
9.50,25.48,5.08,0.51,146.20,0.04
9.67,25.48,5.12,0.51,147.05,0.04
9.83,25.48,5.16,0.51,147.85,0.04
10.00,25.48,5.20,0.51,148.68,0.04
10.17,25.48,5.24,0.52,149.50,0.04
10.33,25.48,5.28,0.52,150.30,0.04
10.50,25.48,5.32,0.52,151.09,0.04
10.67,25.48,5.36,0.52,151.87,0.04
10.83,25.48,5.40,0.52,152.64,0.04
11.00,25.48,5.44,0.52,153.41,0.04
11.17,25.57,5.49,0.52,154.17,0.04
11.33,25.57,5.53,0.52,154.92,0.04
11.50,25.57,5.57,0.53,155.66,0.04
11.67,25.57,5.61,0.53,156.40,0.04
11.83,25.57,5.65,0.53,157.13,0.04
12.00,25.57,5.69,0.53,157.86,0.04
12.17,25.57,5.73,0.53,158.58,0.04
12.33,25.57,5.77,0.53,159.29,0.04
12.50,25.57,5.81,0.53,160.00,0.04
12.67,25.57,5.85,0.53,160.71,0.04
12.83,25.57,5.89,0.54,161.41,0.04
13.00,25.57,5.93,0.54,162.10,0.04
13.17,25.57,5.97,0.54,162.79,0.04
13.33,25.57,6.01,0.54,163.48,0.04
13.50,25.57,6.05,0.54,164.16,0.04
13.67,25.57,6.09,0.54,164.85,0.04
13.83,25.57,6.13,0.54,165.53,0.04
14.00,25.57,6.18,0.54,166.21,0.04
14.17,25.57,6.22,0.54,166.88,0.04
14.33,25.57,6.26,0.55,167.56,0.04
14.50,25.57,0.01,0.55,168.24,0.04
14.67,25.57,0.05,0.55,168.91,0.04
14.83,25.57,0.10,0.55,169.59,0.04
15.00,25.57,0.14,0.55,170.26,0.04
15.17,25.57,0.18,0.55,170.94,0.04
15.33,25.48,0.21,0.55,171.63,0.04
15.50,25.48,0.25,0.55,172.30,0.04
15.67,25.48,0.29,0.56,172.99,0.04
15.83,25.48,0.33,0.56,173.68,0.04
16.00,25.48,0.37,0.56,174.37,0.04
16.17,25.48,0.42,0.56,175.05,0.04
16.33,25.48,0.46,0.56,175.73,0.04
16.50,25.48,0.50,0.56,176.42,0.04
16.67,25.48,0.54,0.56,177.12,0.04
16.83,25.48,0.58,0.56,177.81,0.04
17.00,25.48,0.62,0.56,178.51,0.04
17.17,25.48,0.66,0.57,179.19,0.04
17.33,25.48,0.70,0.57,179.89,0.04
17.50,25.48,0.74,0.57,180.61,0.04
17.67,25.48,0.78,0.57,181.32,0.04
17.83,25.48,0.82,0.57,182.03,0.04
18.00,25.48,0.86,0.57,182.74,0.04
18.17,25.48,0.90,0.57,183.43,0.04
