time,periods,phase,amplitude,power,frequencies
0.00,22.78,6.03,0.38,88.81,0.04
0.17,22.78,6.07,0.38,89.57,0.04
0.33,22.78,6.12,0.38,90.32,0.04
0.50,22.78,6.17,0.39,91.08,0.04
0.67,22.78,6.21,0.39,91.85,0.04
0.83,22.78,6.26,0.39,92.60,0.04
1.00,22.78,0.02,0.39,93.36,0.04
1.17,22.78,0.06,0.39,94.13,0.04
1.33,22.78,0.11,0.39,94.88,0.04
1.50,22.78,0.16,0.40,95.64,0.04
1.67,22.78,0.20,0.40,96.38,0.04
1.83,22.78,0.25,0.40,97.15,0.04
2.00,22.78,0.29,0.40,97.89,0.04
2.17,22.78,0.34,0.40,98.63,0.04
2.33,22.78,0.38,0.40,99.38,0.04
2.50,22.78,0.43,0.41,100.11,0.04
2.67,22.78,0.47,0.41,100.86,0.04
2.83,22.78,0.52,0.41,101.59,0.04
3.00,22.78,0.56,0.41,102.32,0.04
3.17,22.78,0.61,0.41,103.05,0.04
3.33,22.78,0.66,0.41,103.78,0.04
3.50,22.78,0.70,0.41,104.50,0.04
3.67,22.78,0.75,0.42,105.22,0.04
3.83,22.78,0.79,0.42,105.94,0.04
4.00,22.78,0.84,0.42,106.66,0.04
4.17,22.78,0.88,0.42,107.37,0.04
4.33,22.78,0.93,0.42,108.08,0.04
4.50,22.78,0.97,0.42,108.79,0.04
4.67,22.78,1.02,0.42,109.49,0.04
4.83,22.78,1.06,0.43,110.20,0.04
5.00,22.78,1.11,0.43,110.90,0.04
5.17,22.78,1.16,0.43,111.59,0.04
5.33,22.78,1.20,0.43,112.28,0.04
5.50,22.78,1.25,0.43,112.98,0.04
5.67,22.78,1.29,0.43,113.67,0.04
5.83,22.78,1.34,0.43,114.36,0.04
6.00,22.78,1.38,0.43,115.04,0.04
6.17,22.78,1.43,0.44,115.71,0.04
6.33,22.78,1.47,0.44,116.39,0.04
6.50,22.78,1.52,0.44,117.07,0.04
6.67,22.78,1.57,0.44,117.75,0.04
6.83,22.78,1.61,0.44,118.42,0.04
7.00,22.78,1.66,0.44,119.08,0.04
7.17,22.78,1.70,0.44,119.75,0.04
7.33,22.78,1.75,0.44,120.41,0.04
7.50,22.78,1.79,0.45,121.07,0.04
7.67,22.78,1.84,0.45,121.70,0.04
7.83,22.78,1.88,0.45,122.36,0.04
8.00,22.78,1.93,0.45,123.01,0.04
8.17,22.78,1.97,0.45,123.65,0.04
8.33,22.78,2.02,0.45,124.29,0.04
8.50,22.78,2.07,0.45,124.94,0.04
8.67,22.78,2.11,0.45,125.57,0.04
8.83,22.78,2.16,0.46,126.20,0.04
9.00,22.78,2.20,0.46,126.84,0.04
9.17,22.78,2.25,0.46,127.47,0.04
9.33,22.78,2.29,0.46,128.10,0.04
9.50,22.78,2.34,0.46,128.71,0.04
9.67,22.78,2.38,0.46,129.32,0.04
9.83,22.78,2.43,0.46,129.94,0.04
10.00,22.78,2.47,0.46,130.52,0.04
10.17,22.78,2.52,0.46,131.13,0.04
10.33,22.78,2.56,0.46,131.72,0.04
10.50,22.87,2.62,0.46,132.33,0.04
10.67,22.87,2.66,0.47,132.91,0.04
10.83,22.87,2.71,0.47,133.48,0.04
11.00,22.87,2.75,0.47,134.06,0.04
11.17,22.87,2.80,0.47,134.62,0.04
11.33,22.87,2.84,0.47,135.20,0.04
11.50,22.87,2.89,0.47,135.76,0.04
11.67,22.87,2.93,0.47,136.31,0.04
11.83,22.87,2.98,0.47,136.85,0.04
12.00,22.87,3.02,0.47,137.41,0.04
12.17,22.87,3.07,0.47,137.93,0.04
12.33,22.87,3.11,0.48,138.46,0.04
12.50,22.87,3.16,0.48,138.99,0.04
12.67,22.97,3.21,0.48,139.51,0.04
12.83,22.97,3.25,0.48,140.02,0.04
13.00,22.97,3.30,0.48,140.51,0.04
13.17,22.97,3.34,0.48,140.99,0.04
13.33,22.97,3.39,0.48,141.49,0.04
13.50,22.97,3.43,0.48,141.98,0.04
13.67,22.97,3.48,0.48,142.46,0.04
13.83,22.97,3.52,0.48,142.92,0.04
14.00,22.97,3.57,0.48,143.39,0.04
14.17,22.97,3.61,0.48,143.85,0.04
14.33,22.97,3.66,0.48,144.32,0.04
14.50,23.07,3.71,0.48,144.76,0.04
14.67,23.07,3.75,0.49,145.20,0.04
14.83,23.07,3.80,0.49,145.61,0.04
15.00,23.07,3.84,0.49,146.03,0.04
15.17,23.07,3.89,0.49,146.44,0.04
15.33,23.07,3.93,0.49,146.84,0.04
15.50,23.07,3.98,0.49,147.22,0.04
15.67,23.07,4.02,0.49,147.61,0.04
15.83,23.07,4.07,0.49,147.98,0.04
16.00,23.07,4.11,0.49,148.35,0.04
16.17,23.07,4.16,0.49,148.70,0.04
16.33,23.07,4.20,0.49,149.05,0.04
16.50,23.07,4.25,0.49,149.39,0.04
16.67,23.16,4.29,0.49,149.73,0.04
16.83,23.16,4.34,0.49,150.07,0.04
17.00,23.16,4.38,0.49,150.39,0.04
17.17,23.16,4.43,0.49,150.71,0.04
17.33,23.16,4.47,0.49,151.02,0.04
17.50,23.16,4.52,0.49,151.33,0.04
17.67,23.16,4.56,0.49,151.62,0.04
17.83,23.16,4.61,0.50,151.91,0.04
18.00,23.16,4.65,0.50,152.19,0.04
18.17,23.16,4.70,0.50,152.46,0.04
18.33,23.16,4.74,0.50,152.73,0.04
18.50,23.16,4.79,0.50,153.00,0.04
