time,periods,phase,amplitude,power,frequencies
3.17,19.42,4.95,0.38,51.19,0.05
3.33,19.42,5.00,0.39,51.69,0.05
3.50,19.42,5.05,0.39,52.19,0.05
3.67,19.42,5.11,0.39,52.68,0.05
3.83,19.42,5.16,0.39,53.18,0.05
4.00,19.42,5.22,0.39,53.67,0.05
4.17,19.42,5.27,0.40,54.16,0.05
4.33,19.42,5.32,0.40,54.66,0.05
4.50,19.42,5.38,0.40,55.15,0.05
4.67,19.42,5.43,0.40,55.64,0.05
4.83,19.42,5.48,0.40,56.13,0.05
5.00,19.42,5.54,0.40,56.62,0.05
5.17,19.42,5.59,0.41,57.11,0.05
5.33,19.42,5.64,0.41,57.60,0.05
5.50,19.33,5.68,0.41,58.09,0.05
5.67,19.33,5.74,0.41,58.57,0.05
5.83,19.33,5.79,0.41,59.06,0.05
6.00,19.33,5.84,0.42,59.55,0.05
6.17,19.33,5.90,0.42,60.03,0.05
6.33,19.33,5.95,0.42,60.51,0.05
6.50,19.33,6.00,0.42,60.99,0.05
6.67,19.33,6.06,0.42,61.47,0.05
6.83,19.33,6.11,0.42,61.95,0.05
7.00,19.33,6.17,0.43,62.43,0.05
7.17,19.33,6.22,0.43,62.90,0.05
7.33,19.33,6.27,0.43,63.38,0.05
7.50,19.33,0.04,0.43,63.85,0.05
7.67,19.33,0.10,0.43,64.32,0.05
7.83,19.33,0.15,0.43,64.79,0.05
8.00,19.33,0.20,0.43,65.25,0.05
8.17,19.33,0.26,0.44,65.72,0.05
8.33,19.33,0.31,0.44,66.18,0.05
8.50,19.33,0.37,0.44,66.65,0.05
8.67,19.33,0.42,0.44,67.10,0.05
8.83,19.33,0.47,0.44,67.56,0.05
9.00,19.42,0.54,0.44,68.02,0.05
9.17,19.42,0.59,0.44,68.47,0.05
9.33,19.42,0.64,0.45,68.92,0.05
9.50,19.42,0.70,0.45,69.37,0.05
9.67,19.42,0.75,0.45,69.82,0.05
9.83,19.42,0.80,0.45,70.27,0.05
10.00,19.42,0.86,0.45,70.71,0.05
10.17,19.42,0.91,0.45,71.15,0.05
10.33,19.42,0.96,0.45,71.59,0.05
10.50,19.42,1.02,0.46,72.03,0.05
10.67,19.42,1.07,0.46,72.46,0.05
10.83,19.42,1.13,0.46,72.89,0.05
11.00,19.42,1.18,0.46,73.32,0.05
11.17,19.42,1.23,0.46,73.75,0.05
11.33,19.42,1.29,0.46,74.17,0.05
11.50,19.42,1.34,0.46,74.59,0.05
11.67,19.42,1.39,0.47,75.01,0.05
11.83,19.42,1.45,0.47,75.42,0.05
12.00,19.42,1.50,0.47,75.83,0.05
12.17,19.42,1.55,0.47,76.24,0.05
12.33,19.42,1.61,0.47,76.65,0.05
12.50,19.42,1.66,0.47,77.05,0.05
12.67,19.42,1.71,0.47,77.45,0.05
12.83,19.42,1.77,0.47,77.84,0.05
13.00,19.42,1.82,0.48,78.24,0.05
13.17,19.42,1.87,0.48,78.63,0.05
13.33,19.50,1.93,0.48,79.01,0.05
13.50,19.50,1.99,0.48,79.40,0.05
13.67,19.50,2.04,0.48,79.78,0.05
13.83,19.50,2.09,0.48,80.16,0.05
14.00,19.50,2.15,0.48,80.54,0.05
14.17,19.50,2.20,0.48,80.91,0.05
14.33,19.50,2.25,0.48,81.28,0.05
14.50,19.50,2.31,0.48,81.65,0.05
14.67,19.50,2.36,0.49,82.01,0.05
14.83,19.50,2.41,0.49,82.37,0.05
15.00,19.50,2.47,0.49,82.72,0.05
15.17,19.50,2.52,0.49,83.08,0.05
15.33,19.50,2.57,0.49,83.42,0.05
15.50,19.50,2.63,0.49,83.77,0.05
15.67,19.50,2.68,0.49,84.11,0.05
15.83,19.50,2.73,0.49,84.45,0.05
16.00,19.50,2.79,0.49,84.78,0.05
16.17,19.59,2.85,0.49,85.11,0.05
16.33,19.59,2.90,0.49,85.44,0.05
16.50,19.59,2.95,0.50,85.77,0.05
16.67,19.59,3.00,0.50,86.09,0.05
16.83,19.59,3.06,0.50,86.42,0.05
17.00,19.59,3.11,0.50,86.73,0.05
17.17,19.59,3.16,0.50,87.04,0.05
17.33,19.59,3.22,0.50,87.35,0.05
17.50,19.59,3.27,0.50,87.66,0.05
17.67,19.59,3.32,0.50,87.96,0.05
17.83,19.59,3.38,0.50,88.26,0.05
18.00,19.59,3.43,0.50,88.55,0.05
18.17,19.59,3.48,0.50,88.84,0.05
18.33,19.59,3.53,0.50,89.13,0.05
18.50,19.59,3.59,0.51,89.41,0.05
18.67,19.67,3.65,0.51,89.70,0.05
18.83,19.67,3.70,0.51,89.98,0.05
19.00,19.67,3.75,0.51,90.26,0.05
19.17,19.67,3.80,0.51,90.53,0.05
19.33,19.67,3.86,0.51,90.81,0.05
19.50,19.67,3.91,0.51,91.07,0.05
19.67,19.67,3.96,0.51,91.34,0.05
19.83,19.67,4.02,0.51,91.60,0.05
20.00,19.67,4.07,0.51,91.86,0.05
20.17,19.67,4.12,0.51,92.11,0.05
20.33,19.67,4.17,0.51,92.36,0.05
20.50,19.67,4.23,0.51,92.61,0.05
20.67,19.67,4.28,0.51,92.86,0.05
20.83,19.67,4.33,0.51,93.10,0.05
21.00,19.67,4.39,0.52,93.34,0.05
21.17,19.76,4.44,0.52,93.58,0.05
21.33,19.76,4.49,0.52,93.81,0.05
21.50,19.76,4.55,0.52,94.05,0.05
21.67,19.76,4.60,0.52,94.28,0.05
21.83,19.76,4.65,0.52,94.51,0.05
22.00,19.76,4.71,0.52,94.73,0.05
22.17,19.76,4.76,0.52,94.95,0.05
