time,periods,phase,amplitude,power,frequencies
8.67,22.99,5.66,0.51,125.61,0.04
8.83,22.99,5.71,0.51,126.59,0.04
9.00,22.99,5.75,0.52,127.57,0.04
9.17,22.99,5.80,0.52,128.55,0.04
9.33,22.99,5.84,0.52,129.53,0.04
9.50,22.99,5.89,0.52,130.51,0.04
9.67,22.99,5.93,0.52,131.49,0.04
9.83,22.99,5.98,0.53,132.47,0.04
10.00,22.99,6.02,0.53,133.45,0.04
10.17,22.99,6.07,0.53,134.43,0.04
10.33,22.99,6.11,0.53,135.40,0.04
10.50,22.99,6.16,0.53,136.38,0.04
10.67,22.99,6.20,0.54,137.36,0.04
10.83,22.99,6.25,0.54,138.34,0.04
11.00,23.08,0.02,0.54,139.32,0.04
11.17,23.08,0.07,0.54,140.30,0.04
11.33,23.08,0.11,0.54,141.27,0.04
11.50,23.08,0.16,0.54,142.25,0.04
11.67,23.08,0.20,0.55,143.23,0.04
11.83,23.08,0.25,0.55,144.20,0.04
12.00,23.08,0.29,0.55,145.18,0.04
12.17,23.08,0.34,0.55,146.15,0.04
12.33,23.08,0.38,0.55,147.12,0.04
12.50,23.08,0.43,0.56,148.10,0.04
12.67,23.08,0.47,0.56,149.07,0.04
12.83,23.08,0.52,0.56,150.03,0.04
13.00,23.08,0.56,0.56,151.00,0.04
13.17,23.08,0.61,0.56,151.97,0.04
13.33,23.08,0.65,0.56,152.93,0.04
13.50,23.08,0.70,0.57,153.89,0.04
13.67,23.08,0.74,0.57,154.85,0.04
13.83,23.08,0.79,0.57,155.81,0.04
14.00,23.08,0.83,0.57,156.77,0.04
14.17,23.08,0.88,0.57,157.72,0.04
14.33,23.08,0.92,0.57,158.68,0.04
14.50,23.16,0.98,0.58,159.63,0.04
14.67,23.16,1.02,0.58,160.58,0.04
14.83,23.16,1.07,0.58,161.53,0.04
15.00,23.16,1.11,0.58,162.47,0.04
15.17,23.16,1.16,0.58,163.41,0.04
15.33,23.16,1.20,0.58,164.35,0.04
15.50,23.16,1.24,0.59,165.29,0.04
15.67,23.16,1.29,0.59,166.23,0.04
15.83,23.16,1.33,0.59,167.16,0.04
16.00,23.16,1.38,0.59,168.08,0.04
16.17,23.16,1.42,0.59,169.01,0.04
16.33,23.16,1.47,0.59,169.93,0.04
16.50,23.16,1.51,0.60,170.85,0.04
16.67,23.16,1.56,0.60,171.76,0.04
16.83,23.16,1.60,0.60,172.67,0.04
17.00,23.16,1.65,0.60,173.58,0.04
17.17,23.16,1.69,0.60,174.48,0.04
17.33,23.24,1.75,0.60,175.38,0.04
17.50,23.24,1.79,0.60,176.28,0.04
17.67,23.24,1.83,0.61,177.18,0.04
17.83,23.24,1.88,0.61,178.07,0.04
18.00,23.24,1.92,0.61,178.96,0.04
18.17,23.24,1.97,0.61,179.84,0.04
18.33,23.24,2.01,0.61,180.72,0.04
18.50,23.24,2.06,0.61,181.59,0.04
18.67,23.24,2.10,0.61,182.46,0.04
18.83,23.24,2.15,0.62,183.32,0.04
19.00,23.24,2.19,0.62,184.18,0.04
19.17,23.24,2.24,0.62,185.03,0.04
19.33,23.24,2.28,0.62,185.88,0.04
19.50,23.24,2.33,0.62,186.72,0.04
19.67,23.32,2.38,0.62,187.56,0.04
19.83,23.32,2.42,0.62,188.40,0.04
20.00,23.32,2.47,0.62,189.23,0.04
20.17,23.32,2.51,0.63,190.06,0.04
20.33,23.32,2.56,0.63,190.89,0.04
20.50,23.32,2.60,0.63,191.70,0.04
20.67,23.32,2.64,0.63,192.52,0.04
20.83,23.32,2.69,0.63,193.32,0.04
21.00,23.32,2.73,0.63,194.13,0.04
21.17,23.32,2.78,0.63,194.92,0.04
21.33,23.32,2.82,0.63,195.71,0.04
21.50,23.32,2.87,0.64,196.50,0.04
21.67,23.32,2.91,0.64,197.28,0.04
21.83,23.32,2.96,0.64,198.05,0.04
22.00,23.32,3.00,0.64,198.82,0.04
22.17,23.40,3.05,0.64,199.59,0.04
22.33,23.40,3.09,0.64,200.35,0.04
22.50,23.40,3.14,0.64,201.11,0.04
22.67,23.40,3.18,0.64,201.86,0.04
22.83,23.40,3.23,0.64,202.61,0.04
23.00,23.40,3.27,0.65,203.35,0.04
23.17,23.40,3.32,0.65,204.09,0.04
23.33,23.40,3.36,0.65,204.82,0.04
23.50,23.40,3.40,0.65,205.54,0.04
23.67,23.40,3.45,0.65,206.26,0.04
23.83,23.40,3.49,0.65,206.97,0.04
24.00,23.40,3.54,0.65,207.68,0.04
24.17,23.40,3.58,0.65,208.38,0.04
24.33,23.40,3.63,0.66,209.07,0.04
24.50,23.48,3.68,0.66,209.76,0.04
24.67,23.48,3.72,0.66,210.46,0.04
24.83,23.48,3.76,0.66,211.14,0.04
25.00,23.48,3.81,0.66,211.82,0.04
25.17,23.48,3.85,0.66,212.49,0.04
25.33,23.48,3.90,0.66,213.16,0.04
25.50,23.48,3.94,0.66,213.82,0.04
25.67,23.48,3.99,0.66,214.47,0.04
25.83,23.48,4.03,0.66,215.12,0.04
26.00,23.48,4.07,0.66,215.76,0.04
26.17,23.48,4.12,0.67,216.40,0.04
26.33,23.48,4.16,0.67,217.03,0.04
26.50,23.48,4.21,0.67,217.65,0.04
26.67,23.48,4.25,0.67,218.27,0.04
26.83,23.48,4.29,0.67,218.88,0.04
27.00,23.56,4.34,0.67,219.49,0.04
27.17,23.56,4.39,0.67,220.10,0.04
27.33,23.56,4.43,0.67,220.70,0.04
27.50,23.56,4.47,0.67,221.29,0.04
27.67,23.56,4.52,0.67,221.88,0.04
27.83,23.56,4.56,0.67,222.46,0.04
28.00,23.56,4.61,0.67,223.03,0.04
28.17,23.56,4.65,0.68,223.60,0.04
28.33,23.56,4.70,0.68,224.16,0.04
28.50,23.56,4.74,0.68,224.71,0.04
28.67,23.56,4.78,0.68,225.26,0.04
28.83,23.56,4.83,0.68,225.80,0.04
29.00,23.56,4.87,0.68,226.33,0.04
29.17,23.56,4.92,0.68,226.86,0.04
29.33,23.64,4.96,0.68,227.38,0.04
29.50,23.64,5.01,0.68,227.91,0.04
29.67,23.64,5.05,0.68,228.42,0.04
29.83,23.64,5.09,0.68,228.93,0.04
30.00,23.64,5.14,0.68,229.43,0.04
30.17,23.64,5.18,0.68,229.92,0.04
30.33,23.64,5.23,0.68,230.41,0.04
30.50,23.64,5.27,0.68,230.89,0.04
30.67,23.64,5.31,0.69,231.36,0.04
30.83,23.64,5.36,0.69,231.83,0.04
31.00,23.64,5.40,0.69,232.29,0.04
31.17,23.64,5.45,0.69,232.74,0.04
31.33,23.64,5.49,0.69,233.18,0.04
31.50,23.64,5.53,0.69,233.62,0.04
31.67,23.64,5.58,0.69,234.05,0.04
31.83,23.72,5.62,0.69,234.48,0.04
32.00,23.72,5.67,0.69,234.91,0.04
32.17,23.72,5.71,0.69,235.32,0.04
32.33,23.72,5.76,0.69,235.73,0.04
32.50,23.72,5.80,0.69,236.14,0.04
32.67,23.72,5.84,0.69,236.53,0.04
32.83,23.72,5.89,0.69,236.92,0.04
33.00,23.72,5.93,0.69,237.30,0.04
33.17,23.72,5.97,0.69,237.68,0.04
33.33,23.72,6.02,0.69,238.05,0.04
33.50,23.72,6.06,0.69,238.41,0.04
33.67,23.72,6.11,0.70,238.76,0.04
33.83,23.72,6.15,0.70,239.11,0.04
34.00,23.72,6.19,0.70,239.45,0.04
34.17,23.72,6.24,0.70,239.78,0.04
34.33,23.80,6.28,0.70,240.12,0.04
34.50,23.80,0.04,0.70,240.45,0.04
34.67,23.80,0.09,0.70,240.77,0.04
34.83,23.80,0.13,0.70,241.09,0.04
35.00,23.80,0.17,0.70,241.40,0.04
35.17,23.80,0.22,0.70,241.70,0.04
35.33,23.80,0.26,0.70,242.00,0.04
35.50,23.80,0.31,0.70,242.29,0.04
35.67,23.80,0.35,0.70,242.58,0.04
35.83,23.80,0.39,0.70,242.86,0.04
36.00,23.80,0.44,0.70,243.13,0.04
36.17,23.80,0.48,0.70,243.40,0.04
36.33,23.80,0.52,0.70,243.66,0.04
36.50,23.80,0.57,0.70,243.92,0.04
36.67,23.80,0.61,0.70,244.17,0.04
36.83,23.80,0.66,0.70,244.41,0.04
37.00,23.80,0.70,0.70,244.65,0.04
37.17,23.88,0.74,0.70,244.89,0.04
37.33,23.88,0.79,0.70,245.12,0.04
37.50,23.88,0.83,0.70,245.36,0.04
37.67,23.88,0.87,0.70,245.58,0.04
37.83,23.88,0.92,0.70,245.80,0.04
38.00,23.88,0.96,0.70,246.02,0.04
38.17,23.88,1.01,0.70,246.23,0.04
38.33,23.88,1.05,0.70,246.43,0.04
38.50,23.88,1.09,0.70,246.63,0.04
38.67,23.88,1.14,0.70,246.82,0.04
38.83,23.88,1.18,0.70,247.01,0.04
39.00,23.88,1.22,0.71,247.19,0.04
39.17,23.88,1.27,0.71,247.37,0.04
39.33,23.88,1.31,0.71,247.54,0.04
39.50,23.88,1.35,0.71,247.70,0.04
39.67,23.88,1.40,0.71,247.87,0.04
39.83,23.88,1.44,0.71,248.02,0.04
40.00,23.88,1.48,0.71,248.17,0.04
40.17,23.96,1.53,0.71,248.33,0.04
40.33,23.96,1.57,0.71,248.48,0.04
40.50,23.96,1.62,0.71,248.62,0.04
40.67,23.96,1.66,0.71,248.76,0.04
40.83,23.96,1.70,0.71,248.90,0.04
41.00,23.96,1.75,0.71,249.02,0.04
41.17,23.96,1.79,0.71,249.15,0.04
41.33,23.96,1.83,0.71,249.27,0.04
41.50,23.96,1.88,0.71,249.38,0.04
41.67,23.96,1.92,0.71,249.49,0.04
41.83,23.96,1.96,0.71,249.59,0.04
42.00,23.96,2.01,0.71,249.69,0.04
42.17,23.96,2.05,0.71,249.78,0.04
42.33,23.96,2.09,0.71,249.87,0.04
42.50,23.96,2.14,0.71,249.95,0.04
42.67,23.96,2.18,0.71,250.03,0.04
42.83,23.96,2.22,0.71,250.10,0.04
43.00,23.96,2.27,0.71,250.16,0.04
43.17,23.96,2.31,0.71,250.22,0.04
43.33,24.04,2.35,0.71,250.29,0.04
43.50,24.04,2.40,0.71,250.35,0.04
43.67,24.04,2.44,0.71,250.40,0.04
43.83,24.04,2.48,0.71,250.45,0.04
44.00,24.04,2.53,0.71,250.49,0.04
44.17,24.04,2.57,0.71,250.53,0.04
44.33,24.04,2.61,0.71,250.57,0.04
44.50,24.04,2.66,0.71,250.60,0.04
44.67,24.04,2.70,0.71,250.62,0.04
44.83,24.04,2.74,0.71,250.64,0.04
45.00,24.04,2.79,0.71,250.65,0.04
45.17,24.04,2.83,0.71,250.67,0.04
45.33,24.04,2.87,0.71,250.67,0.04
45.50,24.04,2.92,0.71,250.67,0.04
45.67,24.04,2.96,0.71,250.67,0.04
45.83,24.04,3.00,0.71,250.66,0.04
46.00,24.04,3.05,0.71,250.65,0.04
46.17,24.04,3.09,0.71,250.63,0.04
46.33,24.04,3.13,0.71,250.61,0.04
46.50,24.04,3.18,0.71,250.59,0.04
46.67,24.12,3.22,0.71,250.56,0.04
46.83,24.12,3.26,0.71,250.54,0.04
47.00,24.12,3.31,0.71,250.51,0.04
47.17,24.12,3.35,0.71,250.48,0.04
47.33,24.12,3.39,0.71,250.45,0.04
47.50,24.12,3.44,0.71,250.41,0.04
47.67,24.12,3.48,0.71,250.37,0.04
47.83,24.12,3.52,0.71,250.32,0.04
48.00,24.12,3.57,0.71,250.28,0.04
48.17,24.12,3.61,0.71,250.23,0.04
48.33,24.12,3.65,0.71,250.17,0.04
48.50,24.12,3.70,0.71,250.11,0.04
48.67,24.12,3.74,0.71,250.05,0.04
48.83,24.12,3.78,0.71,249.99,0.04
49.00,24.12,3.83,0.71,249.93,0.04
49.17,24.12,3.87,0.71,249.86,0.04
49.33,24.12,3.91,0.71,249.79,0.04
49.50,24.12,3.96,0.71,249.71,0.04
49.67,24.12,4.00,0.71,249.64,0.04
49.83,24.12,4.04,0.70,249.56,0.04
50.00,24.12,4.09,0.70,249.48,0.04
50.17,24.12,4.13,0.70,249.40,0.04
50.33,24.12,4.17,0.70,249.31,0.04
50.50,24.12,4.22,0.70,249.22,0.04
50.67,24.12,4.26,0.70,249.13,0.04
50.83,24.20,4.30,0.70,249.05,0.04
51.00,24.20,4.35,0.70,248.96,0.04
51.17,24.20,4.39,0.70,248.87,0.04
51.33,24.20,4.43,0.70,248.78,0.04
51.50,24.20,4.47,0.70,248.69,0.04
51.67,24.20,4.52,0.70,248.59,0.04
51.83,24.20,4.56,0.70,248.50,0.04
52.00,24.20,4.60,0.70,248.40,0.04
52.17,24.20,4.65,0.70,248.30,0.04
52.33,24.20,4.69,0.70,248.20,0.04
52.50,24.20,4.73,0.70,248.09,0.04
