time,periods,phase,amplitude,power,frequencies
0.00,22.43,5.60,0.40,86.20,0.04
0.17,22.43,5.65,0.40,87.03,0.04
0.33,22.35,5.68,0.41,87.86,0.04
0.50,22.35,5.73,0.41,88.69,0.04
0.67,22.35,5.77,0.41,89.52,0.04
0.83,22.35,5.82,0.41,90.35,0.04
1.00,22.27,5.85,0.42,91.18,0.04
1.17,22.27,5.90,0.42,92.02,0.04
1.33,22.27,5.94,0.42,92.85,0.04
1.50,22.27,5.99,0.42,93.69,0.04
1.67,22.27,6.04,0.42,94.53,0.04
1.83,22.27,6.08,0.43,95.36,0.04
2.00,22.19,6.12,0.43,96.20,0.05
2.17,22.19,6.16,0.43,97.04,0.05
2.33,22.19,6.21,0.43,97.88,0.05
2.50,22.19,6.26,0.43,98.72,0.05
2.67,22.19,0.02,0.44,99.56,0.05
2.83,22.11,0.05,0.44,100.40,0.05
3.00,22.11,0.10,0.44,101.24,0.05
3.17,22.11,0.15,0.44,102.08,0.05
3.33,22.11,0.19,0.44,102.92,0.05
3.50,22.11,0.24,0.45,103.75,0.05
3.67,22.11,0.29,0.45,104.59,0.05
3.83,22.03,0.32,0.45,105.42,0.05
4.00,22.03,0.37,0.45,106.26,0.05
4.17,22.03,0.42,0.45,107.09,0.05
4.33,22.03,0.46,0.45,107.92,0.05
4.50,22.03,0.51,0.46,108.75,0.05
4.67,22.03,0.56,0.46,109.58,0.05
4.83,22.03,0.60,0.46,110.40,0.05
5.00,21.95,0.64,0.46,111.23,0.05
5.17,21.95,0.69,0.46,112.05,0.05
5.33,21.95,0.73,0.47,112.87,0.05
5.50,21.95,0.78,0.47,113.69,0.05
5.67,21.95,0.83,0.47,114.50,0.05
5.83,21.95,0.88,0.47,115.32,0.05
6.00,21.95,0.92,0.47,116.12,0.05
6.17,21.95,0.97,0.47,116.93,0.05
6.33,21.95,1.02,0.48,117.73,0.05
6.50,21.87,1.05,0.48,118.53,0.05
6.67,21.87,1.10,0.48,119.33,0.05
6.83,21.87,1.15,0.48,120.12,0.05
7.00,21.87,1.20,0.48,120.91,0.05
7.17,21.87,1.24,0.48,121.69,0.05
7.33,21.87,1.29,0.49,122.47,0.05
7.50,21.87,1.34,0.49,123.25,0.05
7.67,21.87,1.39,0.49,124.02,0.05
7.83,21.87,1.43,0.49,124.78,0.05
8.00,21.79,1.47,0.49,125.54,0.05
8.17,21.79,1.52,0.49,126.30,0.05
8.33,21.79,1.57,0.50,127.06,0.05
8.50,21.79,1.61,0.50,127.81,0.05
8.67,21.79,1.66,0.50,128.55,0.05
8.83,21.79,1.71,0.50,129.29,0.05
9.00,21.79,1.75,0.50,130.02,0.05
9.17,21.79,1.80,0.50,130.75,0.05
9.33,21.79,1.85,0.50,131.47,0.05
9.50,21.79,1.90,0.51,132.18,0.05
9.67,21.79,1.94,0.51,132.89,0.05
9.83,21.79,1.99,0.51,133.59,0.05
10.00,21.79,2.04,0.51,134.29,0.05
10.17,21.79,2.09,0.51,134.98,0.05
10.33,21.71,2.13,0.51,135.67,0.05
10.50,21.71,2.17,0.51,136.35,0.05
10.67,21.71,2.22,0.52,137.02,0.05
10.83,21.71,2.27,0.52,137.68,0.05
11.00,21.71,2.32,0.52,138.34,0.05
11.17,21.71,2.36,0.52,139.00,0.05
11.33,21.71,2.41,0.52,139.64,0.05
11.50,21.71,2.46,0.52,140.28,0.05
11.67,21.71,2.51,0.52,140.91,0.05
11.83,21.71,2.55,0.52,141.53,0.05
