time,periods,phase,amplitude,power,frequencies
7.67,18.65,5.34,0.34,68.71,0.05
7.83,18.65,5.40,0.34,68.94,0.05
8.00,18.65,5.45,0.34,69.16,0.05
8.17,18.65,5.51,0.34,69.38,0.05
8.33,18.65,5.56,0.35,69.60,0.05
8.50,18.73,5.62,0.35,69.81,0.05
8.67,18.73,5.68,0.35,70.02,0.05
8.83,18.73,5.73,0.35,70.23,0.05
9.00,18.73,5.79,0.35,70.43,0.05
9.17,18.73,5.84,0.35,70.62,0.05
9.33,18.81,5.90,0.35,70.81,0.05
9.50,18.81,5.96,0.35,71.00,0.05
9.67,18.81,6.01,0.35,71.18,0.05
9.83,18.81,6.07,0.35,71.36,0.05
10.00,18.81,6.12,0.35,71.53,0.05
10.17,18.81,6.18,0.35,71.69,0.05
10.33,18.89,6.23,0.35,71.86,0.05
10.50,18.89,0.01,0.35,72.02,0.05
10.67,18.89,0.06,0.35,72.18,0.05
10.83,18.89,0.11,0.35,72.33,0.05
11.00,18.89,0.17,0.35,72.48,0.05
11.17,18.89,0.22,0.35,72.62,0.05
11.33,18.97,0.28,0.35,72.76,0.05
11.50,18.97,0.34,0.35,72.90,0.05
11.67,18.97,0.39,0.35,73.03,0.05
11.83,18.97,0.44,0.35,73.16,0.05
12.00,18.97,0.50,0.35,73.28,0.05
12.17,18.97,0.55,0.35,73.40,0.05
12.33,19.06,0.61,0.35,73.52,0.05
12.50,19.06,0.66,0.35,73.63,0.05
12.67,19.06,0.72,0.35,73.74,0.05
12.83,19.06,0.77,0.35,73.85,0.05
13.00,19.06,0.83,0.35,73.95,0.05
13.17,19.06,0.88,0.35,74.05,0.05
13.33,19.14,0.94,0.35,74.14,0.05
13.50,19.14,0.99,0.35,74.24,0.05
13.67,19.14,1.05,0.35,74.33,0.05
13.83,19.14,1.10,0.35,74.41,0.05
14.00,19.14,1.15,0.35,74.50,0.05
14.17,19.14,1.21,0.35,74.57,0.05
14.33,19.14,1.26,0.35,74.65,0.05
14.50,19.22,1.32,0.35,74.72,0.05
14.67,19.22,1.37,0.35,74.80,0.05
14.83,19.22,1.43,0.35,74.86,0.05
15.00,19.22,1.48,0.35,74.93,0.05
15.17,19.22,1.53,0.35,74.99,0.05
15.33,19.22,1.59,0.35,75.05,0.05
15.50,19.30,1.64,0.35,75.10,0.05
15.67,19.30,1.70,0.35,75.16,0.05
15.83,19.30,1.75,0.35,75.21,0.05
16.00,19.30,1.80,0.35,75.26,0.05
16.17,19.30,1.86,0.35,75.30,0.05
16.33,19.30,1.91,0.35,75.35,0.05
16.50,19.30,1.96,0.35,75.39,0.05
16.67,19.30,2.02,0.35,75.42,0.05
16.83,19.38,2.07,0.35,75.46,0.05
17.00,19.38,2.13,0.35,75.50,0.05
17.17,19.38,2.18,0.35,75.53,0.05
17.33,19.38,2.23,0.35,75.56,0.05
17.50,19.38,2.29,0.35,75.59,0.05
17.67,19.38,2.34,0.35,75.61,0.05
17.83,19.38,2.39,0.35,75.63,0.05
18.00,19.46,2.45,0.35,75.66,0.05
18.17,19.46,2.50,0.35,75.68,0.05
18.33,19.46,2.55,0.35,75.70,0.05
18.50,19.46,2.61,0.35,75.72,0.05
18.67,19.46,2.66,0.35,75.73,0.05
18.83,19.46,2.71,0.35,75.74,0.05
19.00,19.46,2.77,0.35,75.75,0.05
19.17,19.54,2.82,0.35,75.76,0.05
19.33,19.54,2.87,0.35,75.77,0.05
19.50,19.54,2.93,0.35,75.78,0.05
19.67,19.54,2.98,0.35,75.79,0.05
19.83,19.54,3.03,0.35,75.80,0.05
20.00,19.54,3.09,0.35,75.80,0.05
20.17,19.54,3.14,0.35,75.80,0.05
20.33,19.54,3.19,0.35,75.80,0.05
20.50,19.62,3.25,0.35,75.80,0.05
20.67,19.62,3.30,0.35,75.80,0.05
20.83,19.62,3.35,0.35,75.80,0.05
21.00,19.62,3.41,0.35,75.80,0.05
21.17,19.62,3.46,0.35,75.80,0.05
21.33,19.62,3.51,0.35,75.80,0.05
21.50,19.62,3.57,0.35,75.79,0.05
21.67,19.62,3.62,0.35,75.78,0.05
21.83,19.70,3.67,0.35,75.77,0.05
22.00,19.70,3.72,0.35,75.77,0.05
22.17,19.70,3.78,0.35,75.76,0.05
22.33,19.70,3.83,0.35,75.76,0.05
22.50,19.70,3.88,0.35,75.75,0.05
22.67,19.70,3.94,0.35,75.74,0.05
22.83,19.70,3.99,0.35,75.73,0.05
23.00,19.70,4.04,0.35,75.72,0.05
23.17,19.70,4.09,0.35,75.70,0.05
23.33,19.78,4.15,0.35,75.69,0.05
23.50,19.78,4.20,0.35,75.69,0.05
23.67,19.78,4.25,0.35,75.68,0.05
23.83,19.78,4.30,0.35,75.67,0.05
24.00,19.78,4.36,0.35,75.66,0.05
24.17,19.78,4.41,0.35,75.64,0.05
24.33,19.78,4.46,0.35,75.63,0.05
24.50,19.78,4.52,0.35,75.61,0.05
24.67,19.86,4.57,0.35,75.60,0.05
24.83,19.86,4.62,0.35,75.60,0.05
25.00,19.86,4.67,0.35,75.59,0.05
25.17,19.86,4.72,0.35,75.58,0.05
25.33,19.86,4.78,0.35,75.56,0.05
25.50,19.86,4.83,0.35,75.55,0.05
25.67,19.86,4.88,0.35,75.54,0.05
25.83,19.86,4.94,0.35,75.52,0.05
26.00,19.94,4.99,0.35,75.51,0.05
26.17,19.94,5.04,0.35,75.51,0.05
26.33,19.94,5.09,0.35,75.50,0.05
26.50,19.94,5.14,0.35,75.49,0.05
26.67,19.94,5.20,0.35,75.48,0.05
26.83,19.94,5.25,0.35,75.47,0.05
27.00,19.94,5.30,0.35,75.46,0.05
27.17,19.94,5.35,0.35,75.45,0.05
27.33,20.02,5.40,0.35,75.44,0.05
27.50,20.02,5.46,0.35,75.44,0.05
27.67,20.02,5.51,0.35,75.43,0.05
27.83,20.02,5.56,0.35,75.43,0.05
