time,periods,phase,amplitude,power,frequencies
0.00,20.98,5.35,0.42,65.16,0.05
0.17,20.98,5.39,0.42,65.84,0.05
0.33,20.98,5.44,0.42,66.52,0.05
0.50,20.98,5.49,0.42,67.20,0.05
0.67,20.90,5.53,0.43,67.89,0.05
0.83,20.90,5.58,0.43,68.57,0.05
1.00,20.90,5.63,0.43,69.26,0.05
1.17,20.90,5.68,0.43,69.95,0.05
1.33,20.90,5.73,0.44,70.65,0.05
1.50,20.82,5.76,0.44,71.34,0.05
1.67,20.82,5.81,0.44,72.04,0.05
1.83,20.82,5.86,0.44,72.74,0.05
2.00,20.82,5.91,0.44,73.44,0.05
2.17,20.82,5.96,0.45,74.14,0.05
2.33,20.74,6.00,0.45,74.84,0.05
2.50,20.74,6.05,0.45,75.55,0.05
2.67,20.74,6.10,0.45,76.25,0.05
2.83,20.74,6.15,0.46,76.96,0.05
3.00,20.74,6.20,0.46,77.66,0.05
3.17,20.74,6.25,0.46,78.37,0.05
3.33,20.74,0.01,0.46,79.07,0.05
3.50,20.66,0.05,0.47,79.77,0.05
3.67,20.66,0.10,0.47,80.48,0.05
3.83,20.66,0.15,0.47,81.18,0.05
4.00,20.66,0.20,0.47,81.89,0.05
4.17,20.66,0.25,0.47,82.59,0.05
4.33,20.66,0.30,0.48,83.29,0.05
4.50,20.66,0.35,0.48,83.99,0.05
4.67,20.66,0.40,0.48,84.68,0.05
4.83,20.58,0.44,0.48,85.38,0.05
5.00,20.58,0.49,0.48,86.08,0.05
5.17,20.58,0.54,0.49,86.77,0.05
5.33,20.58,0.59,0.49,87.46,0.05
5.50,20.58,0.64,0.49,88.15,0.05
5.67,20.58,0.69,0.49,88.84,0.05
5.83,20.58,0.74,0.49,89.52,0.05
6.00,20.58,0.79,0.50,90.20,0.05
6.17,20.58,0.84,0.50,90.88,0.05
6.33,20.50,0.88,0.50,91.55,0.05
6.50,20.50,0.93,0.50,92.23,0.05
6.67,20.50,0.98,0.50,92.89,0.05
6.83,20.50,1.03,0.51,93.56,0.05
7.00,20.50,1.08,0.51,94.22,0.05
7.17,20.50,1.13,0.51,94.88,0.05
7.33,20.50,1.18,0.51,95.53,0.05
7.50,20.50,1.23,0.51,96.18,0.05
7.67,20.50,1.28,0.51,96.82,0.05
7.83,20.50,1.33,0.52,97.46,0.05
8.00,20.42,1.37,0.52,98.10,0.05
8.17,20.42,1.43,0.52,98.73,0.05
8.33,20.42,1.48,0.52,99.36,0.05
8.50,20.42,1.53,0.52,99.99,0.05
8.67,20.42,1.58,0.53,100.61,0.05
8.83,20.42,1.63,0.53,101.23,0.05
9.00,20.42,1.68,0.53,101.84,0.05
9.17,20.42,1.73,0.53,102.45,0.05
9.33,20.42,1.78,0.53,103.05,0.05
9.50,20.42,1.83,0.53,103.65,0.05
9.67,20.42,1.88,0.54,104.24,0.05
9.83,20.34,1.92,0.54,104.84,0.05
10.00,20.34,1.97,0.54,105.42,0.05
10.17,20.34,2.02,0.54,106.01,0.05
10.33,20.34,2.08,0.54,106.58,0.05
10.50,20.34,2.13,0.54,107.16,0.05
10.67,20.34,2.18,0.55,107.72,0.05
10.83,20.34,2.23,0.55,108.28,0.05
11.00,20.34,2.28,0.55,108.84,0.05
11.17,20.34,2.33,0.55,109.39,0.05
11.33,20.34,2.38,0.55,109.94,0.05
11.50,20.34,2.43,0.55,110.48,0.05
11.67,20.34,2.48,0.55,111.01,0.05
11.83,20.34,2.53,0.55,111.54,0.05
12.00,20.26,2.58,0.56,112.07,0.05
12.17,20.26,2.63,0.56,112.59,0.05
12.33,20.26,2.68,0.56,113.10,0.05
12.50,20.26,2.73,0.56,113.61,0.05
12.67,20.26,2.78,0.56,114.11,0.05
12.83,20.26,2.83,0.56,114.61,0.05
13.00,20.26,2.88,0.56,115.10,0.05
13.17,20.26,2.93,0.57,115.58,0.05
13.33,20.26,2.99,0.57,116.06,0.05
13.50,20.26,3.04,0.57,116.52,0.05
13.67,20.26,3.09,0.57,116.98,0.05
13.83,20.26,3.14,0.57,117.43,0.05
14.00,20.26,3.19,0.57,117.88,0.05
14.17,20.26,3.24,0.57,118.32,0.05
14.33,20.26,3.29,0.57,118.75,0.05
14.50,20.26,3.34,0.57,119.16,0.05
14.67,20.26,3.39,0.58,119.58,0.05
14.83,20.26,3.44,0.58,119.98,0.05
15.00,20.26,3.50,0.58,120.38,0.05
15.17,20.18,3.54,0.58,120.77,0.05
15.33,20.18,3.59,0.58,121.15,0.05
15.50,20.18,3.64,0.58,121.52,0.05
15.67,20.18,3.70,0.58,121.89,0.05
15.83,20.18,3.75,0.58,122.24,0.05
16.00,20.18,3.80,0.58,122.59,0.05
16.17,20.18,3.85,0.58,122.93,0.05
16.33,20.18,3.90,0.59,123.25,0.05
16.50,20.18,3.95,0.59,123.57,0.05
16.67,20.18,4.00,0.59,123.88,0.05
16.83,20.18,4.05,0.59,124.18,0.05
17.00,20.18,4.10,0.59,124.47,0.05
17.17,20.18,4.16,0.59,124.76,0.05
17.33,20.18,4.21,0.59,125.03,0.05
17.50,20.18,4.26,0.59,125.29,0.05
17.67,20.18,4.31,0.59,125.55,0.05
17.83,20.18,4.36,0.59,125.80,0.05
18.00,20.18,4.41,0.59,126.04,0.05
18.17,20.18,4.46,0.59,126.26,0.05
18.33,20.18,4.51,0.59,126.48,0.05
18.50,20.18,4.57,0.59,126.69,0.05
18.67,20.18,4.62,0.59,126.89,0.05
18.83,20.18,4.67,0.59,127.09,0.05
19.00,20.18,4.72,0.59,127.27,0.05
19.17,20.18,4.77,0.60,127.45,0.05
19.33,20.10,4.82,0.60,127.61,0.05
19.50,20.10,4.87,0.60,127.78,0.05
19.67,20.10,4.92,0.60,127.93,0.05
19.83,20.10,4.97,0.60,128.08,0.05
20.00,20.10,5.03,0.60,128.21,0.05
20.17,20.10,5.08,0.60,128.34,0.05
20.33,20.10,5.13,0.60,128.46,0.05
20.50,20.10,5.18,0.60,128.57,0.05
20.67,20.10,5.23,0.60,128.68,0.05
20.83,20.10,5.28,0.60,128.77,0.05
21.00,20.10,5.33,0.60,128.86,0.05
21.17,20.10,5.39,0.60,128.94,0.05
21.33,20.10,5.44,0.60,129.02,0.05
21.50,20.10,5.49,0.60,129.08,0.05
21.67,20.10,5.54,0.60,129.14,0.05
21.83,20.10,5.59,0.60,129.19,0.05
22.00,20.10,5.64,0.60,129.24,0.05
22.17,20.10,5.69,0.60,129.27,0.05
22.33,20.10,5.75,0.60,129.30,0.05
22.50,20.10,5.80,0.60,129.33,0.05
22.67,20.10,5.85,0.60,129.34,0.05
22.83,20.10,5.90,0.60,129.35,0.05
23.00,20.02,5.95,0.60,129.35,0.05
23.17,20.02,6.00,0.60,129.35,0.05
23.33,20.02,6.06,0.60,129.35,0.05
23.50,20.02,6.11,0.60,129.33,0.05
23.67,20.02,6.16,0.60,129.31,0.05
23.83,20.02,6.21,0.60,129.29,0.05
24.00,20.02,6.26,0.60,129.26,0.05
24.17,20.02,0.03,0.60,129.22,0.05
24.33,20.02,0.08,0.60,129.18,0.05
24.50,20.02,0.13,0.60,129.12,0.05
24.67,20.02,0.19,0.60,129.07,0.05
24.83,20.02,0.24,0.60,129.01,0.05
25.00,20.02,0.29,0.60,128.94,0.05
25.17,20.02,0.34,0.60,128.87,0.05
25.33,20.02,0.39,0.60,128.79,0.05
25.50,20.02,0.44,0.60,128.70,0.05
25.67,20.02,0.50,0.60,128.61,0.05
25.83,20.02,0.55,0.60,128.51,0.05
26.00,20.02,0.60,0.60,128.40,0.05
26.17,20.02,0.65,0.60,128.29,0.05
26.33,20.02,0.70,0.60,128.17,0.05
26.50,20.02,0.76,0.60,128.05,0.05
26.67,20.02,0.81,0.60,127.91,0.05
26.83,20.02,0.86,0.60,127.78,0.05
27.00,20.02,0.91,0.60,127.63,0.05
27.17,20.02,0.96,0.60,127.48,0.05
27.33,20.02,1.01,0.60,127.32,0.05
27.50,20.02,1.07,0.60,127.15,0.05
