time,periods,phase,amplitude,power,frequencies
0.00,21.71,5.33,0.40,73.08,0.05
0.17,21.71,5.38,0.40,73.82,0.05
0.33,21.71,5.43,0.40,74.56,0.05
0.50,21.71,5.48,0.40,75.30,0.05
0.67,21.63,5.51,0.41,76.05,0.05
0.83,21.63,5.56,0.41,76.80,0.05
1.00,21.63,5.61,0.41,77.55,0.05
1.17,21.63,5.65,0.41,78.30,0.05
1.33,21.55,5.69,0.41,79.05,0.05
1.50,21.55,5.74,0.42,79.80,0.05
1.67,21.55,5.78,0.42,80.55,0.05
1.83,21.55,5.83,0.42,81.31,0.05
2.00,21.55,5.88,0.42,82.06,0.05
2.17,21.47,5.91,0.42,82.81,0.05
2.33,21.47,5.96,0.43,83.57,0.05
2.50,21.47,6.01,0.43,84.33,0.05
2.67,21.47,6.06,0.43,85.08,0.05
2.83,21.47,6.11,0.43,85.84,0.05
3.00,21.47,6.15,0.43,86.59,0.05
3.17,21.39,6.19,0.44,87.34,0.05
3.33,21.39,6.24,0.44,88.10,0.05
3.50,21.39,0.00,0.44,88.85,0.05
3.67,21.39,0.05,0.44,89.61,0.05
3.83,21.39,0.10,0.44,90.36,0.05
4.00,21.39,0.15,0.45,91.10,0.05
4.17,21.31,0.18,0.45,91.85,0.05
4.33,21.31,0.23,0.45,92.60,0.05
4.50,21.31,0.28,0.45,93.35,0.05
4.67,21.31,0.33,0.45,94.09,0.05
4.83,21.31,0.38,0.46,94.84,0.05
5.00,21.31,0.43,0.46,95.57,0.05
5.17,21.31,0.48,0.46,96.31,0.05
5.33,21.23,0.51,0.46,97.05,0.05
5.50,21.23,0.56,0.46,97.78,0.05
5.67,21.23,0.61,0.47,98.51,0.05
5.83,21.23,0.66,0.47,99.24,0.05
6.00,21.23,0.71,0.47,99.97,0.05
6.17,21.23,0.76,0.47,100.69,0.05
6.33,21.23,0.80,0.47,101.41,0.05
6.50,21.23,0.85,0.47,102.12,0.05
6.67,21.15,0.89,0.48,102.83,0.05
6.83,21.15,0.94,0.48,103.54,0.05
7.00,21.15,0.99,0.48,104.25,0.05
7.17,21.15,1.04,0.48,104.95,0.05
7.33,21.15,1.09,0.48,105.64,0.05
7.50,21.15,1.14,0.48,106.33,0.05
7.67,21.15,1.18,0.49,107.02,0.05
7.83,21.15,1.23,0.49,107.70,0.05
8.00,21.15,1.28,0.49,108.38,0.05
8.17,21.15,1.33,0.49,109.05,0.05
8.33,21.07,1.37,0.49,109.72,0.05
8.50,21.07,1.42,0.49,110.38,0.05
8.67,21.07,1.47,0.50,111.04,0.05
8.83,21.07,1.52,0.50,111.70,0.05
9.00,21.07,1.57,0.50,112.35,0.05
9.17,21.07,1.62,0.50,112.99,0.05
9.33,21.07,1.66,0.50,113.62,0.05
9.50,21.07,1.71,0.50,114.25,0.05
9.67,21.07,1.76,0.50,114.88,0.05
9.83,21.07,1.81,0.51,115.49,0.05
10.00,21.07,1.86,0.51,116.11,0.05
10.17,21.07,1.91,0.51,116.71,0.05
10.33,21.07,1.96,0.51,117.31,0.05
10.50,21.07,2.01,0.51,117.90,0.05
10.67,21.07,2.06,0.51,118.48,0.05
10.83,21.07,2.11,0.51,119.06,0.05
11.00,21.07,2.15,0.52,119.63,0.05
11.17,20.98,2.20,0.52,120.20,0.05
11.33,20.98,2.25,0.52,120.75,0.05
11.50,20.98,2.30,0.52,121.31,0.05
11.67,20.98,2.34,0.52,121.85,0.05
11.83,20.98,2.39,0.52,122.38,0.05
12.00,20.98,2.44,0.52,122.91,0.05
12.17,20.98,2.49,0.52,123.43,0.05
12.33,20.98,2.54,0.53,123.95,0.05
12.50,20.98,2.59,0.53,124.45,0.05
12.67,20.98,2.64,0.53,124.95,0.05
12.83,20.98,2.69,0.53,125.44,0.05
13.00,20.98,2.74,0.53,125.92,0.05
13.17,20.98,2.79,0.53,126.39,0.05
13.33,20.98,2.84,0.53,126.86,0.05
13.50,20.98,2.89,0.53,127.31,0.05
13.67,20.98,2.93,0.53,127.76,0.05
13.83,20.98,2.98,0.53,128.20,0.05
14.00,20.98,3.03,0.54,128.63,0.05
14.17,20.98,3.08,0.54,129.05,0.05
14.33,20.98,3.13,0.54,129.47,0.05
14.50,20.98,3.18,0.54,129.87,0.05
14.67,20.98,3.23,0.54,130.27,0.05
14.83,20.98,3.28,0.54,130.66,0.05
15.00,20.98,3.33,0.54,131.04,0.05
15.17,20.98,3.38,0.54,131.41,0.05
15.33,20.98,3.43,0.54,131.77,0.05
15.50,20.98,3.48,0.54,132.12,0.05
15.67,20.98,3.52,0.54,132.47,0.05
15.83,20.98,3.57,0.54,132.80,0.05
16.00,20.98,3.62,0.54,133.13,0.05
16.17,20.98,3.67,0.55,133.45,0.05
16.33,20.98,3.72,0.55,133.75,0.05
16.50,20.98,3.77,0.55,134.05,0.05
16.67,20.98,3.82,0.55,134.34,0.05
16.83,20.98,3.87,0.55,134.63,0.05
17.00,20.98,3.92,0.55,134.90,0.05
17.17,20.98,3.97,0.55,135.16,0.05
17.33,20.98,4.02,0.55,135.42,0.05
17.50,20.98,4.07,0.55,135.66,0.05
17.67,20.98,4.11,0.55,135.90,0.05
17.83,20.98,4.16,0.55,136.13,0.05
18.00,20.98,4.21,0.55,136.35,0.05
18.17,20.98,4.26,0.55,136.56,0.05
18.33,20.98,4.31,0.55,136.76,0.05
18.50,20.98,4.36,0.55,136.95,0.05
18.67,20.98,4.41,0.55,137.13,0.05
18.83,20.98,4.46,0.55,137.30,0.05
19.00,20.98,4.51,0.55,137.47,0.05
19.17,20.98,4.56,0.55,137.62,0.05
19.33,20.98,4.61,0.55,137.77,0.05
19.50,20.98,4.66,0.55,137.91,0.05
19.67,20.98,4.71,0.55,138.04,0.05
19.83,20.98,4.75,0.55,138.16,0.05
20.00,20.98,4.80,0.55,138.27,0.05
20.17,20.98,4.85,0.56,138.37,0.05
20.33,21.07,4.90,0.55,138.47,0.05
20.50,21.07,4.95,0.55,138.56,0.05
20.67,21.07,5.00,0.55,138.64,0.05
20.83,21.07,5.05,0.55,138.71,0.05
21.00,21.07,5.10,0.55,138.77,0.05
21.17,21.07,5.15,0.55,138.82,0.05
