time,periods,phase,amplitude,power,frequencies
6.17,25.17,1.19,0.49,113.39,0.04
6.33,25.17,1.23,0.49,114.20,0.04
6.50,25.17,1.27,0.49,115.01,0.04
6.67,25.17,1.31,0.49,115.84,0.04
6.83,25.17,1.35,0.49,116.63,0.04
7.00,25.17,1.40,0.50,117.45,0.04
7.17,25.17,1.44,0.50,118.24,0.04
7.33,25.17,1.48,0.50,119.05,0.04
7.50,25.17,1.52,0.50,119.82,0.04
7.67,25.17,1.56,0.50,120.60,0.04
7.83,25.17,1.60,0.50,121.38,0.04
8.00,25.17,1.64,0.51,122.14,0.04
8.17,25.17,1.68,0.51,122.89,0.04
8.33,25.17,1.72,0.51,123.63,0.04
8.50,25.17,1.77,0.51,124.37,0.04
8.67,25.09,1.80,0.51,125.11,0.04
8.83,25.09,1.84,0.51,125.84,0.04
9.00,25.09,1.88,0.52,126.56,0.04
9.17,25.09,1.92,0.52,127.29,0.04
9.33,25.09,1.96,0.52,128.00,0.04
9.50,25.09,2.00,0.52,128.72,0.04
9.67,25.09,2.05,0.52,129.43,0.04
9.83,25.09,2.09,0.52,130.14,0.04
10.00,25.09,2.13,0.52,130.85,0.04
10.17,25.09,2.17,0.53,131.55,0.04
10.33,25.09,2.21,0.53,132.25,0.04
10.50,25.09,2.25,0.53,132.94,0.04
10.67,25.09,2.29,0.53,133.63,0.04
10.83,25.09,2.33,0.53,134.31,0.04
11.00,25.09,2.38,0.53,135.00,0.04
11.17,25.09,2.42,0.53,135.68,0.04
11.33,25.09,2.46,0.54,136.36,0.04
11.50,25.09,2.50,0.54,137.04,0.04
11.67,25.01,2.53,0.54,137.73,0.04
11.83,25.01,2.58,0.54,138.41,0.04
12.00,25.01,2.62,0.54,139.10,0.04
12.17,25.01,2.66,0.54,139.79,0.04
12.33,25.01,2.70,0.54,140.48,0.04
12.50,25.01,2.74,0.55,141.16,0.04
12.67,25.01,2.78,0.55,141.85,0.04
12.83,25.01,2.83,0.55,142.54,0.04
13.00,25.01,2.87,0.55,143.23,0.04
13.17,25.01,2.91,0.55,143.93,0.04
13.33,25.01,2.95,0.55,144.63,0.04
13.50,25.01,2.99,0.55,145.33,0.04
13.67,24.92,3.03,0.56,146.04,0.04
13.83,24.92,3.07,0.56,146.75,0.04
14.00,24.92,3.11,0.56,147.50,0.04
14.17,24.92,3.15,0.56,148.20,0.04
14.33,24.92,3.20,0.56,148.95,0.04
14.50,24.92,3.24,0.56,149.68,0.04
14.67,24.92,3.28,0.56,150.41,0.04
14.83,24.92,3.32,0.57,151.18,0.04
15.00,24.92,3.36,0.57,151.94,0.04
15.17,24.92,3.41,0.57,152.67,0.04
15.33,24.92,3.45,0.57,153.43,0.04
