time,periods,phase,amplitude,power,frequencies
4.33,20.96,0.56,0.27,44.64,0.05
4.50,20.96,0.61,0.27,44.78,0.05
4.67,20.96,0.66,0.27,44.93,0.05
4.83,20.96,0.71,0.27,45.08,0.05
5.00,20.96,0.75,0.27,45.21,0.05
5.17,20.87,0.80,0.27,45.34,0.05
5.33,20.87,0.85,0.27,45.46,0.05
5.50,20.87,0.90,0.27,45.59,0.05
5.67,20.87,0.95,0.27,45.71,0.05
5.83,20.87,1.00,0.27,45.83,0.05
6.00,20.87,1.05,0.27,45.93,0.05
6.17,20.87,1.09,0.27,46.04,0.05
6.33,20.87,1.14,0.27,46.14,0.05
6.50,20.87,1.19,0.27,46.24,0.05
6.67,20.87,1.24,0.27,46.33,0.05
6.83,20.87,1.29,0.27,46.42,0.05
7.00,20.87,1.34,0.27,46.50,0.05
7.17,20.87,1.39,0.27,46.58,0.05
7.33,20.87,1.44,0.27,46.64,0.05
7.50,20.87,1.49,0.27,46.71,0.05
7.67,20.87,1.54,0.27,46.77,0.05
7.83,20.87,1.58,0.27,46.83,0.05
8.00,30.61,1.63,0.23,47.01,0.03
8.17,30.61,1.66,0.23,47.20,0.03
8.33,30.70,1.70,0.23,47.42,0.03
8.50,30.70,1.73,0.23,47.62,0.03
8.67,30.80,1.77,0.23,47.84,0.03
8.83,30.80,1.80,0.23,48.04,0.03
9.00,30.89,1.84,0.23,48.24,0.03
9.17,30.99,1.87,0.23,48.45,0.03
9.33,30.99,1.91,0.23,48.63,0.03
9.50,31.09,1.94,0.23,48.82,0.03
9.67,31.09,1.97,0.23,49.01,0.03
9.83,31.18,2.01,0.23,49.19,0.03
10.00,31.18,2.04,0.23,49.37,0.03
10.17,31.18,2.07,0.23,49.54,0.03
10.33,31.28,2.11,0.23,49.72,0.03
10.50,31.28,2.14,0.23,49.89,0.03
10.67,31.37,2.18,0.23,50.06,0.03
10.83,31.37,2.21,0.23,50.22,0.03
11.00,31.37,2.24,0.23,50.38,0.03
11.17,31.47,2.28,0.23,50.53,0.03
11.33,31.47,2.31,0.23,50.68,0.03
11.50,31.47,2.34,0.23,50.83,0.03
11.67,31.56,2.38,0.23,50.98,0.03
11.83,31.56,2.41,0.23,51.13,0.03
12.00,31.56,2.44,0.23,51.27,0.03
12.17,31.56,2.48,0.23,51.41,0.03
12.33,31.56,2.51,0.23,51.56,0.03
12.50,31.66,2.55,0.23,51.68,0.03
12.67,31.66,2.58,0.23,51.81,0.03
12.83,31.66,2.61,0.23,51.94,0.03
13.00,31.66,2.64,0.24,52.09,0.03
13.17,31.75,2.68,0.24,52.20,0.03
13.33,31.75,2.71,0.24,52.32,0.03
13.50,31.75,2.74,0.24,52.47,0.03
13.67,31.75,2.78,0.24,52.61,0.03
13.83,31.75,2.81,0.24,52.74,0.03
14.00,31.75,2.84,0.24,52.88,0.03
14.17,31.75,2.87,0.24,52.98,0.03
14.33,31.85,2.91,0.24,53.11,0.03
14.50,31.85,2.94,0.24,53.22,0.03
14.67,31.85,2.97,0.24,53.32,0.03
14.83,31.85,3.01,0.24,53.44,0.03
15.00,31.85,3.04,0.24,53.56,0.03
15.17,31.85,3.07,0.24,53.68,0.03
15.33,31.94,3.11,0.24,53.77,0.03
15.50,31.94,3.14,0.24,53.94,0.03
15.67,31.94,3.17,0.24,54.11,0.03
15.83,31.94,3.20,0.24,54.25,0.03
16.00,31.94,3.24,0.24,54.32,0.03
16.17,31.94,3.27,0.24,54.44,0.03
16.33,31.94,3.30,0.24,54.57,0.03
16.50,31.94,3.33,0.24,54.72,0.03
16.67,31.94,3.37,0.24,54.94,0.03
16.83,31.94,3.40,0.24,55.13,0.03
17.00,31.94,3.43,0.24,55.26,0.03
17.17,31.94,3.47,0.24,55.46,0.03
17.33,31.94,3.50,0.24,55.64,0.03
17.50,32.04,3.53,0.24,55.75,0.03
17.67,32.04,3.57,0.24,55.89,0.03
17.83,32.04,3.60,0.24,56.08,0.03
18.00,32.04,3.63,0.24,56.29,0.03
18.17,32.04,3.67,0.24,56.45,0.03
18.33,32.04,3.70,0.24,56.58,0.03
18.50,32.04,3.73,0.24,56.72,0.03
18.67,32.04,3.76,0.24,56.88,0.03
18.83,32.04,3.80,0.24,57.03,0.03
19.00,32.04,3.83,0.25,57.23,0.03
19.17,32.04,3.86,0.25,57.42,0.03
19.33,32.04,3.89,0.25,57.65,0.03
19.50,32.14,3.93,0.25,57.87,0.03
19.67,32.14,3.96,0.25,58.06,0.03
19.83,32.14,3.99,0.25,58.30,0.03
20.00,32.14,4.03,0.25,58.60,0.03
20.17,32.14,4.06,0.25,58.74,0.03
20.33,32.14,4.09,0.25,58.98,0.03
20.50,32.14,4.12,0.25,59.30,0.03
20.67,32.14,4.16,0.25,59.56,0.03
20.83,32.14,4.19,0.25,59.83,0.03
21.00,32.14,4.22,0.25,59.99,0.03
21.17,32.23,4.26,0.25,60.29,0.03
21.33,32.23,4.29,0.25,60.56,0.03
21.50,32.23,4.32,0.25,60.72,0.03
21.67,32.23,4.35,0.25,60.88,0.03
21.83,32.23,4.39,0.25,61.19,0.03
22.00,32.23,4.42,0.25,61.49,0.03
22.17,32.23,4.45,0.25,61.72,0.03
22.33,32.33,4.48,0.25,62.03,0.03
22.50,32.33,4.52,0.25,62.30,0.03
22.67,32.33,4.55,0.26,62.55,0.03
22.83,32.33,4.58,0.26,62.88,0.03
23.00,32.33,4.61,0.26,63.26,0.03
23.17,32.33,4.64,0.26,63.54,0.03
23.33,32.42,4.68,0.26,63.77,0.03
23.50,32.42,4.71,0.26,64.09,0.03
23.67,32.42,4.74,0.26,64.35,0.03
23.83,32.42,4.77,0.26,64.64,0.03
24.00,32.42,4.80,0.26,64.90,0.03
24.17,32.52,4.84,0.26,65.19,0.03
24.33,32.52,4.87,0.26,65.46,0.03
24.50,32.52,4.90,0.26,65.73,0.03
24.67,32.52,4.93,0.26,65.99,0.03
24.83,32.52,4.97,0.26,66.30,0.03
25.00,32.52,5.00,0.26,66.58,0.03
25.17,32.61,5.03,0.26,66.90,0.03
25.33,32.61,5.06,0.26,67.19,0.03
25.50,32.61,5.09,0.26,67.50,0.03
25.67,32.61,5.12,0.26,67.82,0.03
25.83,32.71,5.16,0.26,68.12,0.03
26.00,32.71,5.19,0.27,68.44,0.03
26.17,32.71,5.22,0.27,68.72,0.03
26.33,32.71,5.25,0.27,69.00,0.03
