time,periods,phase,amplitude,power,frequencies
4.67,28.13,0.97,0.26,47.59,0.04
4.83,28.13,1.00,0.26,47.79,0.04
5.00,28.22,1.04,0.26,47.98,0.04
5.17,28.22,1.08,0.26,48.17,0.04
5.33,28.32,1.12,0.26,48.35,0.04
5.50,28.41,1.16,0.26,48.54,0.04
5.67,28.41,1.20,0.26,48.72,0.04
5.83,28.51,1.24,0.26,48.89,0.04
6.00,28.60,1.28,0.26,49.07,0.03
6.17,28.60,1.32,0.26,49.25,0.03
6.33,28.70,1.36,0.26,49.41,0.03
6.50,28.70,1.39,0.26,49.58,0.03
6.67,28.79,1.43,0.26,49.74,0.03
6.83,28.79,1.47,0.26,49.90,0.03
7.00,28.89,1.51,0.26,50.05,0.03
7.17,28.89,1.54,0.26,50.22,0.03
7.33,28.98,1.58,0.26,50.36,0.03
7.50,28.98,1.62,0.27,50.51,0.03
7.67,29.08,1.66,0.27,50.66,0.03
7.83,29.08,1.69,0.27,50.82,0.03
8.00,29.18,1.74,0.27,50.98,0.03
8.17,29.18,1.77,0.27,51.14,0.03
8.33,29.18,1.80,0.27,51.29,0.03
8.50,29.27,1.85,0.27,51.43,0.03
8.67,29.27,1.88,0.27,51.57,0.03
8.83,29.37,1.92,0.27,51.72,0.03
9.00,29.37,1.96,0.27,51.86,0.03
9.17,29.37,1.99,0.27,51.98,0.03
9.33,29.46,2.03,0.27,52.12,0.03
9.50,29.46,2.06,0.27,52.23,0.03
9.67,29.46,2.10,0.27,52.36,0.03
9.83,29.56,2.14,0.27,52.48,0.03
10.00,29.56,2.17,0.27,52.62,0.03
10.17,29.56,2.21,0.27,52.74,0.03
10.33,29.56,2.24,0.27,52.85,0.03
10.50,29.65,2.28,0.27,52.96,0.03
10.67,29.65,2.32,0.27,53.06,0.03
10.83,29.65,2.35,0.27,53.18,0.03
11.00,29.75,2.39,0.27,53.30,0.03
11.17,29.75,2.42,0.27,53.40,0.03
11.33,29.75,2.46,0.27,53.50,0.03
11.50,29.75,2.49,0.27,53.63,0.03
11.67,29.84,2.53,0.27,53.76,0.03
11.83,29.84,2.57,0.27,53.84,0.03
12.00,29.84,2.60,0.27,53.98,0.03
12.17,29.84,2.64,0.27,54.13,0.03
12.33,29.84,2.67,0.27,54.29,0.03
12.50,29.94,2.71,0.27,54.42,0.03
12.67,29.94,2.74,0.27,54.59,0.03
12.83,29.94,2.78,0.27,54.72,0.03
13.00,29.94,2.81,0.27,54.84,0.03
13.17,29.94,2.85,0.27,55.01,0.03
13.33,29.94,2.88,0.27,55.16,0.03
13.50,30.04,2.92,0.27,55.26,0.03
13.67,30.04,2.96,0.27,55.40,0.03
13.83,30.04,2.99,0.27,55.54,0.03
14.00,30.04,3.03,0.27,55.67,0.03
14.17,30.04,3.06,0.27,55.87,0.03
14.33,30.04,3.09,0.27,56.02,0.03
14.50,30.13,3.13,0.27,56.21,0.03
14.67,30.13,3.17,0.27,56.36,0.03
14.83,30.13,3.20,0.28,56.54,0.03
15.00,30.13,3.24,0.28,56.66,0.03
15.17,30.13,3.27,0.28,56.85,0.03
15.33,30.13,3.31,0.28,57.01,0.03
15.50,30.13,3.34,0.28,57.18,0.03
15.67,30.23,3.38,0.28,57.36,0.03
15.83,30.23,3.41,0.28,57.55,0.03
16.00,30.23,3.45,0.28,57.76,0.03
16.17,30.23,3.48,0.28,57.96,0.03
16.33,30.23,3.52,0.28,58.17,0.03
16.50,30.32,3.56,0.28,58.38,0.03
16.67,30.32,3.59,0.28,58.56,0.03
16.83,30.32,3.62,0.28,58.79,0.03
17.00,30.32,3.66,0.28,59.02,0.03
17.17,30.32,3.69,0.28,59.25,0.03
