time,periods,phase,amplitude,power,frequencies
0.00,22.75,5.43,0.38,81.96,0.04
0.17,22.75,5.48,0.38,82.58,0.04
0.33,22.75,5.52,0.38,83.19,0.04
0.50,22.75,5.57,0.39,83.81,0.04
0.67,22.75,5.61,0.39,84.42,0.04
0.83,22.67,5.65,0.39,85.03,0.04
1.00,22.67,5.69,0.39,85.64,0.04
1.17,22.67,5.74,0.39,86.25,0.04
1.33,22.67,5.78,0.39,86.86,0.04
1.50,22.67,5.83,0.39,87.46,0.04
1.67,22.59,5.86,0.40,88.06,0.04
1.83,22.59,5.91,0.40,88.66,0.04
2.00,22.59,5.96,0.40,89.26,0.04
2.17,22.59,6.00,0.40,89.85,0.04
2.33,22.59,6.05,0.40,90.44,0.04
2.50,22.51,6.08,0.40,91.03,0.04
2.67,22.51,6.13,0.41,91.62,0.04
2.83,22.51,6.17,0.41,92.20,0.04
3.00,22.51,6.22,0.41,92.77,0.04
3.17,22.51,6.27,0.41,93.35,0.04
3.33,22.51,0.03,0.41,93.92,0.04
3.50,22.43,0.06,0.41,94.49,0.04
3.67,22.43,0.11,0.41,95.05,0.04
3.83,22.43,0.16,0.41,95.61,0.04
4.00,22.43,0.20,0.42,96.17,0.04
4.17,22.43,0.25,0.42,96.72,0.04
4.33,22.43,0.29,0.42,97.26,0.04
4.50,22.35,0.33,0.42,97.81,0.04
4.67,22.35,0.38,0.42,98.34,0.04
4.83,22.35,0.42,0.42,98.88,0.04
5.00,22.35,0.47,0.42,99.41,0.04
5.17,22.35,0.52,0.42,99.93,0.04
5.33,22.35,0.56,0.43,100.45,0.04
5.50,22.35,0.61,0.43,100.96,0.04
5.67,22.35,0.65,0.43,101.47,0.04
5.83,22.27,0.69,0.43,101.97,0.04
6.00,22.27,0.74,0.43,102.47,0.04
6.17,22.27,0.79,0.43,102.97,0.04
6.33,22.27,0.83,0.43,103.45,0.04
6.50,22.27,0.88,0.43,103.93,0.04
6.67,22.27,0.92,0.43,104.41,0.04
6.83,22.27,0.97,0.44,104.88,0.04
7.00,22.27,1.02,0.44,105.34,0.04
7.17,22.27,1.06,0.44,105.80,0.04
7.33,22.19,1.10,0.44,106.25,0.05
7.50,22.19,1.15,0.44,106.69,0.05
7.67,22.19,1.20,0.44,107.13,0.05
7.83,22.19,1.24,0.44,107.57,0.05
8.00,22.19,1.29,0.44,107.99,0.05
8.17,22.19,1.34,0.44,108.41,0.05
8.33,22.19,1.38,0.44,108.83,0.05
8.50,22.19,1.43,0.45,109.23,0.05
8.67,22.19,1.47,0.45,109.63,0.05
8.83,22.19,1.52,0.45,110.02,0.05
9.00,22.19,1.57,0.45,110.41,0.05
9.17,22.19,1.61,0.45,110.78,0.05
9.33,22.11,1.65,0.45,111.16,0.05
9.50,22.11,1.70,0.45,111.52,0.05
9.67,22.11,1.75,0.45,111.88,0.05
9.83,22.11,1.79,0.45,112.23,0.05
10.00,22.11,1.84,0.45,112.57,0.05
10.17,22.11,1.89,0.45,112.91,0.05
10.33,22.11,1.93,0.45,113.24,0.05
10.50,22.11,1.98,0.46,113.56,0.05
10.67,22.11,2.03,0.46,113.87,0.05
10.83,22.11,2.07,0.46,114.18,0.05
11.00,22.11,2.12,0.46,114.47,0.05
11.17,22.11,2.17,0.46,114.76,0.05
11.33,22.11,2.21,0.46,115.05,0.05
11.50,22.11,2.26,0.46,115.32,0.05
11.67,22.11,2.31,0.46,115.59,0.05
11.83,22.11,2.35,0.46,115.85,0.05
12.00,22.11,2.40,0.46,116.10,0.05
12.17,22.03,2.44,0.46,116.35,0.05
12.33,22.03,2.49,0.46,116.58,0.05
12.50,22.03,2.54,0.46,116.81,0.05
12.67,22.03,2.58,0.46,117.04,0.05
12.83,22.03,2.63,0.46,117.25,0.05
13.00,22.03,2.68,0.46,117.46,0.05
13.17,22.03,2.72,0.46,117.66,0.05
13.33,22.03,2.77,0.46,117.85,0.05
13.50,22.03,2.82,0.46,118.03,0.05
13.67,22.03,2.87,0.47,118.20,0.05
13.83,22.03,2.91,0.47,118.37,0.05
14.00,22.03,2.96,0.47,118.53,0.05
14.17,22.03,3.01,0.47,118.68,0.05
14.33,22.03,3.05,0.47,118.83,0.05
14.50,22.03,3.10,0.47,118.96,0.05
14.67,22.03,3.15,0.47,119.09,0.05
14.83,22.03,3.19,0.47,119.21,0.05
15.00,22.03,3.24,0.47,119.32,0.05
15.17,22.03,3.29,0.47,119.43,0.05
15.33,22.03,3.33,0.47,119.52,0.05
15.50,22.03,3.38,0.47,119.61,0.05
15.67,22.03,3.43,0.47,119.69,0.05
15.83,22.03,3.47,0.47,119.77,0.05
16.00,22.03,3.52,0.47,119.83,0.05
16.17,22.03,3.57,0.47,119.89,0.05
16.33,22.03,3.61,0.47,119.94,0.05
16.50,22.03,3.66,0.47,119.99,0.05
16.67,22.03,3.71,0.47,120.02,0.05
16.83,22.03,3.76,0.47,120.05,0.05
17.00,22.03,3.80,0.47,120.07,0.05
17.17,22.03,3.85,0.47,120.09,0.05
17.33,22.03,3.90,0.47,120.09,0.05
17.50,22.03,3.94,0.47,120.09,0.05
17.67,22.03,3.99,0.47,120.09,0.05
17.83,22.03,4.04,0.47,120.07,0.05
18.00,22.03,4.08,0.47,120.05,0.05
18.17,22.03,4.13,0.47,120.02,0.05
18.33,22.03,4.18,0.47,119.99,0.05
18.50,22.03,4.22,0.47,119.95,0.05
18.67,22.03,4.27,0.47,119.90,0.05
18.83,22.03,4.32,0.47,119.84,0.05
19.00,22.03,4.37,0.47,119.78,0.05
19.17,22.03,4.41,0.47,119.71,0.05
19.33,22.03,4.46,0.47,119.64,0.05
19.50,22.03,4.51,0.47,119.56,0.05
19.67,22.03,4.55,0.47,119.47,0.05
19.83,22.03,4.60,0.47,119.38,0.05
20.00,22.03,4.65,0.47,119.28,0.05
20.17,22.03,4.69,0.47,119.18,0.05
20.33,22.03,4.74,0.47,119.06,0.05
20.50,22.03,4.79,0.47,118.95,0.05
20.67,22.03,4.84,0.47,118.83,0.05
20.83,22.03,4.88,0.47,118.70,0.05
21.00,22.03,4.93,0.47,118.57,0.05
21.17,22.03,4.98,0.47,118.43,0.05
21.33,22.03,5.02,0.47,118.28,0.05
21.50,22.03,5.07,0.47,118.14,0.05
21.67,22.03,5.12,0.46,117.98,0.05
21.83,22.03,5.17,0.46,117.82,0.05
22.00,22.03,5.21,0.46,117.66,0.05
22.17,22.03,5.26,0.46,117.49,0.05
22.33,22.03,5.31,0.46,117.32,0.05
22.50,22.03,5.35,0.46,117.14,0.05
22.67,22.03,5.40,0.46,116.96,0.05
22.83,22.03,5.45,0.46,116.77,0.05
23.00,22.03,5.50,0.46,116.58,0.05
23.17,22.03,5.54,0.46,116.38,0.05
23.33,22.03,5.59,0.46,116.18,0.05
