time,periods,phase,amplitude,power,frequencies
98.17,35.00,0.03,0.15,31.55,0.03
98.33,35.00,0.06,0.15,31.72,0.03
98.50,35.00,0.09,0.15,31.82,0.03
98.67,35.00,0.12,0.15,31.93,0.03
98.83,35.00,0.15,0.15,32.07,0.03
99.00,35.00,0.18,0.15,32.18,0.03
99.17,35.00,0.21,0.15,32.29,0.03
99.33,35.00,0.24,0.15,32.42,0.03
99.50,35.00,0.27,0.15,32.55,0.03
99.67,35.00,0.30,0.15,32.63,0.03
99.83,35.00,0.33,0.15,32.72,0.03
100.00,35.00,0.36,0.15,32.82,0.03
100.17,35.00,0.39,0.15,32.94,0.03
100.33,35.00,0.42,0.15,33.06,0.03
100.50,35.00,0.45,0.15,33.16,0.03
100.67,35.00,0.48,0.15,33.27,0.03
100.83,35.00,0.51,0.15,33.40,0.03
101.00,35.00,0.54,0.15,33.50,0.03
101.17,35.00,0.57,0.15,33.65,0.03
101.33,35.00,0.60,0.15,33.81,0.03
101.50,35.00,0.63,0.15,33.92,0.03
101.67,35.00,0.65,0.15,34.05,0.03
101.83,35.00,0.68,0.15,34.16,0.03
102.00,35.00,0.71,0.15,34.28,0.03
102.17,35.00,0.74,0.15,34.36,0.03
102.33,35.00,0.77,0.15,34.48,0.03
102.50,35.00,0.80,0.15,34.60,0.03
102.67,35.00,0.83,0.15,34.71,0.03
102.83,35.00,0.86,0.15,34.89,0.03
103.00,35.00,0.89,0.15,35.04,0.03
103.17,35.00,0.92,0.15,35.18,0.03
103.33,35.00,0.95,0.15,35.30,0.03
103.50,35.00,0.98,0.15,35.45,0.03
103.67,35.00,1.01,0.15,35.60,0.03
103.83,35.00,1.04,0.15,35.73,0.03
104.00,35.00,1.06,0.16,35.86,0.03
104.17,35.00,1.09,0.16,36.02,0.03
104.33,35.00,1.12,0.16,36.14,0.03
104.50,35.00,1.15,0.16,36.29,0.03
104.67,35.00,1.18,0.16,36.43,0.03
104.83,35.00,1.21,0.16,36.57,0.03
105.00,35.00,1.24,0.16,36.70,0.03
105.17,35.00,1.27,0.16,36.83,0.03
105.33,35.00,1.30,0.16,36.98,0.03
105.50,35.00,1.33,0.16,37.10,0.03
105.67,35.00,1.36,0.16,37.22,0.03
105.83,35.00,1.38,0.16,37.38,0.03
106.00,35.00,1.41,0.16,37.51,0.03
106.17,35.00,1.44,0.16,37.67,0.03
106.33,35.00,1.47,0.16,37.81,0.03
106.50,35.00,1.50,0.16,37.93,0.03
106.67,35.00,1.53,0.16,38.11,0.03
