time,periods,phase,amplitude,power,frequencies
17.00,23.88,2.06,0.54,134.13,0.04
17.17,23.88,2.10,0.55,135.08,0.04
17.33,23.88,2.14,0.55,136.04,0.04
17.50,23.88,2.19,0.55,137.00,0.04
17.67,23.88,2.23,0.55,137.96,0.04
17.83,23.88,2.27,0.55,138.91,0.04
18.00,23.88,2.32,0.56,139.87,0.04
18.17,23.88,2.36,0.56,140.83,0.04
18.33,23.88,2.40,0.56,141.79,0.04
18.50,23.88,2.45,0.56,142.74,0.04
18.67,23.88,2.49,0.56,143.70,0.04
18.83,23.88,2.54,0.57,144.66,0.04
19.00,23.88,2.58,0.57,145.61,0.04
19.17,23.88,2.62,0.57,146.57,0.04
19.33,23.88,2.67,0.57,147.52,0.04
19.50,23.96,2.72,0.57,148.47,0.04
19.67,23.96,2.76,0.57,149.43,0.04
19.83,23.96,2.81,0.58,150.38,0.04
20.00,23.96,2.85,0.58,151.34,0.04
20.17,23.96,2.89,0.58,152.29,0.04
20.33,23.96,2.94,0.58,153.24,0.04
20.50,23.96,2.98,0.58,154.19,0.04
20.67,23.96,3.02,0.58,155.14,0.04
20.83,23.96,3.07,0.59,156.09,0.04
21.00,23.96,3.11,0.59,157.03,0.04
21.17,23.96,3.15,0.59,157.98,0.04
21.33,23.96,3.20,0.59,158.92,0.04
21.50,23.96,3.24,0.59,159.86,0.04
21.67,23.96,3.28,0.60,160.80,0.04
21.83,23.96,3.33,0.60,161.73,0.04
22.00,23.96,3.37,0.60,162.67,0.04
22.17,23.96,3.41,0.60,163.60,0.04
22.33,23.96,3.46,0.60,164.53,0.04
22.50,23.96,3.50,0.60,165.46,0.04
22.67,23.96,3.54,0.61,166.39,0.04
22.83,24.04,3.59,0.61,167.31,0.04
23.00,24.04,3.64,0.61,168.24,0.04
23.17,24.04,3.68,0.61,169.16,0.04
23.33,24.04,3.72,0.61,170.08,0.04
23.50,24.04,3.77,0.61,170.99,0.04
23.67,24.04,3.81,0.61,171.91,0.04
23.83,24.04,3.85,0.62,172.82,0.04
24.00,24.04,3.90,0.62,173.73,0.04
