time,periods,phase,amplitude,power,frequencies
6.00,25.57,1.27,0.52,143.84,0.04
6.17,25.57,1.31,0.52,144.91,0.04
6.33,25.57,1.35,0.52,145.97,0.04
6.50,25.57,1.39,0.53,147.04,0.04
6.67,25.57,1.43,0.53,148.11,0.04
6.83,25.57,1.48,0.53,149.18,0.04
7.00,25.57,1.52,0.53,150.26,0.04
7.17,25.57,1.56,0.53,151.33,0.04
7.33,25.49,1.59,0.54,152.41,0.04
7.50,25.49,1.63,0.54,153.49,0.04
7.67,25.49,1.67,0.54,154.57,0.04
7.83,25.49,1.71,0.54,155.65,0.04
8.00,25.49,1.75,0.54,156.74,0.04
8.17,25.49,1.79,0.55,157.82,0.04
8.33,25.49,1.83,0.55,158.91,0.04
8.50,25.49,1.87,0.55,159.99,0.04
8.67,25.49,1.91,0.55,161.08,0.04
8.83,25.49,1.95,0.55,162.16,0.04
9.00,25.49,1.99,0.56,163.25,0.04
9.17,25.49,2.04,0.56,164.33,0.04
9.33,25.41,2.07,0.56,165.42,0.04
9.50,25.41,2.11,0.56,166.51,0.04
9.67,25.41,2.15,0.56,167.60,0.04
9.83,25.41,2.19,0.57,168.69,0.04
10.00,25.41,2.23,0.57,169.77,0.04
10.17,25.41,2.27,0.57,170.86,0.04
10.33,25.41,2.31,0.57,171.94,0.04
10.50,25.41,2.35,0.57,173.03,0.04
10.67,25.41,2.39,0.57,174.11,0.04
10.83,25.41,2.43,0.58,175.19,0.04
11.00,25.41,2.48,0.58,176.27,0.04
11.17,25.41,2.52,0.58,177.34,0.04
11.33,25.41,2.56,0.58,178.41,0.04
11.50,25.41,2.60,0.58,179.49,0.04
11.67,25.33,2.63,0.59,180.56,0.04
11.83,25.33,2.67,0.59,181.63,0.04
12.00,25.33,2.71,0.59,182.70,0.04
12.17,25.33,2.75,0.59,183.76,0.04
12.33,25.33,2.79,0.59,184.81,0.04
12.50,25.33,2.83,0.59,185.87,0.04
12.67,25.33,2.88,0.60,186.92,0.04
12.83,25.33,2.92,0.60,187.98,0.04
13.00,25.33,2.96,0.60,189.03,0.04
13.17,25.33,3.00,0.60,190.07,0.04
13.33,25.33,3.04,0.60,191.11,0.04
13.50,25.33,3.08,0.60,192.14,0.04
13.67,25.33,3.12,0.61,193.18,0.04
13.83,25.33,3.16,0.61,194.21,0.04
14.00,25.33,3.20,0.61,195.24,0.04
14.17,25.33,3.24,0.61,196.26,0.04
14.33,25.33,3.29,0.61,197.28,0.04
14.50,25.33,3.33,0.61,198.29,0.04
14.67,25.33,3.37,0.62,199.30,0.04
14.83,25.25,3.40,0.62,200.31,0.04
15.00,25.25,3.44,0.62,201.32,0.04
15.17,25.25,3.48,0.62,202.32,0.04
15.33,25.25,3.52,0.62,203.31,0.04
15.50,25.25,3.56,0.62,204.31,0.04
15.67,25.25,3.61,0.63,205.29,0.04
15.83,25.25,3.65,0.63,206.28,0.04
16.00,25.25,3.69,0.63,207.25,0.04
16.17,25.25,3.73,0.63,208.23,0.04
16.33,25.25,3.77,0.63,209.20,0.04
16.50,25.25,3.81,0.63,210.16,0.04
16.67,25.25,3.85,0.63,211.12,0.04
16.83,25.25,3.89,0.64,212.08,0.04
17.00,25.25,3.93,0.64,213.03,0.04
17.17,25.25,3.98,0.64,213.98,0.04
17.33,25.25,4.02,0.64,214.92,0.04
17.50,25.25,4.06,0.64,215.86,0.04
17.67,25.25,4.10,0.64,216.79,0.04
17.83,25.17,4.13,0.65,217.72,0.04
18.00,25.17,4.17,0.65,218.65,0.04
18.17,25.17,4.22,0.65,219.57,0.04
