time,periods,phase,amplitude,power,frequencies
20.67,32.00,2.01,0.27,73.75,0.03
20.83,32.00,2.04,0.27,74.16,0.03
21.00,32.00,2.08,0.27,74.57,0.03
21.17,32.00,2.11,0.27,74.99,0.03
21.33,32.00,2.14,0.27,75.42,0.03
21.50,32.00,2.17,0.27,75.83,0.03
21.67,32.00,2.21,0.27,76.25,0.03
21.83,32.00,2.24,0.27,76.69,0.03
22.00,32.00,2.27,0.28,77.12,0.03
22.17,32.00,2.30,0.28,77.52,0.03
22.33,32.00,2.33,0.28,77.93,0.03
22.50,32.00,2.37,0.28,78.36,0.03
22.67,32.00,2.40,0.28,78.79,0.03
22.83,32.00,2.43,0.28,79.27,0.03
23.00,32.00,2.46,0.28,79.73,0.03
23.17,32.00,2.49,0.28,80.14,0.03
23.33,32.00,2.53,0.28,80.56,0.03
23.50,32.00,2.56,0.28,80.98,0.03
23.67,32.00,2.59,0.28,81.41,0.03
23.83,32.00,2.62,0.28,81.85,0.03
24.00,32.00,2.65,0.28,82.30,0.03
24.17,32.00,2.69,0.29,82.73,0.03
24.33,32.00,2.72,0.29,83.14,0.03
24.50,32.00,2.75,0.29,83.57,0.03
24.67,32.00,2.78,0.29,84.03,0.03
24.83,32.00,2.81,0.29,84.47,0.03
25.00,32.00,2.85,0.29,84.92,0.03
25.17,32.00,2.88,0.29,85.34,0.03
25.33,32.00,2.91,0.29,85.80,0.03
25.50,32.00,2.94,0.29,86.26,0.03
25.67,32.00,2.97,0.29,86.73,0.03
25.83,32.00,3.00,0.29,87.18,0.03
26.00,32.00,3.04,0.29,87.62,0.03
26.17,32.00,3.07,0.29,88.04,0.03
26.33,32.00,3.10,0.29,88.45,0.03
26.50,32.00,3.13,0.30,88.88,0.03
26.67,32.00,3.16,0.30,89.29,0.03
26.83,32.00,3.20,0.30,89.70,0.03
27.00,32.00,3.23,0.30,90.16,0.03
27.17,32.00,3.26,0.30,90.59,0.03
27.33,32.00,3.29,0.30,91.04,0.03
27.50,32.00,3.32,0.30,91.47,0.03
27.67,32.00,3.35,0.30,91.90,0.03
27.83,32.00,3.39,0.30,92.37,0.03
28.00,32.00,3.42,0.30,92.81,0.03
28.17,32.00,3.45,0.30,93.23,0.03
28.33,32.00,3.48,0.30,93.64,0.03
28.50,32.00,3.51,0.30,94.07,0.03
28.67,32.00,3.54,0.30,94.47,0.03
28.83,32.00,3.58,0.31,94.87,0.03
29.00,32.00,3.61,0.31,95.33,0.03
29.17,32.00,3.64,0.31,95.73,0.03
29.33,32.00,3.67,0.31,96.18,0.03
29.50,32.00,3.70,0.31,96.60,0.03
29.67,32.00,3.73,0.31,97.05,0.03
29.83,32.00,3.76,0.31,97.41,0.03
30.00,32.00,3.80,0.31,97.82,0.03
30.17,32.00,3.83,0.31,98.25,0.03
30.33,32.00,3.86,0.31,98.64,0.03
30.50,32.00,3.89,0.31,99.07,0.03
30.67,32.00,3.92,0.31,99.50,0.03
30.83,32.00,3.95,0.31,99.89,0.03
31.00,32.00,3.99,0.31,100.29,0.03
31.17,32.00,4.02,0.31,100.71,0.03
31.33,32.00,4.05,0.32,101.14,0.03
31.50,32.00,4.08,0.32,101.53,0.03
31.67,32.00,4.11,0.32,101.93,0.03
31.83,32.00,4.14,0.32,102.33,0.03
32.00,32.00,4.17,0.32,102.73,0.03
32.17,32.00,4.21,0.32,103.13,0.03
