time,periods,phase,amplitude,power,frequencies
0.00,25.73,3.04,0.32,90.52,0.04
0.17,25.73,3.08,0.32,91.14,0.04
0.33,25.73,3.12,0.32,91.77,0.04
0.50,25.73,3.16,0.32,92.40,0.04
0.67,25.73,3.20,0.32,93.02,0.04
0.83,25.73,3.24,0.32,93.65,0.04
1.00,25.73,3.28,0.32,94.27,0.04
1.17,25.73,3.32,0.32,94.89,0.04
1.33,25.73,3.36,0.32,95.51,0.04
1.50,25.73,3.40,0.33,96.13,0.04
1.67,25.73,3.44,0.33,96.74,0.04
1.83,25.73,3.48,0.33,97.36,0.04
2.00,25.73,3.52,0.33,97.97,0.04
2.17,25.73,3.56,0.33,98.58,0.04
2.33,25.65,3.59,0.33,99.20,0.04
2.50,25.65,3.63,0.33,99.81,0.04
2.67,25.65,3.67,0.33,100.41,0.04
2.83,25.65,3.71,0.33,101.02,0.04
3.00,25.65,3.75,0.34,101.62,0.04
3.17,25.65,3.79,0.34,102.22,0.04
3.33,25.65,3.83,0.34,102.82,0.04
3.50,25.65,3.87,0.34,103.42,0.04
3.67,25.65,3.92,0.34,104.01,0.04
3.83,25.65,3.96,0.34,104.60,0.04
4.00,25.65,4.00,0.34,105.19,0.04
4.17,25.65,4.04,0.34,105.78,0.04
4.33,25.65,4.08,0.34,106.36,0.04
4.50,25.65,4.12,0.34,106.95,0.04
4.67,25.65,4.16,0.34,107.52,0.04
4.83,25.65,4.20,0.35,108.10,0.04
5.00,25.65,4.24,0.35,108.67,0.04
5.17,25.65,4.28,0.35,109.24,0.04
5.33,25.65,4.32,0.35,109.81,0.04
5.50,25.65,4.36,0.35,110.37,0.04
5.67,25.65,4.40,0.35,110.94,0.04
5.83,25.65,4.44,0.35,111.49,0.04
6.00,25.65,4.48,0.35,112.05,0.04
6.17,25.65,4.52,0.35,112.60,0.04
6.33,25.65,4.56,0.35,113.15,0.04
6.50,25.65,4.60,0.35,113.69,0.04
6.67,25.65,4.64,0.36,114.23,0.04
