time,periods,phase,amplitude,power,frequencies
0.00,21.23,3.04,0.32,64.54,0.05
0.17,21.23,3.09,0.32,65.12,0.05
0.33,21.23,3.13,0.32,65.70,0.05
0.50,21.23,3.18,0.32,66.28,0.05
0.67,21.23,3.23,0.33,66.85,0.05
0.83,21.23,3.28,0.33,67.43,0.05
1.00,21.23,3.33,0.33,68.01,0.05
1.17,21.23,3.38,0.33,68.58,0.05
1.33,21.23,3.43,0.33,69.16,0.05
1.50,21.23,3.48,0.33,69.74,0.05
1.67,21.23,3.53,0.33,70.32,0.05
1.83,21.23,3.57,0.34,70.89,0.05
2.00,21.23,3.62,0.34,71.47,0.05
2.17,21.23,3.67,0.34,72.04,0.05
2.33,21.23,3.72,0.34,72.61,0.05
2.50,21.31,3.78,0.34,73.18,0.05
2.67,21.31,3.83,0.34,73.75,0.05
2.83,21.31,3.88,0.34,74.32,0.05
3.00,21.31,3.93,0.34,74.88,0.05
3.17,21.31,3.98,0.35,75.44,0.05
3.33,21.31,4.02,0.35,76.01,0.05
3.50,21.31,4.07,0.35,76.57,0.05
3.67,21.31,4.12,0.35,77.12,0.05
3.83,21.31,4.17,0.35,77.68,0.05
4.00,21.31,4.22,0.35,78.24,0.05
4.17,21.31,4.27,0.35,78.80,0.05
4.33,21.31,4.32,0.35,79.35,0.05
4.50,21.39,4.37,0.35,79.91,0.05
4.67,21.39,4.42,0.36,80.44,0.05
4.83,21.39,4.47,0.36,80.99,0.05
5.00,21.39,4.52,0.36,81.53,0.05
5.17,21.39,4.57,0.36,82.08,0.05
5.33,21.39,4.62,0.36,82.60,0.05
5.50,21.39,4.66,0.36,83.13,0.05
5.67,21.39,4.71,0.36,83.66,0.05
5.83,21.47,4.77,0.36,84.20,0.05
6.00,21.47,4.82,0.36,84.72,0.05
6.17,21.47,4.87,0.37,85.23,0.05
6.33,21.47,4.91,0.37,85.74,0.05
6.50,21.47,4.96,0.37,86.26,0.05
6.67,21.47,5.01,0.37,86.76,0.05
6.83,21.47,5.06,0.37,87.26,0.05
7.00,21.47,5.11,0.37,87.76,0.05
7.17,21.55,5.16,0.37,88.25,0.05
7.33,21.55,5.21,0.37,88.75,0.05
7.50,21.55,5.26,0.37,89.24,0.05
7.67,21.55,5.31,0.37,89.72,0.05
7.83,21.55,5.35,0.38,90.20,0.05
8.00,21.55,5.40,0.38,90.67,0.05
8.17,21.63,5.46,0.38,91.14,0.05
8.33,21.63,5.50,0.38,91.61,0.05
8.50,21.63,5.55,0.38,92.08,0.05
8.67,21.63,5.60,0.38,92.52,0.05
8.83,21.63,5.65,0.38,92.97,0.05
9.00,21.63,5.69,0.38,93.42,0.05
9.17,21.71,5.75,0.38,93.86,0.05
9.33,21.71,5.80,0.38,94.30,0.05
9.50,21.71,5.84,0.38,94.74,0.05
9.67,21.71,5.89,0.38,95.16,0.05
9.83,21.71,5.94,0.39,95.58,0.05
10.00,21.71,5.99,0.39,96.00,0.05
10.17,21.71,6.03,0.39,96.41,0.05
10.33,21.79,6.09,0.39,96.82,0.05
10.50,21.79,6.13,0.39,97.22,0.05
10.67,21.79,6.18,0.39,97.62,0.05
10.83,21.79,6.23,0.39,98.01,0.05
11.00,21.79,6.28,0.39,98.40,0.05
11.17,21.87,0.04,0.39,98.78,0.05
11.33,21.87,0.09,0.39,99.15,0.05
11.50,21.87,0.14,0.39,99.52,0.05
11.67,21.87,0.19,0.39,99.88,0.05
11.83,21.87,0.23,0.39,100.24,0.05
12.00,21.87,0.28,0.39,100.59,0.05
12.17,21.95,0.33,0.39,100.93,0.05
12.33,21.95,0.38,0.39,101.28,0.05
12.50,21.95,0.43,0.39,101.61,0.05
12.67,21.95,0.47,0.40,101.94,0.05
12.83,21.95,0.52,0.40,102.25,0.05
13.00,21.95,0.57,0.40,102.57,0.05
13.17,22.03,0.62,0.40,102.88,0.05
13.33,22.03,0.66,0.40,103.19,0.05
13.50,22.03,0.71,0.40,103.49,0.05
13.67,22.03,0.76,0.40,103.78,0.05
13.83,22.03,0.80,0.40,104.06,0.05
14.00,22.11,0.85,0.40,104.34,0.05
14.17,22.11,0.90,0.40,104.62,0.05
14.33,22.11,0.95,0.40,104.89,0.05
14.50,22.11,0.99,0.40,105.15,0.05
14.67,22.11,1.04,0.40,105.42,0.05
14.83,22.11,1.09,0.40,105.67,0.05
15.00,22.19,1.14,0.40,105.91,0.05
15.17,22.19,1.18,0.40,106.15,0.05
15.33,22.19,1.23,0.40,106.39,0.05
15.50,22.19,1.28,0.40,106.61,0.05
15.67,22.19,1.32,0.40,106.83,0.05
15.83,22.19,1.37,0.40,107.04,0.05
16.00,22.27,1.42,0.40,107.25,0.04
16.17,22.27,1.46,0.40,107.45,0.04
16.33,22.27,1.51,0.40,107.66,0.04
16.50,22.27,1.56,0.40,107.85,0.04
16.67,22.27,1.60,0.40,108.04,0.04
16.83,22.27,1.65,0.40,108.24,0.04
17.00,22.35,1.70,0.40,108.40,0.04
17.17,22.35,1.74,0.40,108.56,0.04
17.33,22.35,1.79,0.40,108.72,0.04
17.50,22.35,1.84,0.40,108.89,0.04
17.67,22.35,1.88,0.41,109.03,0.04
17.83,22.35,1.93,0.41,109.19,0.04
18.00,22.43,1.98,0.41,109.35,0.04
18.17,22.43,2.02,0.41,109.50,0.04
18.33,22.43,2.07,0.41,109.59,0.04
18.50,22.43,2.11,0.41,109.72,0.04
18.67,22.43,2.16,0.41,109.82,0.04
18.83,22.51,2.21,0.41,109.95,0.04
19.00,22.51,2.25,0.41,110.04,0.04
19.17,22.51,2.30,0.41,110.14,0.04
19.33,22.51,2.34,0.41,110.22,0.04
19.50,22.51,2.39,0.41,110.30,0.04
19.67,22.51,2.43,0.41,110.37,0.04
19.83,22.59,2.48,0.41,110.45,0.04
20.00,22.59,2.53,0.41,110.53,0.04
20.17,22.59,2.57,0.41,110.56,0.04
20.33,22.59,2.62,0.41,110.61,0.04
20.50,22.59,2.66,0.41,110.65,0.04
20.67,22.59,2.71,0.41,110.68,0.04
20.83,22.67,2.75,0.41,110.73,0.04
21.00,22.67,2.80,0.41,110.75,0.04
21.17,22.67,2.84,0.41,110.80,0.04
21.33,22.67,2.89,0.41,110.80,0.04
21.50,22.67,2.94,0.41,110.79,0.04
21.67,22.75,2.98,0.40,110.80,0.04
21.83,22.75,3.03,0.40,110.82,0.04
22.00,22.75,3.07,0.40,110.80,0.04
22.17,22.75,3.12,0.40,110.78,0.04
22.33,22.75,3.16,0.40,110.77,0.04
22.50,22.83,3.20,0.40,110.77,0.04
22.67,22.83,3.25,0.40,110.77,0.04
22.83,22.83,3.29,0.40,110.75,0.04
23.00,22.83,3.34,0.40,110.72,0.04
23.17,22.91,3.38,0.40,110.67,0.04
23.33,22.91,3.43,0.40,110.61,0.04
23.50,22.91,3.47,0.40,110.57,0.04
23.67,22.91,3.52,0.40,110.50,0.04
23.83,22.91,3.56,0.40,110.46,0.04
24.00,22.99,3.61,0.40,110.39,0.04
24.17,22.99,3.65,0.40,110.32,0.04
24.33,22.99,3.70,0.40,110.22,0.04
24.50,22.99,3.74,0.40,110.13,0.04
24.67,23.08,3.78,0.40,110.03,0.04
24.83,23.08,3.83,0.40,109.93,0.04
25.00,23.08,3.87,0.40,109.83,0.04
25.17,23.08,3.92,0.40,109.71,0.04
25.33,23.16,3.96,0.40,109.59,0.04
25.50,23.16,4.00,0.40,109.46,0.04
25.67,23.16,4.05,0.40,109.33,0.04
25.83,23.16,4.09,0.40,109.20,0.04
26.00,23.16,4.14,0.40,109.05,0.04
26.17,23.24,4.18,0.40,108.90,0.04
26.33,23.24,4.22,0.40,108.76,0.04
26.50,23.24,4.27,0.40,108.59,0.04
26.67,23.24,4.31,0.40,108.42,0.04
26.83,23.32,4.35,0.40,108.26,0.04
27.00,23.32,4.39,0.40,108.08,0.04
27.17,23.32,4.44,0.39,107.90,0.04
27.33,23.32,4.48,0.39,107.70,0.04
27.50,23.40,4.52,0.39,107.51,0.04
27.67,23.40,4.57,0.39,107.32,0.04
27.83,23.40,4.61,0.39,107.11,0.04
28.00,23.40,4.66,0.39,106.89,0.04
28.17,23.48,4.70,0.39,106.68,0.04
28.33,23.48,4.74,0.39,106.45,0.04
28.50,23.48,4.78,0.39,106.23,0.04
28.67,23.56,4.82,0.39,105.98,0.04
28.83,23.56,4.87,0.39,105.76,0.04
29.00,23.56,4.91,0.39,105.52,0.04
29.17,23.56,4.95,0.39,105.27,0.04
29.33,23.64,4.99,0.39,105.00,0.04
29.50,23.64,5.04,0.39,104.74,0.04
29.67,23.64,5.08,0.39,104.49,0.04
29.83,23.64,5.12,0.39,104.25,0.04
30.00,23.72,5.16,0.38,103.96,0.04
30.17,23.72,5.21,0.38,103.68,0.04
30.33,23.72,5.25,0.38,103.43,0.04
30.50,23.72,5.29,0.38,103.15,0.04
30.67,23.80,5.33,0.38,102.87,0.04
30.83,23.80,5.37,0.38,102.58,0.04
31.00,23.80,5.42,0.38,102.31,0.04
31.17,23.80,5.46,0.38,102.01,0.04
31.33,23.88,5.50,0.38,101.69,0.04
31.50,23.88,5.54,0.38,101.38,0.04
31.67,23.88,5.58,0.38,101.08,0.04
31.83,23.88,5.63,0.38,100.74,0.04
32.00,23.96,5.67,0.38,100.40,0.04
32.17,23.96,5.71,0.38,100.09,0.04
32.33,23.96,5.75,0.37,99.82,0.04
32.50,23.96,5.79,0.37,99.52,0.04
32.67,23.96,5.84,0.37,99.19,0.04
32.83,24.04,5.87,0.37,98.81,0.04
33.00,24.04,5.92,0.37,98.48,0.04
33.17,24.04,5.96,0.37,98.12,0.04
33.33,24.04,6.00,0.37,97.77,0.04
33.50,24.12,6.04,0.37,97.39,0.04
33.67,24.12,6.08,0.37,97.06,0.04
33.83,24.12,6.13,0.37,96.67,0.04
34.00,24.12,6.17,0.37,96.34,0.04
34.17,24.20,6.20,0.37,95.97,0.04
34.33,24.20,6.25,0.36,95.59,0.04
34.50,24.20,0.01,0.36,95.22,0.04
34.67,24.20,0.05,0.36,94.94,0.04
34.83,24.28,0.09,0.36,94.54,0.04
35.00,24.28,0.13,0.36,94.11,0.04
35.17,24.28,0.17,0.36,93.74,0.04
35.33,24.28,0.21,0.36,93.30,0.04
35.50,24.36,0.25,0.36,92.92,0.04
35.67,24.36,0.29,0.36,92.54,0.04
35.83,24.36,0.33,0.36,92.22,0.04
36.00,24.36,0.38,0.36,91.75,0.04
36.17,24.44,0.41,0.35,91.38,0.04
36.33,24.44,0.45,0.35,91.06,0.04
36.50,24.44,0.49,0.35,90.66,0.04
36.67,24.44,0.54,0.35,90.20,0.04
36.83,24.52,0.57,0.35,89.80,0.04
37.00,24.52,0.61,0.35,89.32,0.04
37.17,24.52,0.66,0.35,88.90,0.04
37.33,24.52,0.70,0.35,88.47,0.04
37.50,24.52,0.74,0.35,88.07,0.04
37.67,24.60,0.77,0.35,87.74,0.04
37.83,24.60,0.82,0.35,87.32,0.04
38.00,24.60,0.86,0.34,86.91,0.04
38.17,24.68,0.89,0.34,86.46,0.04
38.33,24.68,0.93,0.34,86.01,0.04
38.50,24.68,0.98,0.34,85.62,0.04
38.67,24.68,1.02,0.34,85.21,0.04
38.83,24.68,1.06,0.34,84.74,0.04
39.00,24.76,1.09,0.34,84.31,0.04
39.17,24.76,1.14,0.34,83.82,0.04
39.33,24.76,1.18,0.34,83.42,0.04
39.50,24.76,1.22,0.34,82.95,0.04
39.67,24.84,1.25,0.33,82.56,0.04
39.83,24.84,1.29,0.33,82.12,0.04
40.00,24.84,1.33,0.33,81.67,0.04
40.17,24.84,1.38,0.33,81.26,0.04
40.33,24.84,1.42,0.33,80.73,0.04
40.50,24.84,1.46,0.33,80.25,0.04
40.67,24.92,1.49,0.33,79.80,0.04
40.83,24.92,1.53,0.33,79.34,0.04
41.00,24.92,1.58,0.33,78.85,0.04
41.17,24.92,1.62,0.33,78.43,0.04
41.33,24.92,1.66,0.32,77.94,0.04
41.50,24.92,1.70,0.32,77.43,0.04
41.67,24.92,1.74,0.32,76.97,0.04
41.83,25.01,1.77,0.32,76.52,0.04
42.00,25.01,1.82,0.32,76.08,0.04
42.17,25.01,1.86,0.32,75.62,0.04
42.33,25.01,1.90,0.32,75.10,0.04
42.50,25.01,1.94,0.32,74.65,0.04
42.67,25.01,1.98,0.32,74.16,0.04
42.83,25.09,2.01,0.31,73.73,0.04
43.00,25.09,2.05,0.31,73.23,0.04
43.17,25.09,2.10,0.31,72.77,0.04
43.33,25.09,2.14,0.31,72.30,0.04
43.50,25.09,2.18,0.31,71.84,0.04
43.67,25.17,2.21,0.31,71.37,0.04
43.83,25.17,2.25,0.31,70.91,0.04
44.00,25.17,2.29,0.31,70.44,0.04
44.17,25.17,2.33,0.31,69.98,0.04
44.33,25.17,2.37,0.30,69.51,0.04
44.50,25.17,2.42,0.30,69.03,0.04
44.67,25.25,2.45,0.30,68.56,0.04
44.83,25.25,2.49,0.30,68.10,0.04
45.00,25.25,2.53,0.30,67.63,0.04
45.17,25.25,2.57,0.30,67.16,0.04
45.33,25.25,2.61,0.30,66.69,0.04
45.50,25.25,2.65,0.30,66.22,0.04
45.67,25.33,2.68,0.30,65.76,0.04
45.83,25.33,2.72,0.29,65.29,0.04
46.00,25.33,2.76,0.29,64.83,0.04
46.17,25.33,2.81,0.29,64.38,0.04
46.33,25.33,2.85,0.29,63.91,0.04
46.50,25.33,2.89,0.29,63.47,0.04
46.67,25.33,2.93,0.29,63.00,0.04
46.83,25.33,2.97,0.29,62.53,0.04
47.00,25.33,3.01,0.29,62.07,0.04
47.17,25.41,3.04,0.29,61.63,0.04
47.33,25.41,3.08,0.28,61.13,0.04
47.50,25.41,3.12,0.28,60.68,0.04
47.67,25.41,3.16,0.28,60.19,0.04
47.83,25.41,3.20,0.28,59.74,0.04
48.00,25.41,3.24,0.28,59.33,0.04
48.17,25.41,3.29,0.28,58.86,0.04
48.33,25.41,3.33,0.28,58.50,0.04
48.50,25.41,3.37,0.28,58.10,0.04
48.67,25.41,3.41,0.28,57.68,0.04
48.83,25.49,3.44,0.27,57.17,0.04
49.00,25.49,3.48,0.27,56.73,0.04
49.17,25.49,3.52,0.27,56.29,0.04
49.33,25.49,3.56,0.27,55.83,0.04
49.50,25.49,3.60,0.27,55.38,0.04
