time,periods,phase,amplitude,power,frequencies
17.17,23.60,2.11,0.53,122.37,0.04
17.33,23.60,2.16,0.54,123.16,0.04
17.50,23.60,2.20,0.54,123.96,0.04
17.67,23.60,2.24,0.54,124.78,0.04
17.83,23.60,2.29,0.54,125.59,0.04
18.00,23.60,2.33,0.54,126.38,0.04
18.17,23.60,2.38,0.54,127.18,0.04
18.33,23.60,2.42,0.55,127.98,0.04
18.50,23.60,2.46,0.55,128.78,0.04
18.67,23.60,2.51,0.55,129.57,0.04
18.83,23.60,2.55,0.55,130.36,0.04
19.00,23.69,2.61,0.55,131.15,0.04
19.17,23.69,2.65,0.55,131.96,0.04
19.33,23.69,2.69,0.56,132.76,0.04
19.50,23.69,2.74,0.56,133.61,0.04
19.67,23.69,2.78,0.56,134.43,0.04
19.83,23.69,2.83,0.56,135.28,0.04
20.00,23.69,2.87,0.56,136.07,0.04
20.17,23.69,2.91,0.56,136.88,0.04
20.33,23.69,2.96,0.57,137.68,0.04
20.50,23.77,3.01,0.57,138.51,0.04
20.67,23.77,3.05,0.57,139.34,0.04
20.83,23.77,3.10,0.57,140.20,0.04
21.00,23.77,3.14,0.57,141.08,0.04
21.17,23.77,3.18,0.57,141.90,0.04
21.33,23.77,3.23,0.57,142.74,0.04
21.50,23.77,3.27,0.58,143.58,0.04
21.67,23.77,3.31,0.58,144.42,0.04
21.83,23.77,3.36,0.58,145.23,0.04
22.00,23.86,3.41,0.58,146.09,0.04
22.17,23.86,3.45,0.58,146.94,0.04
22.33,23.86,3.50,0.58,147.79,0.04
22.50,23.86,3.54,0.59,148.65,0.04
22.67,23.86,3.58,0.59,149.49,0.04
22.83,23.86,3.63,0.59,150.32,0.04
23.00,23.86,3.67,0.59,151.18,0.04
23.17,23.94,3.72,0.59,152.03,0.04
23.33,23.94,3.76,0.59,152.88,0.04
23.50,23.94,3.81,0.59,153.71,0.04
23.67,23.94,3.85,0.60,154.57,0.04
23.83,23.94,3.89,0.60,155.43,0.04
24.00,23.94,3.94,0.60,156.27,0.04
24.17,23.94,3.98,0.60,157.09,0.04
24.33,24.03,4.03,0.60,157.93,0.04
24.50,24.03,4.07,0.60,158.77,0.04
24.67,24.03,4.12,0.60,159.59,0.04
24.83,24.03,4.16,0.61,160.44,0.04
25.00,24.03,4.20,0.61,161.27,0.04
25.17,24.03,4.25,0.61,162.08,0.04
25.33,24.03,4.29,0.61,162.88,0.04
25.50,24.12,4.34,0.61,163.69,0.04
25.67,24.12,4.38,0.61,164.50,0.04
25.83,24.12,4.42,0.61,165.29,0.04
26.00,24.12,4.47,0.62,166.07,0.04
26.17,24.12,4.51,0.62,166.86,0.04
26.33,24.12,4.55,0.62,167.65,0.04
26.50,24.12,4.60,0.62,168.42,0.04
26.67,24.20,4.64,0.62,169.20,0.04
26.83,24.20,4.69,0.62,169.97,0.04
27.00,24.20,4.73,0.62,170.73,0.04
27.17,24.20,4.77,0.62,171.48,0.04
27.33,24.20,4.82,0.63,172.23,0.04
27.50,24.20,4.86,0.63,172.96,0.04
27.67,24.20,4.90,0.63,173.70,0.04
27.83,24.29,4.95,0.63,174.43,0.04
28.00,24.29,4.99,0.63,175.16,0.04
28.17,24.29,5.03,0.63,175.88,0.04
28.33,24.29,5.08,0.63,176.60,0.04
28.50,24.29,5.12,0.63,177.31,0.04
28.67,24.29,5.16,0.64,178.01,0.04
28.83,24.29,5.21,0.64,178.71,0.04
29.00,24.29,5.25,0.64,179.40,0.04
29.17,24.37,5.30,0.64,180.09,0.04
29.33,24.37,5.34,0.64,180.78,0.04
29.50,24.37,5.38,0.64,181.46,0.04
29.67,24.37,5.42,0.64,182.14,0.04
29.83,24.37,5.47,0.64,182.80,0.04
30.00,24.37,5.51,0.64,183.49,0.04
30.17,24.37,5.55,0.65,184.17,0.04
30.33,24.37,5.59,0.65,184.82,0.04
30.50,24.37,5.64,0.65,185.48,0.04
30.67,24.37,5.68,0.65,186.14,0.04
30.83,24.46,5.73,0.65,186.79,0.04
31.00,24.46,5.77,0.65,187.46,0.04
31.17,24.46,5.81,0.65,188.12,0.04
31.33,24.46,5.85,0.65,188.76,0.04
31.50,24.46,5.90,0.65,189.40,0.04
31.67,24.46,5.94,0.65,190.07,0.04
31.83,24.46,5.98,0.66,190.70,0.04
32.00,24.46,6.02,0.66,191.32,0.04
32.17,24.46,6.07,0.66,191.98,0.04
32.33,24.46,6.11,0.66,192.61,0.04
32.50,24.46,6.15,0.66,193.25,0.04
32.67,24.54,6.20,0.66,193.94,0.04
32.83,24.54,6.24,0.66,194.62,0.04
33.00,24.54,6.28,0.66,195.31,0.04
33.17,24.54,0.04,0.66,195.99,0.04
33.33,24.54,0.08,0.66,196.62,0.04
33.50,24.54,0.13,0.67,197.28,0.04
33.67,24.54,0.17,0.67,197.91,0.04
33.83,24.54,0.21,0.67,198.55,0.04
34.00,24.54,0.25,0.67,199.20,0.04
34.17,24.54,0.30,0.67,199.84,0.04
34.33,24.54,0.34,0.67,200.53,0.04
34.50,24.54,0.38,0.67,201.18,0.04
34.67,24.63,0.43,0.67,201.83,0.04
