time,periods,phase,amplitude,power,frequencies
3.17,24.88,3.84,0.31,84.63,0.04
3.33,24.88,3.88,0.31,85.28,0.04
3.50,24.88,3.92,0.32,85.93,0.04
3.67,24.88,3.96,0.32,86.58,0.04
3.83,24.88,4.01,0.32,87.24,0.04
4.00,24.88,4.05,0.32,87.89,0.04
4.17,24.88,4.09,0.32,88.54,0.04
4.33,24.88,4.13,0.32,89.19,0.04
4.50,24.88,4.17,0.32,89.84,0.04
4.67,24.88,4.21,0.32,90.50,0.04
4.83,24.88,4.26,0.32,91.15,0.04
5.00,24.88,4.30,0.33,91.80,0.04
5.17,24.88,4.34,0.33,92.45,0.04
5.33,24.88,4.38,0.33,93.10,0.04
5.50,24.88,4.42,0.33,93.75,0.04
5.67,24.88,4.47,0.33,94.40,0.04
5.83,24.88,4.51,0.33,95.05,0.04
6.00,24.88,4.55,0.33,95.69,0.04
6.17,24.88,4.59,0.33,96.34,0.04
6.33,24.88,4.63,0.33,96.99,0.04
6.50,24.88,4.67,0.34,97.64,0.04
6.67,24.88,4.72,0.34,98.29,0.04
6.83,24.88,4.76,0.34,98.93,0.04
7.00,24.88,4.80,0.34,99.58,0.04
7.17,24.88,4.84,0.34,100.23,0.04
7.33,24.88,4.88,0.34,100.87,0.04
7.50,24.88,4.92,0.34,101.51,0.04
7.67,24.88,4.97,0.34,102.15,0.04
7.83,24.88,5.01,0.34,102.79,0.04
8.00,24.88,5.05,0.35,103.43,0.04
8.17,24.88,5.09,0.35,104.06,0.04
8.33,24.97,5.14,0.35,104.70,0.04
8.50,24.97,5.18,0.35,105.34,0.04
8.67,24.97,5.23,0.35,105.97,0.04
8.83,24.97,5.27,0.35,106.61,0.04
9.00,24.97,5.31,0.35,107.24,0.04
9.17,24.97,5.35,0.35,107.87,0.04
9.33,24.97,5.39,0.35,108.50,0.04
9.50,24.97,5.43,0.35,109.13,0.04
9.67,24.97,5.48,0.36,109.76,0.04
9.83,24.97,5.52,0.36,110.38,0.04
10.00,24.97,5.56,0.36,111.00,0.04
10.17,24.97,5.60,0.36,111.63,0.04
10.33,24.97,5.64,0.36,112.25,0.04
10.50,24.97,5.68,0.36,112.86,0.04
10.67,24.97,5.72,0.36,113.48,0.04
10.83,24.97,5.77,0.36,114.09,0.04
11.00,24.97,5.81,0.36,114.71,0.04
11.17,24.97,5.85,0.36,115.32,0.04
11.33,24.97,5.89,0.37,115.92,0.04
11.50,24.97,5.93,0.37,116.53,0.04
11.67,24.97,5.97,0.37,117.13,0.04
11.83,24.97,6.02,0.37,117.73,0.04
12.00,24.97,6.06,0.37,118.33,0.04
12.17,24.97,6.10,0.37,118.92,0.04
12.33,25.06,6.15,0.37,119.52,0.04
12.50,25.06,6.19,0.37,120.11,0.04
12.67,25.06,6.23,0.37,120.70,0.04
12.83,25.06,6.27,0.37,121.29,0.04
13.00,25.06,0.03,0.37,121.87,0.04
13.17,25.06,0.07,0.37,122.45,0.04
13.33,25.06,0.11,0.38,123.04,0.04
13.50,25.06,0.15,0.38,123.61,0.04
13.67,25.06,0.20,0.38,124.19,0.04
13.83,25.06,0.24,0.38,124.76,0.04
14.00,25.06,0.28,0.38,125.33,0.04
14.17,25.06,0.32,0.38,125.90,0.04
14.33,25.06,0.36,0.38,126.46,0.04
14.50,25.06,0.40,0.38,127.02,0.04
14.67,25.06,0.44,0.38,127.58,0.04
14.83,25.06,0.49,0.38,128.13,0.04
15.00,25.06,0.53,0.38,128.68,0.04
15.17,25.06,0.57,0.39,129.23,0.04
15.33,25.14,0.62,0.39,129.78,0.04
15.50,25.14,0.66,0.39,130.32,0.04
15.67,25.14,0.70,0.39,130.86,0.04
15.83,25.14,0.74,0.39,131.40,0.04
16.00,25.14,0.78,0.39,131.93,0.04
16.17,25.14,0.82,0.39,132.46,0.04
16.33,25.14,0.86,0.39,132.99,0.04
16.50,25.14,0.90,0.39,133.52,0.04
16.67,25.14,0.95,0.39,134.04,0.04
16.83,25.14,0.99,0.39,134.55,0.04
17.00,25.14,1.03,0.39,135.07,0.04
17.17,25.14,1.07,0.39,135.58,0.04
17.33,25.14,1.11,0.39,136.08,0.04
17.50,25.14,1.15,0.40,136.58,0.04
17.67,25.23,1.20,0.40,137.08,0.04
17.83,25.23,1.24,0.40,137.58,0.04
18.00,25.23,1.28,0.40,138.08,0.04
18.17,25.23,1.32,0.40,138.57,0.04
18.33,25.23,1.36,0.40,139.06,0.04
18.50,25.23,1.40,0.40,139.54,0.04
18.67,25.23,1.45,0.40,140.02,0.04
18.83,25.23,1.49,0.40,140.50,0.04
19.00,25.23,1.53,0.40,140.97,0.04
19.17,25.23,1.57,0.40,141.44,0.04
19.33,25.23,1.61,0.40,141.90,0.04
19.50,25.23,1.65,0.40,142.36,0.04
19.67,25.23,1.69,0.40,142.82,0.04
19.83,25.31,1.74,0.40,143.27,0.04
20.00,25.31,1.78,0.40,143.72,0.04
20.17,25.31,1.82,0.40,144.17,0.04
20.33,25.31,1.86,0.41,144.61,0.04
20.50,25.31,1.90,0.41,145.05,0.04
20.67,25.31,1.94,0.41,145.48,0.04
20.83,25.31,1.98,0.41,145.92,0.04
21.00,25.31,2.03,0.41,146.34,0.04
21.17,25.31,2.07,0.41,146.77,0.04
21.33,25.31,2.11,0.41,147.19,0.04
21.50,25.31,2.15,0.41,147.60,0.04
21.67,25.31,2.19,0.41,148.01,0.04
21.83,25.31,2.23,0.41,148.42,0.04
22.00,25.40,2.27,0.41,148.83,0.04
22.17,25.40,2.32,0.41,149.23,0.04
22.33,25.40,2.36,0.41,149.64,0.04
22.50,25.40,2.40,0.41,150.03,0.04
22.67,25.40,2.44,0.41,150.42,0.04
22.83,25.40,2.48,0.41,150.81,0.04
23.00,25.40,2.52,0.41,151.19,0.04
23.17,25.40,2.56,0.41,151.57,0.04
23.33,25.40,2.60,0.41,151.94,0.04
23.50,25.40,2.64,0.42,152.31,0.04
23.67,25.40,2.68,0.42,152.67,0.04
23.83,25.48,2.73,0.42,153.03,0.04
24.00,25.48,2.77,0.42,153.39,0.04
24.17,25.48,2.81,0.42,153.75,0.04
24.33,25.48,2.85,0.42,154.10,0.04
24.50,25.48,2.89,0.42,154.45,0.04
24.67,25.48,2.93,0.42,154.79,0.04
24.83,25.48,2.97,0.42,155.13,0.04
25.00,25.48,3.01,0.42,155.46,0.04
25.17,25.48,3.05,0.42,155.79,0.04
25.33,25.48,3.09,0.42,156.11,0.04
25.50,25.48,3.13,0.42,156.43,0.04
25.67,25.57,3.18,0.42,156.75,0.04
25.83,25.57,3.22,0.42,157.07,0.04
26.00,25.57,3.26,0.42,157.38,0.04
26.17,25.57,3.30,0.42,157.69,0.04
26.33,25.57,3.34,0.42,157.99,0.04
26.50,25.57,3.38,0.42,158.29,0.04
26.67,25.57,3.42,0.42,158.59,0.04
26.83,25.57,3.46,0.42,158.88,0.04
27.00,25.57,3.50,0.42,159.16,0.04
27.17,25.57,3.54,0.42,159.44,0.04
27.33,25.57,3.58,0.42,159.71,0.04
27.50,25.65,3.63,0.42,159.99,0.04
27.67,25.65,3.67,0.42,160.26,0.04
27.83,25.65,3.71,0.42,160.53,0.04
28.00,25.65,3.75,0.42,160.80,0.04
28.17,25.65,3.79,0.42,161.06,0.04
28.33,25.65,3.83,0.43,161.31,0.04
28.50,25.65,3.87,0.43,161.56,0.04
28.67,25.65,3.91,0.43,161.81,0.04
28.83,25.65,3.95,0.43,162.04,0.04
29.00,25.65,3.99,0.43,162.28,0.04
29.17,25.74,4.03,0.43,162.51,0.04
29.33,25.74,4.07,0.43,162.75,0.04
29.50,25.74,4.11,0.43,162.98,0.04
29.67,25.74,4.15,0.43,163.20,0.04
29.83,25.74,4.19,0.43,163.43,0.04
30.00,25.74,4.23,0.43,163.64,0.04
30.17,25.74,4.27,0.43,163.85,0.04
30.33,25.74,4.32,0.43,164.06,0.04
30.50,25.74,4.36,0.43,164.26,0.04
30.67,25.74,4.40,0.43,164.45,0.04
30.83,25.82,4.44,0.43,164.65,0.04
31.00,25.82,4.48,0.43,164.84,0.04
31.17,25.82,4.52,0.43,165.03,0.04
31.33,25.82,4.56,0.43,165.22,0.04
31.50,25.82,4.60,0.43,165.40,0.04
31.67,25.82,4.64,0.43,165.58,0.04
31.83,25.82,4.68,0.43,165.75,0.04
32.00,25.82,4.72,0.43,165.92,0.04
32.17,25.82,4.76,0.43,166.08,0.04
32.33,25.82,4.80,0.43,166.24,0.04
32.50,25.91,4.84,0.43,166.40,0.04
32.67,25.91,4.88,0.43,166.55,0.04
32.83,25.91,4.92,0.43,166.71,0.04
33.00,25.91,4.96,0.43,166.86,0.04
33.17,25.91,5.00,0.43,167.00,0.04
33.33,25.91,5.04,0.43,167.14,0.04
33.50,25.91,5.08,0.43,167.27,0.04
33.67,25.91,5.12,0.43,167.40,0.04
33.83,25.91,5.16,0.43,167.53,0.04
34.00,25.99,5.20,0.43,167.65,0.04
34.17,25.99,5.24,0.43,167.77,0.04
34.33,25.99,5.28,0.43,167.89,0.04
34.50,25.99,5.32,0.43,168.01,0.04
34.67,25.99,5.36,0.43,168.12,0.04
34.83,25.99,5.40,0.43,168.23,0.04
35.00,25.99,5.44,0.43,168.33,0.04
35.17,25.99,5.48,0.43,168.42,0.04
35.33,25.99,5.52,0.43,168.51,0.04
35.50,25.99,5.56,0.43,168.60,0.04
35.67,26.08,5.60,0.43,168.69,0.04
35.83,26.08,5.64,0.43,168.78,0.04
36.00,26.08,5.68,0.43,168.86,0.04
36.17,26.08,5.72,0.43,168.94,0.04
36.33,26.08,5.76,0.43,169.01,0.04
36.50,26.08,5.80,0.43,169.08,0.04
36.67,26.08,5.84,0.43,169.15,0.04
36.83,26.08,5.88,0.43,169.21,0.04
37.00,26.08,5.92,0.43,169.26,0.04
37.17,26.17,5.96,0.43,169.32,0.04
37.33,26.17,6.00,0.43,169.38,0.04
37.50,26.17,6.04,0.43,169.44,0.04
37.67,26.17,6.08,0.43,169.48,0.04
37.83,26.17,6.12,0.43,169.53,0.04
38.00,26.17,6.16,0.43,169.57,0.04
38.17,26.17,6.20,0.43,169.60,0.04
38.33,26.17,6.24,0.43,169.63,0.04
38.50,26.25,6.28,0.43,169.66,0.04
38.67,26.25,0.03,0.43,169.69,0.04
38.83,26.25,0.07,0.43,169.72,0.04
39.00,26.25,0.11,0.43,169.74,0.04
39.17,26.25,0.15,0.43,169.76,0.04
39.33,26.25,0.19,0.43,169.77,0.04
39.50,26.25,0.23,0.43,169.78,0.04
39.67,26.25,0.27,0.43,169.79,0.04
39.83,26.25,0.31,0.43,169.79,0.04
40.00,26.34,0.35,0.43,169.79,0.04
40.17,26.34,0.39,0.43,169.80,0.04
40.33,26.34,0.43,0.43,169.79,0.04
40.50,26.34,0.47,0.43,169.79,0.04
40.67,26.34,0.51,0.43,169.78,0.04
40.83,26.34,0.55,0.43,169.76,0.04
41.00,26.34,0.58,0.43,169.74,0.04
41.17,26.34,0.62,0.43,169.72,0.04
41.33,26.42,0.66,0.43,169.69,0.04
41.50,26.42,0.70,0.43,169.68,0.04
41.67,26.42,0.74,0.43,169.65,0.04
41.83,26.42,0.78,0.43,169.62,0.04
42.00,26.42,0.82,0.43,169.59,0.04
42.17,26.42,0.86,0.43,169.55,0.04
42.33,26.42,0.90,0.43,169.51,0.04
42.50,26.42,0.94,0.43,169.47,0.04
42.67,26.42,0.98,0.43,169.42,0.04
42.83,26.51,1.02,0.43,169.37,0.04
43.00,26.51,1.05,0.43,169.32,0.04
43.17,26.51,1.09,0.43,169.27,0.04
43.33,26.51,1.13,0.43,169.21,0.04
43.50,26.51,1.17,0.43,169.15,0.04
43.67,26.51,1.21,0.43,169.09,0.04
43.83,26.51,1.25,0.43,169.02,0.04
44.00,26.51,1.29,0.43,168.94,0.04
44.17,26.59,1.33,0.43,168.87,0.04
44.33,26.59,1.37,0.43,168.80,0.04
44.50,26.59,1.41,0.43,168.73,0.04
44.67,26.59,1.44,0.43,168.65,0.04
44.83,26.59,1.48,0.43,168.57,0.04
45.00,26.59,1.52,0.43,168.48,0.04
45.17,26.59,1.56,0.43,168.39,0.04
45.33,26.59,1.60,0.43,168.30,0.04
45.50,26.68,1.64,0.43,168.21,0.04
45.67,26.68,1.68,0.43,168.12,0.04
45.83,26.68,1.72,0.43,168.02,0.04
46.00,26.68,1.75,0.43,167.92,0.04
46.17,26.68,1.79,0.43,167.82,0.04
46.33,26.68,1.83,0.43,167.71,0.04
46.50,26.68,1.87,0.43,167.60,0.04
46.67,26.68,1.91,0.42,167.48,0.04
46.83,26.76,1.95,0.42,167.37,0.04
47.00,26.76,1.99,0.42,167.26,0.04
47.17,26.76,2.02,0.42,167.14,0.04
47.33,26.76,2.06,0.42,167.03,0.04
47.50,26.76,2.10,0.42,166.90,0.04
47.67,26.76,2.14,0.42,166.78,0.04
47.83,26.76,2.18,0.42,166.64,0.04
48.00,26.76,2.22,0.42,166.51,0.04
48.17,26.85,2.26,0.42,166.38,0.04
48.33,26.85,2.29,0.42,166.25,0.04
48.50,26.85,2.33,0.42,166.11,0.04
48.67,26.85,2.37,0.42,165.97,0.04
48.83,26.85,2.41,0.42,165.83,0.04
49.00,26.85,2.45,0.42,165.68,0.04
49.17,26.85,2.49,0.42,165.53,0.04
49.33,26.93,2.52,0.42,165.38,0.04
49.50,26.93,2.56,0.42,165.23,0.04
49.67,26.93,2.60,0.42,165.08,0.04
49.83,26.93,2.64,0.42,164.92,0.04
50.00,26.93,2.68,0.42,164.76,0.04
50.17,26.93,2.72,0.42,164.60,0.04
50.33,26.93,2.76,0.42,164.44,0.04
50.50,26.93,2.79,0.42,164.27,0.04
50.67,27.02,2.83,0.42,164.10,0.04
50.83,27.02,2.87,0.42,163.94,0.04
51.00,27.02,2.91,0.42,163.77,0.04
51.17,27.02,2.95,0.42,163.59,0.04
51.33,27.02,2.98,0.42,163.42,0.04
51.50,27.02,3.02,0.42,163.24,0.04
51.67,27.02,3.06,0.42,163.05,0.04
51.83,27.02,3.10,0.42,162.86,0.04
52.00,27.11,3.13,0.42,162.68,0.04
52.17,27.11,3.17,0.42,162.49,0.04
52.33,27.11,3.21,0.41,162.30,0.04
52.50,27.11,3.25,0.41,162.11,0.04
52.67,27.11,3.29,0.41,161.91,0.04
52.83,27.11,3.33,0.41,161.71,0.04
53.00,27.11,3.36,0.41,161.50,0.04
53.17,27.19,3.40,0.41,161.30,0.04
53.33,27.19,3.44,0.41,161.10,0.04
