time,periods,phase,amplitude,power,frequencies
21.33,21.87,0.67,0.68,133.42,0.05
21.50,21.87,0.71,0.68,134.25,0.05
21.67,21.87,0.76,0.68,135.08,0.05
21.83,21.87,0.81,0.68,135.90,0.05
22.00,21.87,0.86,0.69,136.73,0.05
22.17,21.87,0.90,0.69,137.55,0.05
22.33,21.87,0.95,0.69,138.38,0.05
22.50,21.87,1.00,0.69,139.20,0.05
22.67,21.87,1.05,0.69,140.02,0.05
22.83,21.87,1.09,0.70,140.83,0.05
23.00,21.87,1.14,0.70,141.65,0.05
23.17,21.87,1.19,0.70,142.46,0.05
23.33,21.87,1.24,0.70,143.28,0.05
23.50,21.87,1.28,0.70,144.09,0.05
23.67,21.87,1.33,0.71,144.90,0.05
23.83,21.87,1.38,0.71,145.71,0.05
24.00,21.87,1.43,0.71,146.51,0.05
24.17,21.87,1.48,0.71,147.31,0.05
24.33,21.87,1.52,0.71,148.12,0.05
24.50,21.95,1.58,0.72,148.92,0.05
24.67,21.95,1.63,0.72,149.72,0.05
24.83,21.95,1.67,0.72,150.52,0.05
25.00,21.95,1.72,0.72,151.32,0.05
25.17,21.95,1.77,0.72,152.11,0.05
25.33,21.95,1.82,0.72,152.91,0.05
25.50,21.95,1.86,0.73,153.70,0.05
25.67,21.95,1.91,0.73,154.49,0.05
25.83,21.95,1.96,0.73,155.27,0.05
26.00,21.95,2.01,0.73,156.06,0.05
26.17,21.95,2.05,0.73,156.84,0.05
26.33,21.95,2.10,0.74,157.62,0.05
26.50,21.95,2.15,0.74,158.40,0.05
26.67,21.95,2.20,0.74,159.18,0.05
26.83,21.95,2.24,0.74,159.95,0.05
27.00,21.95,2.29,0.74,160.72,0.05
27.17,21.95,2.34,0.74,161.49,0.05
27.33,21.95,2.38,0.75,162.26,0.05
27.50,21.95,2.43,0.75,163.03,0.05
27.67,21.95,2.48,0.75,163.79,0.05
27.83,21.95,2.53,0.75,164.55,0.05
28.00,21.95,2.57,0.75,165.31,0.05
28.17,21.95,2.62,0.76,166.06,0.05
28.33,21.95,2.67,0.76,166.81,0.05
28.50,21.95,2.72,0.76,167.56,0.05
28.67,21.95,2.76,0.76,168.31,0.05
28.83,21.95,2.81,0.76,169.05,0.05
29.00,21.95,2.86,0.76,169.79,0.05
29.17,22.03,2.91,0.76,170.54,0.05
29.33,22.03,2.96,0.77,171.28,0.05
29.50,22.03,3.01,0.77,172.01,0.05
29.67,22.03,3.05,0.77,172.75,0.05
29.83,22.03,3.10,0.77,173.48,0.05
30.00,22.03,3.15,0.77,174.21,0.05
30.17,22.03,3.20,0.77,174.94,0.05
30.33,22.03,3.24,0.78,175.66,0.05
30.50,22.03,3.29,0.78,176.38,0.05
30.67,22.03,3.34,0.78,177.10,0.05
30.83,22.03,3.39,0.78,177.81,0.05
31.00,22.03,3.43,0.78,178.52,0.05
