time,periods,phase,amplitude,power,frequencies
0.00,24.97,3.03,0.33,89.76,0.04
0.17,24.88,3.05,0.33,90.43,0.04
0.33,24.88,3.10,0.33,91.11,0.04
0.50,24.88,3.14,0.33,91.78,0.04
0.67,24.88,3.18,0.33,92.46,0.04
0.83,24.88,3.22,0.33,93.13,0.04
1.00,24.88,3.26,0.34,93.81,0.04
1.17,24.88,3.30,0.34,94.48,0.04
1.33,24.88,3.35,0.34,95.15,0.04
1.50,24.88,3.39,0.34,95.83,0.04
1.67,24.88,3.43,0.34,96.50,0.04
1.83,24.88,3.47,0.34,97.17,0.04
2.00,24.88,3.51,0.34,97.84,0.04
2.17,24.88,3.56,0.34,98.51,0.04
2.33,24.88,3.60,0.35,99.18,0.04
2.50,24.88,3.64,0.35,99.84,0.04
2.67,24.88,3.68,0.35,100.51,0.04
2.83,24.88,3.72,0.35,101.18,0.04
3.00,24.88,3.76,0.35,101.84,0.04
3.17,24.88,3.81,0.35,102.50,0.04
3.33,24.88,3.85,0.35,103.16,0.04
3.50,24.88,3.89,0.35,103.82,0.04
3.67,24.88,3.93,0.35,104.48,0.04
3.83,24.88,3.97,0.36,105.13,0.04
4.00,24.88,4.01,0.36,105.79,0.04
4.17,24.88,4.06,0.36,106.44,0.04
4.33,24.78,4.09,0.36,107.09,0.04
4.50,24.78,4.13,0.36,107.74,0.04
4.67,24.78,4.17,0.36,108.39,0.04
4.83,24.78,4.21,0.36,109.04,0.04
5.00,24.78,4.25,0.36,109.68,0.04
5.17,24.78,4.30,0.36,110.32,0.04
5.33,24.78,4.34,0.37,110.96,0.04
5.50,24.78,4.38,0.37,111.60,0.04
5.67,24.78,4.42,0.37,112.23,0.04
5.83,24.78,4.46,0.37,112.87,0.04
6.00,24.78,4.50,0.37,113.50,0.04
6.17,24.78,4.55,0.37,114.12,0.04
6.33,24.78,4.59,0.37,114.75,0.04
6.50,24.78,4.63,0.37,115.37,0.04
6.67,24.78,4.67,0.37,115.99,0.04
6.83,24.78,4.71,0.38,116.61,0.04
7.00,24.78,4.75,0.38,117.22,0.04
7.17,24.78,4.80,0.38,117.83,0.04
7.33,24.78,4.84,0.38,118.44,0.04
7.50,24.78,4.88,0.38,119.05,0.04
7.67,24.78,4.92,0.38,119.65,0.04
7.83,24.78,4.96,0.38,120.25,0.04
8.00,24.78,5.01,0.38,120.84,0.04
8.17,24.78,5.05,0.38,121.44,0.04
8.33,24.78,5.09,0.38,122.03,0.04
8.50,24.78,5.13,0.38,122.61,0.04
8.67,24.78,5.17,0.39,123.20,0.04
8.83,24.78,5.21,0.39,123.77,0.04
9.00,24.78,5.26,0.39,124.35,0.04
9.17,24.78,5.30,0.39,124.92,0.04
9.33,24.78,5.34,0.39,125.49,0.04
9.50,24.78,5.38,0.39,126.06,0.04
9.67,24.78,5.42,0.39,126.62,0.04
9.83,24.78,5.46,0.39,127.18,0.04
10.00,24.78,5.51,0.39,127.73,0.04
10.17,24.78,5.55,0.39,128.28,0.04
10.33,24.78,5.59,0.39,128.83,0.04
10.50,24.78,5.63,0.40,129.37,0.04
10.67,24.78,5.67,0.40,129.91,0.04
10.83,24.78,5.72,0.40,130.45,0.04
11.00,24.78,5.76,0.40,130.98,0.04
11.17,24.78,5.80,0.40,131.51,0.04
11.33,24.78,5.84,0.40,132.03,0.04
11.50,24.78,5.88,0.40,132.55,0.04
11.67,24.78,5.92,0.40,133.06,0.04
11.83,24.78,5.97,0.40,133.57,0.04
12.00,24.78,6.01,0.40,134.08,0.04
12.17,24.78,6.05,0.40,134.58,0.04
12.33,24.88,6.10,0.40,135.08,0.04
12.50,24.88,6.14,0.40,135.57,0.04
12.67,24.88,6.18,0.40,136.06,0.04
12.83,24.88,6.22,0.41,136.55,0.04
13.00,24.88,6.26,0.41,137.03,0.04
13.17,24.88,0.02,0.41,137.51,0.04
13.33,24.88,0.06,0.41,137.98,0.04
13.50,24.88,0.11,0.41,138.45,0.04
13.67,24.88,0.15,0.41,138.91,0.04
13.83,24.88,0.19,0.41,139.37,0.04
14.00,24.88,0.23,0.41,139.83,0.04
14.17,24.88,0.27,0.41,140.28,0.04
14.33,24.88,0.31,0.41,140.72,0.04
14.50,24.88,0.36,0.41,141.16,0.04
14.67,24.88,0.40,0.41,141.60,0.04
14.83,24.88,0.44,0.41,142.03,0.04
15.00,24.88,0.48,0.41,142.46,0.04
15.17,24.88,0.52,0.41,142.88,0.04
15.33,24.88,0.56,0.41,143.30,0.04
15.50,24.88,0.61,0.42,143.71,0.04
15.67,24.88,0.65,0.42,144.12,0.04
15.83,24.88,0.69,0.42,144.52,0.04
16.00,24.88,0.73,0.42,144.92,0.04
16.17,24.88,0.77,0.42,145.31,0.04
16.33,24.88,0.81,0.42,145.70,0.04
16.50,24.88,0.86,0.42,146.09,0.04
16.67,24.88,0.90,0.42,146.47,0.04
16.83,24.88,0.94,0.42,146.84,0.04
17.00,24.88,0.98,0.42,147.21,0.04
17.17,24.88,1.02,0.42,147.57,0.04
17.33,24.88,1.06,0.42,147.93,0.04
17.50,24.88,1.11,0.42,148.29,0.04
17.67,24.88,1.15,0.42,148.64,0.04
17.83,24.88,1.19,0.42,148.98,0.04
18.00,24.88,1.23,0.42,149.32,0.04
18.17,24.88,1.27,0.42,149.66,0.04
18.33,24.88,1.31,0.42,149.99,0.04
18.50,24.88,1.36,0.43,150.32,0.04
18.67,24.88,1.40,0.43,150.64,0.04
18.83,24.88,1.44,0.43,150.95,0.04
19.00,24.88,1.48,0.43,151.26,0.04
19.17,24.88,1.52,0.43,151.57,0.04
19.33,24.88,1.56,0.43,151.87,0.04
19.50,24.88,1.61,0.43,152.17,0.04
19.67,24.88,1.65,0.43,152.46,0.04
19.83,24.88,1.69,0.43,152.74,0.04
20.00,24.88,1.73,0.43,153.03,0.04
20.17,24.88,1.77,0.43,153.30,0.04
20.33,24.88,1.81,0.43,153.57,0.04
20.50,24.88,1.86,0.43,153.84,0.04
20.67,24.88,1.90,0.43,154.10,0.04
20.83,24.88,1.94,0.43,154.36,0.04
21.00,24.97,1.98,0.43,154.61,0.04
