time,periods,phase,amplitude,power,frequencies
0.00,20.82,5.06,0.37,89.08,0.05
0.17,20.82,5.11,0.38,89.87,0.05
0.33,20.82,5.16,0.38,90.66,0.05
0.50,20.82,5.21,0.38,91.43,0.05
0.67,20.74,5.25,0.38,92.21,0.05
0.83,20.74,5.30,0.38,92.98,0.05
1.00,20.74,5.35,0.38,93.75,0.05
1.17,20.74,5.40,0.39,94.51,0.05
1.33,20.74,5.45,0.39,95.27,0.05
1.50,20.74,5.50,0.39,96.03,0.05
1.67,20.74,5.55,0.39,96.78,0.05
1.83,20.74,5.60,0.39,97.52,0.05
2.00,20.66,5.63,0.39,98.26,0.05
2.17,20.66,5.68,0.40,99.00,0.05
2.33,20.66,5.73,0.40,99.73,0.05
2.50,20.66,5.78,0.40,100.46,0.05
2.67,20.66,5.83,0.40,101.19,0.05
2.83,20.66,5.88,0.40,101.91,0.05
3.00,20.66,5.93,0.40,102.62,0.05
3.17,20.66,5.98,0.40,103.33,0.05
3.33,20.58,6.02,0.41,104.03,0.05
3.50,20.58,6.07,0.41,104.74,0.05
3.67,20.58,6.12,0.41,105.44,0.05
3.83,20.58,6.17,0.41,106.14,0.05
4.00,20.58,6.22,0.41,106.82,0.05
4.17,20.58,6.27,0.41,107.51,0.05
4.33,20.58,0.04,0.41,108.19,0.05
4.50,20.58,0.09,0.42,108.86,0.05
4.67,20.58,0.14,0.42,109.53,0.05
4.83,20.50,0.18,0.42,110.20,0.05
5.00,20.50,0.23,0.42,110.86,0.05
5.17,20.50,0.28,0.42,111.52,0.05
5.33,20.50,0.33,0.42,112.17,0.05
5.50,20.50,0.38,0.42,112.82,0.05
5.67,20.50,0.43,0.43,113.46,0.05
5.83,20.50,0.48,0.43,114.10,0.05
6.00,20.50,0.53,0.43,114.73,0.05
6.17,20.50,0.58,0.43,115.35,0.05
6.33,20.50,0.64,0.43,115.97,0.05
6.50,20.50,0.69,0.43,116.59,0.05
6.67,20.50,0.74,0.43,117.19,0.05
6.83,20.50,0.79,0.43,117.79,0.05
7.00,20.50,0.84,0.43,118.40,0.05
7.17,20.50,0.89,0.44,118.98,0.05
7.33,20.50,0.94,0.44,119.56,0.05
7.50,20.50,0.99,0.44,120.13,0.05
7.67,20.50,1.04,0.44,120.70,0.05
7.83,20.50,1.09,0.44,121.25,0.05
8.00,20.50,1.14,0.44,121.80,0.05
8.17,20.50,1.19,0.44,122.34,0.05
8.33,20.50,1.24,0.44,122.88,0.05
8.50,20.50,1.29,0.44,123.40,0.05
8.67,20.50,1.34,0.44,123.91,0.05
8.83,20.50,1.39,0.45,124.42,0.05
9.00,20.50,1.44,0.45,124.92,0.05
9.17,20.50,1.49,0.45,125.40,0.05
9.33,20.50,1.54,0.45,125.88,0.05
9.50,20.50,1.59,0.45,126.34,0.05
9.67,20.50,1.64,0.45,126.80,0.05
9.83,20.50,1.69,0.45,127.24,0.05
10.00,20.50,1.74,0.45,127.68,0.05
10.17,20.50,1.79,0.45,128.11,0.05
10.33,20.50,1.84,0.45,128.52,0.05
10.50,20.50,1.89,0.45,128.93,0.05
10.67,20.50,1.94,0.45,129.32,0.05
10.83,20.50,1.99,0.45,129.70,0.05
11.00,20.50,2.04,0.46,130.07,0.05
11.17,20.50,2.09,0.46,130.44,0.05
11.33,20.50,2.14,0.46,130.79,0.05
11.50,20.50,2.19,0.46,131.12,0.05
11.67,20.50,2.24,0.46,131.45,0.05
11.83,20.50,2.29,0.46,131.77,0.05
12.00,20.50,2.34,0.46,132.07,0.05
12.17,20.50,2.39,0.46,132.37,0.05
12.33,20.50,2.44,0.46,132.65,0.05
12.50,20.58,2.50,0.46,132.92,0.05
12.67,20.58,2.55,0.46,133.19,0.05
12.83,20.58,2.60,0.46,133.44,0.05
13.00,20.58,2.65,0.46,133.68,0.05
13.17,20.58,2.70,0.46,133.92,0.05
13.33,20.58,2.75,0.46,134.13,0.05
13.50,20.58,2.80,0.46,134.34,0.05
13.67,20.58,2.85,0.46,134.54,0.05
13.83,20.58,2.90,0.46,134.74,0.05
14.00,20.58,2.95,0.46,134.92,0.05
14.17,20.58,3.00,0.46,135.09,0.05
14.33,20.58,3.05,0.46,135.25,0.05
14.50,20.58,3.10,0.46,135.40,0.05
14.67,20.58,3.15,0.46,135.54,0.05
14.83,20.58,3.20,0.46,135.67,0.05
15.00,20.58,3.25,0.46,135.79,0.05
15.17,20.58,3.30,0.46,135.90,0.05
15.33,20.58,3.35,0.46,136.00,0.05
15.50,20.58,3.40,0.47,136.09,0.05
15.67,20.58,3.45,0.47,136.18,0.05
15.83,20.66,3.50,0.46,136.26,0.05
16.00,20.66,3.55,0.46,136.32,0.05
16.17,20.66,3.60,0.46,136.39,0.05
16.33,20.66,3.65,0.46,136.45,0.05
16.50,20.66,3.70,0.46,136.49,0.05
16.67,20.66,3.75,0.46,136.53,0.05
16.83,20.66,3.80,0.46,136.56,0.05
17.00,20.66,3.85,0.46,136.58,0.05
17.17,20.66,3.90,0.47,136.60,0.05
17.33,20.66,3.95,0.47,136.61,0.05
17.50,20.66,4.00,0.47,136.61,0.05
17.67,20.66,4.05,0.47,136.61,0.05
17.83,20.66,4.10,0.47,136.59,0.05
18.00,20.66,4.15,0.46,136.58,0.05
18.17,20.66,4.20,0.46,136.54,0.05
18.33,20.66,4.25,0.46,136.51,0.05
18.50,20.66,4.30,0.46,136.47,0.05
18.67,20.66,4.35,0.46,136.41,0.05
18.83,20.74,4.40,0.46,136.36,0.05
19.00,20.74,4.45,0.46,136.29,0.05
19.17,20.74,4.50,0.46,136.22,0.05
19.33,20.74,4.55,0.46,136.15,0.05
19.50,20.74,4.60,0.46,136.08,0.05
19.67,20.74,4.65,0.46,135.99,0.05
19.83,20.74,4.70,0.46,135.90,0.05
20.00,20.74,4.75,0.46,135.80,0.05
20.17,20.74,4.80,0.46,135.69,0.05
20.33,20.74,4.85,0.46,135.58,0.05
20.50,20.74,4.90,0.46,135.46,0.05
20.67,20.74,4.95,0.46,135.33,0.05
20.83,20.74,5.00,0.46,135.20,0.05
21.00,20.74,5.05,0.46,135.06,0.05
21.17,20.82,5.10,0.46,134.92,0.05
21.33,20.82,5.15,0.46,134.77,0.05
21.50,20.82,5.20,0.46,134.62,0.05
21.67,20.82,5.25,0.46,134.47,0.05
21.83,20.82,5.30,0.46,134.30,0.05
22.00,20.82,5.35,0.46,134.13,0.05
22.17,20.82,5.40,0.46,133.96,0.05
22.33,20.82,5.45,0.46,133.78,0.05
22.50,20.82,5.50,0.46,133.59,0.05
22.67,20.82,5.55,0.46,133.39,0.05
22.83,20.82,5.60,0.46,133.19,0.05
23.00,20.82,5.65,0.46,132.99,0.05
23.17,20.82,5.70,0.46,132.78,0.05
23.33,20.90,5.74,0.46,132.57,0.05
23.50,20.90,5.79,0.46,132.35,0.05
23.67,20.90,5.84,0.45,132.14,0.05
23.83,20.90,5.89,0.45,131.91,0.05
24.00,20.90,5.94,0.45,131.68,0.05
24.17,20.90,5.99,0.45,131.45,0.05
24.33,20.90,6.04,0.45,131.21,0.05
24.50,20.90,6.09,0.45,130.97,0.05
24.67,20.90,6.14,0.45,130.73,0.05
24.83,20.90,6.19,0.45,130.48,0.05
25.00,20.90,6.24,0.45,130.22,0.05
25.17,20.90,0.01,0.45,129.96,0.05
25.33,20.98,0.05,0.45,129.71,0.05
25.50,20.98,0.10,0.45,129.45,0.05
25.67,20.98,0.15,0.45,129.19,0.05
25.83,20.98,0.20,0.45,128.92,0.05
26.00,20.98,0.25,0.45,128.65,0.05
26.17,20.98,0.30,0.45,128.37,0.05
26.33,20.98,0.35,0.45,128.10,0.05
26.50,20.98,0.40,0.45,127.82,0.05
26.67,20.98,0.45,0.45,127.53,0.05
26.83,20.98,0.50,0.45,127.26,0.05
27.00,20.98,0.55,0.44,126.97,0.05
27.17,20.98,0.60,0.44,126.68,0.05
27.33,20.98,0.65,0.44,126.40,0.05
27.50,21.07,0.70,0.44,126.11,0.05
27.67,21.07,0.75,0.44,125.83,0.05
27.83,21.07,0.79,0.44,125.54,0.05
28.00,21.07,0.84,0.44,125.25,0.05
28.17,21.07,0.89,0.44,124.95,0.05
28.33,21.07,0.94,0.44,124.66,0.05
28.50,21.07,0.99,0.44,124.37,0.05
28.67,21.07,1.04,0.44,124.08,0.05
28.83,21.07,1.09,0.44,123.78,0.05
29.00,21.07,1.14,0.44,123.50,0.05
29.17,21.07,1.19,0.44,123.21,0.05
29.33,21.07,1.24,0.44,122.90,0.05
29.50,21.07,1.29,0.44,122.61,0.05
29.67,21.15,1.34,0.44,122.33,0.05
29.83,21.15,1.39,0.43,122.04,0.05
30.00,21.15,1.44,0.43,121.76,0.05
30.17,21.15,1.48,0.43,121.47,0.05
30.33,21.15,1.53,0.43,121.18,0.05
30.50,21.15,1.58,0.43,120.89,0.05
30.67,21.15,1.63,0.43,120.62,0.05
30.83,21.15,1.68,0.43,120.33,0.05
31.00,21.15,1.73,0.43,120.05,0.05
31.17,21.15,1.78,0.43,119.77,0.05
31.33,21.15,1.83,0.43,119.49,0.05
31.50,21.15,1.88,0.43,119.21,0.05
31.67,21.23,1.93,0.43,118.94,0.05
31.83,21.23,1.98,0.43,118.67,0.05
32.00,21.23,2.02,0.43,118.40,0.05
32.17,21.23,2.07,0.43,118.13,0.05
32.33,21.23,2.12,0.43,117.87,0.05
32.50,21.23,2.17,0.43,117.60,0.05
32.67,21.23,2.22,0.43,117.34,0.05
32.83,21.23,2.27,0.42,117.07,0.05
33.00,21.23,2.32,0.42,116.81,0.05
33.17,21.23,2.37,0.42,116.55,0.05
33.33,21.23,2.42,0.42,116.29,0.05
33.50,21.23,2.47,0.42,116.03,0.05
33.67,21.31,2.51,0.42,115.78,0.05
33.83,21.31,2.56,0.42,115.53,0.05
34.00,21.31,2.61,0.42,115.29,0.05
34.17,21.31,2.66,0.42,115.05,0.05
34.33,21.31,2.71,0.42,114.81,0.05
34.50,21.31,2.76,0.42,114.57,0.05
34.67,21.31,2.81,0.42,114.33,0.05
34.83,21.31,2.86,0.42,114.09,0.05
35.00,21.31,2.91,0.42,113.85,0.05
35.17,21.31,2.96,0.42,113.61,0.05
35.33,21.39,3.00,0.42,113.38,0.05
35.50,21.39,3.05,0.42,113.16,0.05
35.67,21.39,3.10,0.42,112.93,0.05
35.83,21.39,3.15,0.42,112.71,0.05
36.00,21.39,3.20,0.41,112.49,0.05
36.17,21.39,3.25,0.41,112.26,0.05
36.33,21.39,3.30,0.41,112.04,0.05
36.50,21.39,3.35,0.41,111.83,0.05
36.67,21.39,3.39,0.41,111.60,0.05
36.83,21.39,3.44,0.41,111.39,0.05
37.00,21.47,3.49,0.41,111.18,0.05
37.17,21.47,3.54,0.41,110.99,0.05
37.33,21.47,3.59,0.41,110.78,0.05
37.50,21.47,3.64,0.41,110.58,0.05
37.67,21.47,3.68,0.41,110.39,0.05
37.83,21.47,3.73,0.41,110.19,0.05
38.00,21.47,3.78,0.41,110.00,0.05
38.17,21.47,3.83,0.41,109.81,0.05
38.33,21.47,3.88,0.41,109.61,0.05
38.50,21.55,3.92,0.41,109.42,0.05
38.67,21.55,3.97,0.41,109.24,0.05
38.83,21.55,4.02,0.41,109.07,0.05
39.00,21.55,4.07,0.41,108.89,0.05
39.17,21.55,4.12,0.41,108.72,0.05
39.33,21.55,4.17,0.41,108.54,0.05
39.50,21.55,4.22,0.41,108.36,0.05
39.67,21.55,4.27,0.41,108.18,0.05
39.83,21.55,4.31,0.40,108.01,0.05
40.00,21.63,4.36,0.40,107.86,0.05
40.17,21.63,4.41,0.40,107.69,0.05
40.33,21.63,4.46,0.40,107.52,0.05
40.50,21.63,4.50,0.40,107.36,0.05
40.67,21.63,4.55,0.40,107.20,0.05
40.83,21.63,4.60,0.40,107.05,0.05
41.00,21.63,4.65,0.40,106.89,0.05
41.17,21.63,4.70,0.40,106.74,0.05
41.33,21.63,4.75,0.40,106.61,0.05
41.50,21.71,4.79,0.40,106.48,0.05
41.67,21.71,4.84,0.40,106.37,0.05
41.83,21.71,4.89,0.40,106.23,0.05
42.00,21.71,4.94,0.40,106.10,0.05
42.17,21.71,4.99,0.40,105.98,0.05
42.33,21.71,5.03,0.40,105.86,0.05
42.50,21.71,5.08,0.40,105.72,0.05
42.67,21.71,5.13,0.40,105.58,0.05
42.83,21.79,5.18,0.40,105.46,0.05
43.00,21.79,5.22,0.40,105.37,0.05
43.17,21.79,5.27,0.40,105.27,0.05
43.33,21.79,5.32,0.40,105.16,0.05
43.50,21.79,5.37,0.40,105.06,0.05
43.67,21.79,5.42,0.40,104.96,0.05
43.83,21.79,5.46,0.40,104.86,0.05
44.00,21.79,5.51,0.40,104.76,0.05
44.17,21.87,5.56,0.40,104.65,0.05
44.33,21.87,5.61,0.40,104.58,0.05
44.50,21.87,5.65,0.40,104.50,0.05
44.67,21.87,5.70,0.40,104.42,0.05
44.83,21.87,5.75,0.40,104.34,0.05
45.00,21.87,5.80,0.39,104.25,0.05
45.17,21.87,5.85,0.39,104.18,0.05
45.33,21.87,5.89,0.39,104.10,0.05
45.50,21.95,5.94,0.39,104.03,0.05
45.67,21.95,5.99,0.39,103.98,0.05
45.83,21.95,6.03,0.39,103.92,0.05
46.00,21.95,6.08,0.39,103.87,0.05
46.17,21.95,6.13,0.39,103.81,0.05
46.33,21.95,6.18,0.39,103.76,0.05
46.50,22.03,6.22,0.39,103.69,0.05
46.67,22.03,6.27,0.39,103.65,0.05
46.83,22.03,0.03,0.39,103.61,0.05
47.00,22.03,0.08,0.39,103.57,0.05
47.17,22.03,0.13,0.39,103.52,0.05
47.33,22.03,0.18,0.39,103.48,0.05
47.50,22.03,0.22,0.39,103.43,0.05
47.67,22.11,0.27,0.39,103.40,0.05
47.83,22.11,0.31,0.39,103.37,0.05
48.00,22.11,0.36,0.39,103.33,0.05
48.17,22.11,0.41,0.39,103.30,0.05
48.33,22.11,0.46,0.39,103.27,0.05
48.50,22.11,0.50,0.39,103.23,0.05
48.67,22.19,0.55,0.39,103.21,0.05
48.83,22.19,0.60,0.39,103.19,0.05
49.00,22.19,0.64,0.39,103.16,0.05
49.17,22.19,0.69,0.39,103.14,0.05
49.33,22.19,0.74,0.39,103.12,0.05
49.50,22.27,0.78,0.39,103.09,0.04
49.67,22.27,0.83,0.39,103.09,0.04
49.83,22.27,0.87,0.39,103.07,0.04
50.00,22.27,0.92,0.39,103.07,0.04
50.17,22.27,0.97,0.39,103.04,0.04
50.33,22.27,1.01,0.39,103.01,0.04
50.50,22.35,1.06,0.39,102.99,0.04
50.67,22.35,1.11,0.39,103.00,0.04
50.83,22.35,1.15,0.39,103.00,0.04
51.00,22.35,1.20,0.39,102.99,0.04
51.17,22.35,1.25,0.39,102.95,0.04
51.33,22.43,1.29,0.39,102.94,0.04
51.50,22.43,1.34,0.39,102.92,0.04
51.67,22.43,1.38,0.39,102.91,0.04
51.83,22.43,1.43,0.39,102.91,0.04
52.00,22.43,1.48,0.39,102.93,0.04
52.17,22.51,1.52,0.39,102.92,0.04
52.33,22.51,1.57,0.39,102.91,0.04
