time,periods,phase,amplitude,power,frequencies
0.00,21.55,5.61,0.26,41.45,0.05
0.17,21.47,5.64,0.26,41.78,0.05
0.33,21.38,5.68,0.26,42.12,0.05
0.50,21.38,5.73,0.26,42.47,0.05
0.67,21.30,5.76,0.27,42.81,0.05
0.83,21.21,5.80,0.27,43.16,0.05
1.00,21.21,5.85,0.27,43.50,0.05
1.17,21.13,5.88,0.27,43.85,0.05
1.33,21.04,5.92,0.27,44.20,0.05
1.50,21.04,5.97,0.27,44.55,0.05
1.67,21.04,6.02,0.27,44.90,0.05
1.83,20.95,6.05,0.27,45.25,0.05
2.00,20.95,6.10,0.28,45.59,0.05
2.17,20.95,6.15,0.28,45.94,0.05
2.33,20.87,6.19,0.28,46.29,0.05
2.50,20.87,6.24,0.28,46.64,0.05
2.67,20.78,6.28,0.28,47.00,0.05
2.83,20.78,0.04,0.28,47.34,0.05
3.00,20.78,0.09,0.28,47.70,0.05
3.17,20.70,0.13,0.29,48.05,0.05
3.33,20.70,0.18,0.29,48.40,0.05
3.50,20.70,0.23,0.29,48.73,0.05
3.67,20.70,0.28,0.29,49.07,0.05
3.83,20.61,0.32,0.29,49.40,0.05
4.00,20.61,0.37,0.29,49.73,0.05
4.17,20.61,0.42,0.29,50.06,0.05
4.33,20.61,0.47,0.29,50.40,0.05
4.50,20.53,0.51,0.29,50.72,0.05
4.67,20.53,0.56,0.30,51.04,0.05
4.83,20.53,0.61,0.30,51.35,0.05
5.00,20.53,0.66,0.30,51.66,0.05
5.17,20.53,0.71,0.30,51.98,0.05
5.33,20.53,0.76,0.30,52.30,0.05
5.50,20.53,0.81,0.30,52.61,0.05
5.67,20.44,0.85,0.30,52.89,0.05
5.83,20.44,0.90,0.30,53.18,0.05
6.00,20.44,0.95,0.30,53.46,0.05
6.17,20.44,1.00,0.30,53.74,0.05
6.33,20.44,1.05,0.30,54.01,0.05
6.50,20.36,1.10,0.31,54.27,0.05
6.67,20.36,1.15,0.31,54.55,0.05
6.83,20.36,1.20,0.31,54.82,0.05
7.00,20.36,1.25,0.31,55.06,0.05
7.17,20.36,1.30,0.31,55.31,0.05
7.33,20.36,1.35,0.31,55.56,0.05
7.50,20.36,1.40,0.31,55.80,0.05
7.67,20.36,1.45,0.31,56.03,0.05
7.83,20.27,1.49,0.31,56.26,0.05
8.00,20.27,1.54,0.31,56.48,0.05
8.17,20.27,1.59,0.31,56.71,0.05
8.33,20.27,1.65,0.31,56.93,0.05
8.50,20.27,1.70,0.31,57.14,0.05
8.67,20.27,1.75,0.31,57.34,0.05
8.83,20.27,1.80,0.32,57.54,0.05
9.00,20.27,1.85,0.32,57.73,0.05
9.17,20.27,1.90,0.32,57.91,0.05
9.33,20.27,1.95,0.32,58.09,0.05
9.50,20.27,2.00,0.32,58.26,0.05
9.67,20.19,2.05,0.32,58.43,0.05
9.83,20.19,2.10,0.32,58.59,0.05
10.00,20.19,2.15,0.32,58.75,0.05
10.17,20.19,2.20,0.32,58.90,0.05
10.33,20.19,2.25,0.32,59.04,0.05
10.50,20.19,2.30,0.32,59.18,0.05
10.67,20.19,2.35,0.32,59.31,0.05
10.83,20.19,2.40,0.32,59.43,0.05
11.00,20.19,2.45,0.32,59.55,0.05
11.17,20.19,2.50,0.32,59.66,0.05
11.33,20.19,2.55,0.32,59.76,0.05
11.50,20.19,2.60,0.32,59.85,0.05
11.67,20.19,2.66,0.32,59.94,0.05
11.83,20.19,2.71,0.32,60.02,0.05
12.00,20.10,2.75,0.32,60.10,0.05
12.17,20.10,2.81,0.32,60.17,0.05
12.33,20.10,2.86,0.32,60.24,0.05
12.50,20.10,2.91,0.32,60.31,0.05
12.67,20.10,2.96,0.32,60.37,0.05
12.83,20.10,3.01,0.32,60.41,0.05
13.00,20.10,3.06,0.32,60.45,0.05
13.17,20.10,3.11,0.32,60.47,0.05
13.33,20.10,3.16,0.32,60.48,0.05
13.50,20.10,3.21,0.32,60.50,0.05
13.67,20.10,3.26,0.32,60.51,0.05
13.83,20.10,3.32,0.32,60.52,0.05
14.00,20.10,3.37,0.32,60.50,0.05
14.17,20.10,3.42,0.32,60.49,0.05
14.33,20.10,3.47,0.32,60.46,0.05
14.50,20.10,3.52,0.32,60.44,0.05
14.67,20.10,3.57,0.32,60.40,0.05
14.83,20.10,3.62,0.32,60.37,0.05
15.00,20.10,3.67,0.32,60.31,0.05
15.17,20.10,3.72,0.32,60.24,0.05
15.33,20.10,3.77,0.32,60.18,0.05
15.50,20.10,3.83,0.32,60.12,0.05
15.67,20.10,3.88,0.32,60.04,0.05
15.83,20.10,3.93,0.32,59.95,0.05
16.00,20.10,3.98,0.32,59.86,0.05
16.17,20.10,4.03,0.32,59.77,0.05
16.33,20.10,4.08,0.32,59.66,0.05
16.50,20.02,4.13,0.32,59.54,0.05
16.67,20.02,4.19,0.32,59.43,0.05
16.83,20.02,4.24,0.32,59.31,0.05
17.00,20.02,4.29,0.32,59.18,0.05
17.17,20.02,4.34,0.32,59.05,0.05
17.33,20.02,4.39,0.32,58.91,0.05
17.50,20.02,4.44,0.32,58.77,0.05
17.67,20.02,4.49,0.32,58.61,0.05
17.83,20.02,4.54,0.32,58.46,0.05
18.00,20.02,4.60,0.32,58.29,0.05
18.17,20.02,4.65,0.32,58.12,0.05
18.33,20.02,4.70,0.32,57.94,0.05
18.50,20.02,4.75,0.32,57.76,0.05
18.67,20.02,4.80,0.32,57.57,0.05
18.83,20.02,4.85,0.32,57.37,0.05
19.00,20.02,4.90,0.32,57.17,0.05
19.17,20.02,4.95,0.32,56.96,0.05
19.33,20.02,5.01,0.32,56.75,0.05
19.50,20.02,5.06,0.31,56.53,0.05
19.67,20.02,5.11,0.31,56.31,0.05
19.83,20.02,5.16,0.31,56.07,0.05
20.00,20.02,5.21,0.31,55.83,0.05
20.17,20.02,5.26,0.31,55.59,0.05
20.33,20.02,5.31,0.31,55.34,0.05
20.50,20.02,5.36,0.31,55.09,0.05
20.67,20.02,5.42,0.31,54.83,0.05
20.83,20.02,5.47,0.31,54.57,0.05
21.00,20.02,5.52,0.31,54.30,0.05
21.17,20.02,5.57,0.31,54.03,0.05
21.33,20.02,5.62,0.31,53.75,0.05
21.50,20.02,5.67,0.31,53.47,0.05
21.67,20.02,5.72,0.30,53.18,0.05
21.83,20.02,5.78,0.30,52.88,0.05
22.00,20.02,5.83,0.30,52.59,0.05
22.17,20.02,5.88,0.30,52.28,0.05
22.33,20.02,5.93,0.30,51.98,0.05
22.50,20.02,5.98,0.30,51.66,0.05
22.67,20.02,6.03,0.30,51.34,0.05
22.83,20.02,6.08,0.30,51.03,0.05
23.00,20.02,6.13,0.30,50.70,0.05
23.17,20.02,6.19,0.30,50.37,0.05
23.33,20.02,6.24,0.30,50.03,0.05
23.50,20.02,0.01,0.29,49.70,0.05
23.67,20.02,0.06,0.29,49.35,0.05
23.83,20.02,0.11,0.29,49.00,0.05
24.00,20.02,0.16,0.29,48.65,0.05
24.17,19.93,0.22,0.29,48.30,0.05
24.33,19.93,0.27,0.29,47.94,0.05
24.50,19.93,0.33,0.29,47.59,0.05
24.67,19.93,0.38,0.29,47.22,0.05
24.83,19.93,0.43,0.29,46.86,0.05
25.00,19.93,0.48,0.29,46.49,0.05
25.17,19.93,0.53,0.28,46.11,0.05
25.33,19.93,0.58,0.28,45.73,0.05
25.50,19.93,0.64,0.28,45.36,0.05
25.67,19.93,0.69,0.28,44.98,0.05
25.83,19.93,0.74,0.28,44.61,0.05
26.00,19.84,0.80,0.28,44.23,0.05
26.17,19.84,0.86,0.28,43.84,0.05
