time,periods,phase,amplitude,power,frequencies
16.67,21.31,4.95,0.66,120.21,0.05
16.83,21.31,5.00,0.66,121.05,0.05
17.00,21.31,5.05,0.66,121.89,0.05
17.17,21.39,5.11,0.66,122.73,0.05
17.33,21.39,5.16,0.66,123.57,0.05
17.50,21.39,5.21,0.67,124.41,0.05
17.67,21.39,5.25,0.67,125.25,0.05
17.83,21.39,5.30,0.67,126.09,0.05
18.00,21.39,5.35,0.67,126.92,0.05
18.17,21.39,5.40,0.68,127.75,0.05
18.33,21.39,5.45,0.68,128.58,0.05
18.50,21.39,5.50,0.68,129.40,0.05
18.67,21.39,5.55,0.68,130.22,0.05
18.83,21.39,5.59,0.68,131.04,0.05
19.00,21.39,5.64,0.69,131.85,0.05
19.17,21.47,5.70,0.69,132.67,0.05
19.33,21.47,5.75,0.69,133.48,0.05
19.50,21.47,5.80,0.69,134.29,0.05
19.67,21.47,5.84,0.69,135.09,0.05
19.83,21.47,5.89,0.70,135.89,0.05
20.00,21.47,5.94,0.70,136.69,0.05
20.17,21.47,5.99,0.70,137.48,0.05
20.33,21.47,6.04,0.70,138.26,0.05
20.50,21.47,6.09,0.70,139.05,0.05
20.67,21.47,6.13,0.71,139.83,0.05
20.83,21.47,6.18,0.71,140.60,0.05
21.00,21.47,6.23,0.71,141.37,0.05
21.17,21.47,6.28,0.71,142.14,0.05
21.33,21.55,0.05,0.71,142.90,0.05
21.50,21.55,0.10,0.71,143.67,0.05
21.67,21.55,0.15,0.72,144.43,0.05
21.83,21.55,0.20,0.72,145.19,0.05
22.00,21.55,0.25,0.72,145.94,0.05
22.17,21.55,0.29,0.72,146.69,0.05
22.33,21.55,0.34,0.72,147.44,0.05
22.50,21.55,0.39,0.73,148.18,0.05
22.67,21.55,0.44,0.73,148.93,0.05
22.83,21.55,0.49,0.73,149.67,0.05
23.00,21.55,0.53,0.73,150.40,0.05
23.17,21.55,0.58,0.73,151.14,0.05
23.33,21.55,0.63,0.73,151.87,0.05
23.50,21.55,0.68,0.74,152.60,0.05
23.67,21.55,0.73,0.74,153.33,0.05
23.83,21.55,0.78,0.74,154.06,0.05
24.00,21.55,0.82,0.74,154.78,0.05
24.17,21.63,0.88,0.74,155.51,0.05
24.33,21.63,0.93,0.74,156.24,0.05
24.50,21.63,0.97,0.74,156.96,0.05
24.67,21.63,1.02,0.75,157.69,0.05
24.83,21.63,1.07,0.75,158.42,0.05
25.00,21.63,1.12,0.75,159.14,0.05
25.17,21.63,1.17,0.75,159.86,0.05
25.33,21.63,1.22,0.75,160.58,0.05
25.50,21.63,1.26,0.76,161.30,0.05
25.67,21.63,1.31,0.76,162.02,0.05
25.83,21.63,1.36,0.76,162.74,0.05
26.00,21.63,1.41,0.76,163.46,0.05
26.17,21.63,1.46,0.76,164.17,0.05
26.33,21.63,1.50,0.76,164.89,0.05
26.50,21.63,1.55,0.77,165.60,0.05
26.67,21.63,1.60,0.77,166.31,0.05
26.83,21.63,1.65,0.77,167.02,0.05
27.00,21.71,1.70,0.77,167.73,0.05
27.17,21.71,1.75,0.77,168.44,0.05
27.33,21.71,1.80,0.77,169.15,0.05
27.50,21.71,1.85,0.77,169.85,0.05
27.67,21.71,1.89,0.78,170.56,0.05
27.83,21.71,1.94,0.78,171.26,0.05
28.00,21.71,1.99,0.78,171.95,0.05
28.17,21.71,2.04,0.78,172.65,0.05
28.33,21.71,2.08,0.78,173.33,0.05
28.50,21.71,2.13,0.78,174.02,0.05
28.67,21.71,2.18,0.78,174.70,0.05
28.83,21.71,2.23,0.79,175.37,0.05
29.00,21.71,2.28,0.79,176.04,0.05
29.17,21.71,2.32,0.79,176.71,0.05
29.33,21.79,2.38,0.79,177.37,0.05
29.50,21.79,2.42,0.79,178.03,0.05
29.67,21.79,2.47,0.79,178.69,0.05
29.83,21.79,2.52,0.79,179.34,0.05
30.00,21.79,2.57,0.79,179.99,0.05
30.17,21.79,2.61,0.80,180.62,0.05
30.33,21.79,2.66,0.80,181.25,0.05
30.50,21.79,2.71,0.80,181.88,0.05
30.67,21.79,2.76,0.80,182.50,0.05
30.83,21.79,2.81,0.80,183.11,0.05
31.00,21.79,2.85,0.80,183.72,0.05
31.17,21.79,2.90,0.80,184.32,0.05
31.33,21.79,2.95,0.81,184.91,0.05
31.50,21.87,3.00,0.81,185.50,0.05
31.67,21.87,3.05,0.81,186.08,0.05
31.83,21.87,3.10,0.81,186.66,0.05
32.00,21.87,3.14,0.81,187.24,0.05
32.17,21.87,3.19,0.81,187.81,0.05
32.33,21.87,3.24,0.81,188.37,0.05
32.50,21.87,3.29,0.81,188.92,0.05
32.67,21.87,3.33,0.81,189.47,0.05
32.83,21.87,3.38,0.82,190.01,0.05
33.00,21.87,3.43,0.82,190.55,0.05
33.17,21.87,3.48,0.82,191.08,0.05
33.33,21.87,3.52,0.82,191.60,0.05
33.50,21.87,3.57,0.82,192.12,0.05
33.67,21.87,3.62,0.82,192.63,0.05
33.83,21.87,3.67,0.82,193.14,0.05
34.00,21.95,3.72,0.82,193.64,0.05
34.17,21.95,3.76,0.82,194.15,0.05
34.33,21.95,3.81,0.82,194.65,0.05
34.50,21.95,3.86,0.82,195.15,0.05
34.67,21.95,3.91,0.83,195.65,0.05
34.83,21.95,3.95,0.83,196.14,0.05
35.00,21.95,4.00,0.83,196.62,0.05
35.17,21.95,4.05,0.83,197.11,0.05
35.33,21.95,4.10,0.83,197.59,0.05
35.50,21.95,4.14,0.83,198.07,0.05
35.67,21.95,4.19,0.83,198.54,0.05
35.83,21.95,4.24,0.83,199.01,0.05
36.00,21.95,4.29,0.83,199.48,0.05
36.17,21.95,4.33,0.83,199.95,0.05
36.33,21.95,4.38,0.84,200.42,0.05
36.50,21.95,4.43,0.84,200.88,0.05
36.67,21.95,4.48,0.84,201.34,0.05
36.83,21.95,4.52,0.84,201.80,0.05
37.00,21.95,4.57,0.84,202.26,0.05
37.17,22.03,4.62,0.84,202.73,0.05
37.33,22.03,4.67,0.84,203.19,0.05
37.50,22.03,4.71,0.84,203.65,0.05
37.67,22.03,4.76,0.84,204.11,0.05
37.83,22.03,4.81,0.84,204.58,0.05
38.00,22.03,4.86,0.84,205.03,0.05
38.17,22.03,4.90,0.84,205.49,0.05
38.33,22.03,4.95,0.85,205.95,0.05
38.50,22.03,5.00,0.85,206.40,0.05
38.67,22.03,5.05,0.85,206.86,0.05
38.83,22.03,5.09,0.85,207.31,0.05
39.00,22.03,5.14,0.85,207.76,0.05
39.17,22.03,5.19,0.85,208.20,0.05
39.33,22.03,5.23,0.85,208.65,0.05
39.50,22.03,5.28,0.85,209.09,0.05
39.67,22.03,5.33,0.85,209.53,0.05
39.83,22.03,5.38,0.85,209.96,0.05
40.00,22.11,5.43,0.85,210.41,0.05
40.17,22.11,5.47,0.85,210.85,0.05
40.33,22.11,5.52,0.85,211.29,0.05
40.50,22.11,5.57,0.86,211.72,0.05
40.67,22.11,5.61,0.86,212.15,0.05
40.83,22.11,5.66,0.86,212.58,0.05
41.00,22.11,5.71,0.86,213.00,0.05
41.17,22.11,5.76,0.86,213.41,0.05
41.33,22.11,5.80,0.86,213.82,0.05
41.50,22.11,5.85,0.86,214.23,0.05
41.67,22.11,5.90,0.86,214.63,0.05
41.83,22.11,5.94,0.86,215.02,0.05
42.00,22.11,5.99,0.86,215.40,0.05
42.17,22.19,6.04,0.86,215.80,0.05
42.33,22.19,6.09,0.86,216.18,0.05
42.50,22.19,6.13,0.86,216.56,0.05
42.67,22.19,6.18,0.86,216.93,0.05
42.83,22.19,6.23,0.87,217.30,0.05
43.00,22.19,6.27,0.87,217.66,0.05
43.17,22.19,0.04,0.87,218.01,0.05
43.33,22.19,0.08,0.87,218.35,0.05
43.50,22.19,0.13,0.87,218.69,0.05
