time,periods,phase,amplitude,power,frequencies
17.00,23.94,2.29,0.49,120.53,0.04
17.17,23.94,2.33,0.49,121.32,0.04
17.33,23.94,2.37,0.49,122.10,0.04
17.50,23.94,2.42,0.49,122.86,0.04
17.67,23.94,2.46,0.49,123.62,0.04
17.83,23.94,2.50,0.50,124.41,0.04
18.00,23.94,2.55,0.50,125.22,0.04
18.17,23.94,2.59,0.50,126.01,0.04
18.33,23.94,2.63,0.50,126.80,0.04
18.50,23.94,2.68,0.50,127.62,0.04
18.67,24.03,2.73,0.50,128.41,0.04
18.83,24.03,2.77,0.50,129.22,0.04
19.00,24.03,2.81,0.51,130.03,0.04
19.17,24.03,2.86,0.51,130.84,0.04
19.33,24.03,2.90,0.51,131.66,0.04
19.50,24.03,2.94,0.51,132.47,0.04
19.67,24.03,2.99,0.51,133.32,0.04
19.83,24.03,3.03,0.51,134.16,0.04
20.00,24.03,3.07,0.52,135.00,0.04
20.17,24.03,3.12,0.52,135.81,0.04
20.33,24.12,3.17,0.52,136.65,0.04
20.50,24.12,3.21,0.52,137.50,0.04
20.67,24.12,3.26,0.52,138.33,0.04
20.83,24.12,3.30,0.52,139.21,0.04
21.00,24.12,3.34,0.52,140.07,0.04
21.17,24.12,3.38,0.53,140.93,0.04
21.33,24.12,3.43,0.53,141.80,0.04
21.50,24.12,3.47,0.53,142.64,0.04
21.67,24.20,3.52,0.53,143.51,0.04
21.83,24.20,3.56,0.53,144.36,0.04
22.00,24.20,3.61,0.53,145.24,0.04
22.17,24.20,3.65,0.53,146.08,0.04
22.33,24.20,3.69,0.54,146.95,0.04
22.50,24.20,3.74,0.54,147.82,0.04
22.67,24.20,3.78,0.54,148.66,0.04
22.83,24.20,3.82,0.54,149.51,0.04
23.00,24.29,3.87,0.54,150.34,0.04
23.17,24.29,3.91,0.54,151.17,0.04
23.33,24.29,3.96,0.54,152.03,0.04
23.50,24.29,4.00,0.55,152.90,0.04
23.67,24.29,4.04,0.55,153.77,0.04
23.83,24.29,4.08,0.55,154.60,0.04
24.00,24.37,4.13,0.55,155.47,0.04
24.17,24.37,4.18,0.55,156.33,0.04
24.33,24.37,4.22,0.55,157.18,0.04
24.50,24.37,4.26,0.55,158.01,0.04
24.67,24.37,4.30,0.56,158.82,0.04
24.83,24.37,4.35,0.56,159.66,0.04
25.00,24.37,4.39,0.56,160.49,0.04
25.17,24.46,4.44,0.56,161.32,0.04
25.33,24.46,4.48,0.56,162.11,0.04
25.50,24.46,4.52,0.56,162.92,0.04
25.67,24.46,4.56,0.56,163.71,0.04
25.83,24.46,4.61,0.56,164.49,0.04
26.00,24.46,4.65,0.57,165.30,0.04
26.17,24.46,4.69,0.57,166.05,0.04
26.33,24.54,4.74,0.57,166.85,0.04
26.50,24.54,4.78,0.57,167.63,0.04
26.67,24.54,4.82,0.57,168.41,0.04
26.83,24.54,4.87,0.57,169.18,0.04
27.00,24.54,4.91,0.57,169.93,0.04
27.17,24.54,4.95,0.57,170.68,0.04
27.33,24.54,4.99,0.57,171.42,0.04
27.50,24.63,5.04,0.57,172.17,0.04
27.67,24.63,5.08,0.58,172.90,0.04
27.83,24.63,5.12,0.58,173.63,0.04
28.00,24.63,5.17,0.58,174.36,0.04
28.17,24.63,5.21,0.58,175.07,0.04
28.33,24.63,5.25,0.58,175.78,0.04
28.50,24.63,5.29,0.58,176.47,0.04
28.67,24.71,5.34,0.58,177.17,0.04
28.83,24.71,5.38,0.58,177.86,0.04
29.00,24.71,5.42,0.58,178.55,0.04
29.17,24.71,5.46,0.59,179.23,0.04
29.33,24.71,5.51,0.59,179.91,0.04
29.50,24.71,5.55,0.59,180.57,0.04
29.67,24.71,5.59,0.59,181.23,0.04
29.83,24.71,5.63,0.59,181.88,0.04
30.00,24.80,5.68,0.59,182.53,0.04
30.17,24.80,5.72,0.59,183.19,0.04
30.33,24.80,5.76,0.59,183.82,0.04
30.50,24.80,5.80,0.59,184.47,0.04
30.67,24.80,5.85,0.59,185.09,0.04
30.83,24.80,5.89,0.60,185.73,0.04
31.00,24.80,5.93,0.60,186.35,0.04
