time,periods,phase,amplitude,power,frequencies
18.67,21.95,6.22,0.68,133.01,0.05
18.83,21.95,6.27,0.68,133.93,0.05
19.00,21.95,0.03,0.68,134.84,0.05
19.17,21.95,0.08,0.68,135.75,0.05
19.33,21.95,0.13,0.69,136.66,0.05
19.50,21.95,0.18,0.69,137.57,0.05
19.67,21.95,0.22,0.69,138.48,0.05
19.83,21.95,0.27,0.69,139.39,0.05
20.00,21.95,0.32,0.69,140.30,0.05
20.17,21.95,0.37,0.70,141.21,0.05
20.33,21.95,0.41,0.70,142.11,0.05
20.50,21.95,0.46,0.70,143.02,0.05
20.67,21.95,0.51,0.70,143.92,0.05
20.83,21.95,0.56,0.71,144.82,0.05
21.00,21.95,0.60,0.71,145.72,0.05
21.17,21.95,0.65,0.71,146.62,0.05
21.33,21.95,0.70,0.71,147.51,0.05
21.50,21.95,0.75,0.71,148.40,0.05
21.67,21.95,0.79,0.72,149.30,0.05
21.83,21.95,0.84,0.72,150.19,0.05
22.00,21.95,0.89,0.72,151.07,0.05
22.17,21.95,0.94,0.72,151.96,0.05
22.33,21.95,0.98,0.73,152.84,0.05
22.50,21.95,1.03,0.73,153.73,0.05
22.67,21.95,1.08,0.73,154.60,0.05
22.83,21.95,1.13,0.73,155.48,0.05
23.00,21.95,1.17,0.73,156.36,0.05
23.17,21.95,1.22,0.74,157.23,0.05
23.33,21.95,1.27,0.74,158.10,0.05
23.50,21.95,1.31,0.74,158.97,0.05
23.67,21.95,1.36,0.74,159.83,0.05
23.83,21.95,1.41,0.74,160.69,0.05
24.00,21.95,1.46,0.75,161.55,0.05
24.17,21.95,1.50,0.75,162.41,0.05
24.33,21.95,1.55,0.75,163.27,0.05
24.50,21.95,1.60,0.75,164.12,0.05
24.67,21.95,1.65,0.75,164.97,0.05
24.83,21.95,1.69,0.76,165.81,0.05
25.00,21.95,1.74,0.76,166.66,0.05
25.17,21.95,1.79,0.76,167.50,0.05
25.33,21.95,1.84,0.76,168.34,0.05
25.50,22.03,1.89,0.76,169.17,0.05
25.67,22.03,1.94,0.76,170.01,0.05
25.83,22.03,1.98,0.77,170.84,0.05
26.00,22.03,2.03,0.77,171.67,0.05
26.17,22.03,2.08,0.77,172.49,0.05
26.33,22.03,2.13,0.77,173.32,0.05
26.50,22.03,2.17,0.77,174.14,0.05
26.67,22.03,2.22,0.77,174.96,0.05
26.83,22.03,2.27,0.78,175.77,0.05
27.00,22.03,2.32,0.78,176.58,0.05
27.17,22.03,2.36,0.78,177.39,0.05
27.33,22.03,2.41,0.78,178.19,0.05
27.50,22.03,2.46,0.78,179.00,0.05
27.67,22.03,2.50,0.79,179.79,0.05
27.83,22.03,2.55,0.79,180.59,0.05
28.00,22.03,2.60,0.79,181.38,0.05
28.17,22.03,2.65,0.79,182.17,0.05
28.33,22.03,2.69,0.79,182.95,0.05
28.50,22.03,2.74,0.79,183.74,0.05
28.67,22.03,2.79,0.80,184.51,0.05
28.83,22.03,2.84,0.80,185.29,0.05
29.00,22.03,2.88,0.80,186.06,0.05
29.17,22.03,2.93,0.80,186.83,0.05
29.33,22.03,2.98,0.80,187.59,0.05
29.50,22.03,3.02,0.80,188.35,0.05
29.67,22.03,3.07,0.81,189.11,0.05
29.83,22.03,3.12,0.81,189.86,0.05
30.00,22.03,3.17,0.81,190.61,0.05
30.17,22.03,3.21,0.81,191.35,0.05
30.33,22.03,3.26,0.81,192.09,0.05
30.50,22.03,3.31,0.81,192.83,0.05
30.67,22.03,3.35,0.81,193.56,0.05
30.83,22.03,3.40,0.82,194.29,0.05
31.00,22.03,3.45,0.82,195.01,0.05
31.17,22.11,3.50,0.82,195.73,0.05
31.33,22.11,3.55,0.82,196.45,0.05
31.50,22.11,3.60,0.82,197.17,0.05
31.67,22.11,3.64,0.82,197.88,0.05
31.83,22.11,3.69,0.82,198.59,0.05
32.00,22.11,3.74,0.83,199.29,0.05
32.17,22.11,3.78,0.83,199.99,0.05
32.33,22.11,3.83,0.83,200.69,0.05
32.50,22.11,3.88,0.83,201.38,0.05
32.67,22.11,3.93,0.83,202.06,0.05
32.83,22.11,3.97,0.83,202.74,0.05
33.00,22.11,4.02,0.83,203.42,0.05
33.17,22.11,4.07,0.83,204.09,0.05
33.33,22.11,4.11,0.84,204.76,0.05
33.50,22.11,4.16,0.84,205.43,0.05
33.67,22.11,4.21,0.84,206.09,0.05
33.83,22.11,4.26,0.84,206.74,0.05
34.00,22.11,4.30,0.84,207.39,0.05
34.17,22.11,4.35,0.84,208.04,0.05
34.33,22.11,4.40,0.84,208.68,0.05
34.50,22.11,4.44,0.85,209.32,0.05
