time,periods,phase,amplitude,power,frequencies
34.83,32.40,5.23,0.28,60.78,0.03
35.00,32.40,5.26,0.28,61.12,0.03
35.17,32.40,5.29,0.28,61.48,0.03
35.33,32.40,5.33,0.28,61.85,0.03
35.50,32.32,5.35,0.28,62.19,0.03
35.67,32.32,5.38,0.28,62.55,0.03
35.83,32.32,5.41,0.28,62.89,0.03
36.00,32.32,5.44,0.28,63.26,0.03
36.17,32.32,5.47,0.29,63.60,0.03
36.33,32.23,5.50,0.29,63.97,0.03
36.50,32.23,5.53,0.29,64.32,0.03
36.67,32.23,5.56,0.29,64.67,0.03
36.83,32.23,5.59,0.29,65.02,0.03
37.00,32.23,5.62,0.29,65.36,0.03
37.17,32.15,5.65,0.29,65.70,0.03
37.33,32.15,5.68,0.29,66.05,0.03
37.50,32.15,5.71,0.29,66.40,0.03
37.67,32.15,5.74,0.29,66.74,0.03
37.83,32.15,5.77,0.29,67.08,0.03
38.00,32.06,5.80,0.30,67.42,0.03
38.17,32.06,5.83,0.30,67.76,0.03
38.33,32.06,5.86,0.30,68.10,0.03
38.50,32.06,5.89,0.30,68.44,0.03
38.67,32.06,5.93,0.30,68.78,0.03
38.83,31.97,5.95,0.30,69.12,0.03
39.00,31.97,5.98,0.30,69.44,0.03
39.17,31.97,6.01,0.30,69.79,0.03
39.33,31.97,6.04,0.30,70.12,0.03
39.50,31.89,6.07,0.30,70.46,0.03
39.67,31.89,6.10,0.30,70.78,0.03
39.83,31.89,6.13,0.30,71.11,0.03
40.00,31.89,6.16,0.30,71.44,0.03
40.17,31.80,6.19,0.31,71.81,0.03
40.33,31.80,6.22,0.31,72.16,0.03
40.50,31.80,6.25,0.31,72.51,0.03
40.67,31.72,6.28,0.31,72.85,0.03
40.83,31.72,0.03,0.31,73.19,0.03
41.00,31.72,0.06,0.31,73.53,0.03
41.17,31.72,0.09,0.31,73.90,0.03
41.33,31.63,0.11,0.31,74.24,0.03
41.50,31.63,0.15,0.31,74.59,0.03
41.67,31.63,0.18,0.31,74.94,0.03
41.83,31.55,0.20,0.31,75.26,0.03
42.00,31.55,0.24,0.32,75.56,0.03
42.17,31.55,0.27,0.32,75.95,0.03
42.33,31.46,0.29,0.32,76.26,0.03
42.50,31.46,0.33,0.32,76.58,0.03
42.67,31.46,0.36,0.32,76.87,0.03
42.83,31.38,0.38,0.32,77.23,0.03
43.00,31.38,0.42,0.32,77.59,0.03
43.17,31.29,0.44,0.32,77.96,0.03
43.33,31.29,0.47,0.32,78.37,0.03
43.50,31.29,0.51,0.32,78.72,0.03
43.67,31.21,0.53,0.32,79.05,0.03
43.83,31.21,0.56,0.32,79.37,0.03
44.00,31.12,0.59,0.33,79.68,0.03
44.17,31.12,0.62,0.33,80.05,0.03
44.33,31.12,0.65,0.33,80.47,0.03
44.50,31.04,0.68,0.33,80.76,0.03
44.67,31.04,0.71,0.33,81.12,0.03
44.83,30.95,0.74,0.33,81.47,0.03
45.00,30.95,0.77,0.33,81.84,0.03
45.17,30.86,0.80,0.33,82.21,0.03
45.33,30.86,0.83,0.33,82.60,0.03
45.50,30.78,0.85,0.33,82.97,0.03
45.67,30.69,0.88,0.34,83.36,0.03
45.83,30.69,0.91,0.34,83.72,0.03
46.00,30.61,0.94,0.34,84.08,0.03
46.17,30.61,0.97,0.34,84.46,0.03
46.33,30.52,1.00,0.34,84.81,0.03
46.50,30.44,1.02,0.34,85.19,0.03
46.67,30.35,1.05,0.34,85.56,0.03
46.83,30.35,1.08,0.34,85.94,0.03
47.00,30.27,1.11,0.34,86.30,0.03
47.17,30.18,1.14,0.35,86.69,0.03
47.33,30.10,1.16,0.35,87.10,0.03
47.50,30.01,1.19,0.35,87.51,0.03
47.67,29.92,1.21,0.35,87.91,0.03
47.83,29.84,1.24,0.35,88.31,0.03
48.00,29.75,1.27,0.35,88.72,0.03
48.17,29.58,1.29,0.35,89.13,0.03
48.33,29.50,1.31,0.35,89.56,0.03
48.50,29.33,1.33,0.36,90.01,0.03
48.67,29.24,1.36,0.36,90.47,0.03
48.83,29.07,1.38,0.36,90.93,0.03
49.00,28.90,1.39,0.36,91.41,0.03
49.17,28.81,1.42,0.36,91.89,0.03
49.33,28.64,1.44,0.37,92.38,0.03
49.50,28.56,1.47,0.37,92.88,0.04
49.67,28.47,1.49,0.37,93.37,0.04
49.83,28.39,1.52,0.37,93.86,0.04
50.00,28.30,1.55,0.37,94.37,0.04
50.17,28.22,1.58,0.37,94.87,0.04
50.33,28.13,1.61,0.37,95.41,0.04
50.50,28.13,1.64,0.38,95.92,0.04
50.67,28.05,1.67,0.38,96.39,0.04
50.83,28.05,1.71,0.38,96.92,0.04
51.00,27.96,1.74,0.38,97.45,0.04
51.17,27.96,1.78,0.38,97.94,0.04
51.33,27.96,1.81,0.38,98.43,0.04
51.50,27.87,1.84,0.38,98.96,0.04
51.67,27.87,1.88,0.38,99.46,0.04
51.83,27.87,1.92,0.39,99.92,0.04
52.00,27.87,1.95,0.39,100.39,0.04
52.17,27.87,1.99,0.39,100.88,0.04
52.33,27.79,2.02,0.39,101.35,0.04
52.50,27.79,2.06,0.39,101.82,0.04
52.67,27.79,2.09,0.39,102.29,0.04
52.83,27.79,2.13,0.39,102.79,0.04
53.00,27.79,2.17,0.39,103.22,0.04
53.17,27.79,2.20,0.39,103.63,0.04
53.33,27.79,2.24,0.39,104.09,0.04
53.50,27.79,2.28,0.39,104.49,0.04
53.67,27.79,2.32,0.40,104.96,0.04
53.83,27.79,2.35,0.40,105.37,0.04
54.00,27.70,2.38,0.40,105.76,0.04
54.17,27.70,2.42,0.40,106.13,0.04
54.33,27.70,2.46,0.40,106.49,0.04
54.50,27.70,2.49,0.40,106.82,0.04
54.67,27.70,2.53,0.40,107.19,0.04
54.83,27.70,2.57,0.40,107.48,0.04
55.00,27.62,2.60,0.40,107.72,0.04
55.17,27.62,2.64,0.40,108.05,0.04
55.33,27.62,2.68,0.40,108.30,0.04
55.50,27.62,2.71,0.40,108.58,0.04
55.67,27.62,2.75,0.40,108.84,0.04
55.83,27.53,2.78,0.41,109.10,0.04
56.00,27.53,2.82,0.41,109.31,0.04
56.17,27.53,2.86,0.41,109.52,0.04
56.33,27.45,2.89,0.41,109.73,0.04
56.50,27.45,2.93,0.41,109.93,0.04
56.67,27.45,2.97,0.41,110.15,0.04
56.83,27.36,3.00,0.41,110.41,0.04
57.00,27.36,3.04,0.41,110.60,0.04
57.17,27.36,3.08,0.41,110.81,0.04
57.33,27.28,3.11,0.41,111.02,0.04
57.50,27.28,3.15,0.41,111.21,0.04
57.67,27.19,3.18,0.41,111.42,0.04
57.83,27.19,3.22,0.41,111.62,0.04
58.00,27.19,3.26,0.41,111.82,0.04
58.17,27.11,3.30,0.41,112.02,0.04
58.33,27.11,3.34,0.41,112.22,0.04
58.50,27.02,3.37,0.42,112.43,0.04
58.67,27.02,3.41,0.42,112.64,0.04
58.83,27.02,3.45,0.42,112.86,0.04
59.00,26.93,3.49,0.42,113.08,0.04
59.17,26.93,3.52,0.42,113.31,0.04
59.33,26.93,3.56,0.42,113.54,0.04
59.50,26.85,3.60,0.42,113.79,0.04
59.67,26.85,3.64,0.42,114.04,0.04
59.83,26.85,3.68,0.42,114.31,0.04
60.00,26.76,3.72,0.42,114.60,0.04
60.17,26.76,3.75,0.42,114.67,0.04
60.33,26.76,3.79,0.42,114.75,0.04
60.50,26.76,3.83,0.42,114.88,0.04
60.67,26.76,3.87,0.42,115.07,0.04
60.83,26.76,3.91,0.42,115.33,0.04
61.00,26.76,3.95,0.42,115.58,0.04
61.17,26.76,3.98,0.42,115.84,0.04
61.33,26.76,4.02,0.42,116.09,0.04
61.50,26.76,4.06,0.42,116.37,0.04
61.67,26.76,4.10,0.43,116.67,0.04
61.83,26.76,4.14,0.43,117.00,0.04
62.00,26.76,4.18,0.43,117.31,0.04
62.17,26.85,4.22,0.43,117.63,0.04
62.33,26.85,4.26,0.43,117.94,0.04
62.50,26.85,4.29,0.43,118.29,0.04
62.67,26.85,4.33,0.43,118.63,0.04
62.83,26.85,4.37,0.43,118.98,0.04
63.00,26.85,4.41,0.43,119.22,0.04
63.17,26.85,4.45,0.43,119.51,0.04
63.33,26.85,4.49,0.43,119.85,0.04
63.50,26.85,4.52,0.43,120.12,0.04
63.67,26.85,4.56,0.43,120.31,0.04
63.83,26.85,4.60,0.43,120.56,0.04
64.00,26.85,4.64,0.43,120.73,0.04
64.17,26.85,4.68,0.43,120.89,0.04
64.33,26.85,4.72,0.43,121.03,0.04
64.50,26.85,4.75,0.43,121.15,0.04
64.67,26.85,4.79,0.43,121.22,0.04
64.83,26.85,4.83,0.43,121.33,0.04
65.00,26.85,4.87,0.43,121.39,0.04
65.17,26.76,4.91,0.43,121.45,0.04
65.33,26.76,4.95,0.43,121.46,0.04
65.50,26.76,4.98,0.43,121.46,0.04
65.67,26.76,5.02,0.43,121.44,0.04
65.83,26.76,5.06,0.43,121.43,0.04
66.00,26.76,5.10,0.43,121.38,0.04
66.17,26.76,5.14,0.43,121.31,0.04
66.33,26.76,5.17,0.43,121.23,0.04
66.50,26.76,5.21,0.43,121.13,0.04
66.67,26.76,5.25,0.43,121.01,0.04
66.83,26.68,5.29,0.43,120.87,0.04
67.00,26.68,5.33,0.43,120.73,0.04
67.17,26.68,5.37,0.43,120.58,0.04
67.33,26.68,5.41,0.43,120.43,0.04
67.50,26.68,5.45,0.43,120.27,0.04
67.67,26.68,5.48,0.43,120.06,0.04
67.83,26.68,5.52,0.43,119.88,0.04
68.00,26.68,5.56,0.43,119.69,0.04
68.17,26.68,5.60,0.43,119.48,0.04
68.33,26.68,5.64,0.43,119.27,0.04
68.50,26.68,5.68,0.43,119.04,0.04
68.67,26.68,5.72,0.43,118.84,0.04
68.83,26.68,5.76,0.43,118.61,0.04
69.00,26.59,5.80,0.43,118.39,0.04
69.17,26.59,5.84,0.43,118.16,0.04
69.33,26.59,5.87,0.43,117.92,0.04
69.50,26.59,5.91,0.43,117.68,0.04
69.67,26.59,5.95,0.43,117.43,0.04
69.83,26.59,5.99,0.43,117.18,0.04
70.00,26.59,6.03,0.43,116.92,0.04
70.17,26.59,6.07,0.43,116.66,0.04
70.33,26.59,6.11,0.43,116.40,0.04
70.50,26.59,6.15,0.43,116.13,0.04
70.67,26.59,6.19,0.43,115.86,0.04
70.83,26.59,6.23,0.42,115.59,0.04
71.00,26.59,6.26,0.42,115.31,0.04
71.17,26.59,0.02,0.42,115.02,0.04
71.33,26.59,0.06,0.42,114.74,0.04
71.50,26.51,0.10,0.42,114.46,0.04
71.67,26.51,0.14,0.42,114.17,0.04
71.83,26.51,0.18,0.42,113.89,0.04
72.00,26.51,0.22,0.42,113.60,0.04
72.17,26.51,0.26,0.42,113.29,0.04
72.33,26.51,0.30,0.42,112.99,0.04
72.50,26.51,0.34,0.42,112.70,0.04
72.67,26.51,0.38,0.42,112.39,0.04
72.83,26.51,0.42,0.42,112.11,0.04
73.00,26.51,0.45,0.42,111.79,0.04
73.17,26.51,0.49,0.42,111.48,0.04
73.33,26.51,0.53,0.42,111.17,0.04
73.50,26.51,0.57,0.42,110.87,0.04
73.67,26.51,0.61,0.42,110.54,0.04
73.83,26.51,0.65,0.42,110.19,0.04
74.00,26.42,0.69,0.42,109.88,0.04
74.17,26.42,0.73,0.41,109.54,0.04
74.33,26.42,0.77,0.41,109.20,0.04
74.50,26.42,0.81,0.41,108.87,0.04
74.67,26.42,0.85,0.41,108.52,0.04
74.83,26.42,0.89,0.41,108.16,0.04
75.00,26.42,0.93,0.41,107.81,0.04
75.17,26.42,0.97,0.41,107.47,0.04
75.33,26.42,1.01,0.41,107.10,0.04
75.50,26.34,1.05,0.41,106.72,0.04
75.67,26.34,1.09,0.41,106.34,0.04
75.83,26.34,1.13,0.41,105.97,0.04
76.00,26.34,1.17,0.41,105.57,0.04
76.17,26.34,1.21,0.41,105.19,0.04
76.33,26.34,1.25,0.41,104.78,0.04
76.50,26.34,1.29,0.41,104.41,0.04
76.67,26.25,1.33,0.41,104.01,0.04
76.83,26.25,1.37,0.40,103.63,0.04
77.00,26.25,1.41,0.40,103.20,0.04
77.17,26.25,1.45,0.40,102.77,0.04
77.33,26.25,1.49,0.40,102.30,0.04
77.50,26.17,1.54,0.40,101.84,0.04
77.67,26.17,1.58,0.40,101.43,0.04
77.83,26.17,1.62,0.40,100.96,0.04
78.00,26.17,1.65,0.40,100.50,0.04
78.17,26.17,1.69,0.40,100.03,0.04
78.33,26.08,1.74,0.40,99.56,0.04
78.50,26.08,1.78,0.40,99.12,0.04
78.67,26.08,1.82,0.40,98.64,0.04
78.83,26.08,1.86,0.40,98.20,0.04
79.00,26.08,1.90,0.39,97.69,0.04
79.17,25.99,1.94,0.39,97.24,0.04
79.33,25.99,1.98,0.39,96.79,0.04
79.50,25.99,2.02,0.39,96.33,0.04
79.67,25.99,2.06,0.39,95.87,0.04
79.83,25.91,2.11,0.39,95.40,0.04
80.00,25.91,2.15,0.39,94.94,0.04
80.17,25.91,2.19,0.39,94.44,0.04
80.33,25.91,2.23,0.39,93.99,0.04
80.50,25.91,2.27,0.39,93.51,0.04
80.67,25.82,2.32,0.39,93.04,0.04
80.83,25.82,2.36,0.39,92.59,0.04
81.00,25.82,2.40,0.38,92.13,0.04
81.17,25.82,2.44,0.38,91.65,0.04
81.33,25.74,2.48,0.38,91.18,0.04
81.50,25.74,2.53,0.38,90.73,0.04
81.67,25.74,2.57,0.38,90.26,0.04
81.83,25.74,2.61,0.38,89.78,0.04
82.00,25.74,2.65,0.38,89.32,0.04
82.17,25.65,2.69,0.38,88.85,0.04
82.33,25.65,2.73,0.38,88.38,0.04
82.50,25.65,2.77,0.38,87.91,0.04
82.67,25.65,2.81,0.38,87.44,0.04
82.83,25.57,2.86,0.38,86.99,0.04
83.00,25.57,2.90,0.37,86.54,0.04
83.17,25.57,2.94,0.37,86.07,0.04
83.33,25.57,2.98,0.37,85.62,0.04
83.50,25.48,3.03,0.37,85.15,0.04
83.67,25.48,3.07,0.37,84.69,0.04
83.83,25.48,3.11,0.37,84.24,0.04
84.00,25.48,3.15,0.37,83.78,0.04
84.17,25.40,3.20,0.37,83.32,0.04
84.33,25.40,3.24,0.37,82.86,0.04
84.50,25.40,3.28,0.37,82.40,0.04
84.67,25.31,3.33,0.37,81.95,0.04
84.83,25.31,3.37,0.37,81.50,0.04
85.00,25.31,3.41,0.36,81.04,0.04
85.17,25.31,3.45,0.36,80.58,0.04
85.33,25.23,3.50,0.36,80.13,0.04
85.50,25.23,3.54,0.36,79.67,0.04
85.67,25.23,3.58,0.36,79.22,0.04
85.83,25.23,3.63,0.36,78.76,0.04
86.00,25.14,3.67,0.36,78.30,0.04
86.17,25.14,3.72,0.36,77.85,0.04
86.33,25.14,3.76,0.36,77.39,0.04
86.50,25.06,3.81,0.36,76.94,0.04
