time,periods,phase,amplitude,power,frequencies
21.83,30.44,6.05,0.41,135.62,0.03
22.00,30.44,6.09,0.41,136.47,0.03
22.17,30.52,6.13,0.41,137.33,0.03
22.33,30.52,6.16,0.41,138.19,0.03
22.50,30.52,6.20,0.42,139.05,0.03
22.67,30.61,6.24,0.42,139.91,0.03
22.83,30.61,6.27,0.42,140.78,0.03
23.00,30.69,0.03,0.42,141.65,0.03
23.17,30.69,0.07,0.42,142.53,0.03
23.33,30.69,0.10,0.42,143.40,0.03
23.50,30.78,0.14,0.42,144.28,0.03
23.67,30.78,0.18,0.42,145.16,0.03
23.83,30.78,0.21,0.42,146.05,0.03
24.00,30.86,0.25,0.42,146.94,0.03
24.17,30.86,0.29,0.43,147.82,0.03
24.33,30.95,0.33,0.43,148.72,0.03
24.50,30.95,0.36,0.43,149.61,0.03
24.67,30.95,0.40,0.43,150.51,0.03
24.83,31.04,0.44,0.43,151.41,0.03
25.00,31.04,0.47,0.43,152.31,0.03
25.17,31.12,0.51,0.43,153.21,0.03
25.33,31.12,0.55,0.43,154.11,0.03
25.50,31.12,0.58,0.43,155.02,0.03
25.67,31.21,0.62,0.43,155.93,0.03
25.83,31.21,0.66,0.44,156.84,0.03
26.00,31.21,0.69,0.44,157.75,0.03
26.17,31.29,0.73,0.44,158.67,0.03
26.33,31.29,0.76,0.44,159.59,0.03
26.50,31.38,0.81,0.44,160.51,0.03
26.67,31.38,0.84,0.44,161.43,0.03
26.83,31.38,0.87,0.44,162.35,0.03
27.00,31.46,0.91,0.44,163.28,0.03
27.17,31.46,0.95,0.44,164.20,0.03
27.33,31.55,0.99,0.45,165.13,0.03
27.50,31.55,1.02,0.45,166.06,0.03
27.67,31.55,1.05,0.45,166.99,0.03
27.83,31.63,1.09,0.45,167.92,0.03
28.00,31.63,1.13,0.45,168.86,0.03
28.17,31.63,1.16,0.45,169.79,0.03
28.33,31.72,1.20,0.45,170.73,0.03
28.50,31.72,1.23,0.45,171.67,0.03
28.67,31.80,1.27,0.45,172.60,0.03
28.83,31.80,1.30,0.45,173.55,0.03
29.00,31.80,1.34,0.46,174.48,0.03
29.17,31.89,1.38,0.46,175.43,0.03
29.33,31.89,1.41,0.46,176.37,0.03
29.50,31.89,1.44,0.46,177.31,0.03
29.67,31.97,1.48,0.46,178.26,0.03
29.83,31.97,1.52,0.46,179.20,0.03
30.00,32.06,1.56,0.46,180.15,0.03
30.17,32.06,1.59,0.46,181.09,0.03
