time,periods,phase,amplitude,power,frequencies
5.83,25.49,1.07,0.49,116.80,0.04
6.00,25.49,1.11,0.50,117.66,0.04
6.17,25.49,1.15,0.50,118.53,0.04
6.33,25.49,1.19,0.50,119.40,0.04
6.50,25.49,1.23,0.50,120.26,0.04
6.67,25.49,1.27,0.50,121.13,0.04
6.83,25.49,1.31,0.50,121.98,0.04
7.00,25.49,1.35,0.51,122.82,0.04
7.17,25.49,1.39,0.51,123.68,0.04
7.33,25.49,1.43,0.51,124.54,0.04
7.50,25.49,1.47,0.51,125.38,0.04
7.67,25.49,1.51,0.51,126.21,0.04
7.83,25.49,1.55,0.52,127.03,0.04
8.00,25.49,1.60,0.52,127.85,0.04
8.17,25.49,1.64,0.52,128.69,0.04
8.33,25.49,1.68,0.52,129.50,0.04
8.50,25.49,1.72,0.52,130.31,0.04
8.67,25.49,1.76,0.52,131.12,0.04
8.83,25.49,1.80,0.52,131.92,0.04
9.00,25.49,1.84,0.53,132.71,0.04
9.17,25.49,1.88,0.53,133.49,0.04
9.33,25.49,1.92,0.53,134.27,0.04
9.50,25.49,1.96,0.53,135.04,0.04
9.67,25.49,2.00,0.53,135.81,0.04
9.83,25.49,2.04,0.53,136.56,0.04
10.00,25.49,2.08,0.54,137.31,0.04
10.17,25.49,2.12,0.54,138.06,0.04
10.33,25.49,2.16,0.54,138.80,0.04
10.50,25.49,2.20,0.54,139.53,0.04
10.67,25.49,2.24,0.54,140.26,0.04
10.83,25.49,2.29,0.54,140.97,0.04
11.00,25.49,2.33,0.54,141.69,0.04
11.17,25.49,2.37,0.55,142.40,0.04
11.33,25.41,2.40,0.55,143.11,0.04
11.50,25.41,2.44,0.55,143.82,0.04
11.67,25.41,2.48,0.55,144.52,0.04
11.83,25.41,2.52,0.55,145.23,0.04
12.00,25.41,2.56,0.55,145.93,0.04
12.17,25.41,2.61,0.55,146.63,0.04
12.33,25.41,2.65,0.56,147.33,0.04
12.50,25.41,2.69,0.56,148.03,0.04
12.67,25.41,2.73,0.56,148.73,0.04
12.83,25.41,2.77,0.56,149.43,0.04
13.00,25.33,2.80,0.56,150.13,0.04
13.17,25.33,2.84,0.56,150.85,0.04
13.33,25.33,2.89,0.56,151.57,0.04
13.50,25.33,2.93,0.57,152.27,0.04
13.67,25.33,2.97,0.57,152.98,0.04
13.83,25.33,3.01,0.57,153.70,0.04
14.00,25.33,3.05,0.57,154.40,0.04
14.17,25.33,3.09,0.57,155.13,0.04
14.33,25.33,3.13,0.57,155.84,0.04
14.50,25.33,3.17,0.57,156.58,0.04
14.67,25.33,3.22,0.57,157.30,0.04
14.83,25.25,3.25,0.58,158.04,0.04
15.00,25.25,3.29,0.58,158.79,0.04
15.17,25.25,3.33,0.58,159.55,0.04
15.33,25.25,3.37,0.58,160.31,0.04
15.50,25.25,3.42,0.58,161.07,0.04
15.67,25.25,3.46,0.58,161.83,0.04
15.83,25.25,3.50,0.59,162.59,0.04
