time,periods,phase,amplitude,power,frequencies
0.00,20.78,5.65,0.25,42.50,0.05
0.17,20.70,5.70,0.25,42.73,0.05
0.33,20.61,5.74,0.25,42.97,0.05
0.50,20.61,5.79,0.25,43.20,0.05
0.67,20.53,5.83,0.25,43.43,0.05
0.83,20.53,5.88,0.25,43.66,0.05
1.00,20.44,5.92,0.26,43.88,0.05
1.17,20.44,5.97,0.26,44.10,0.05
1.33,20.36,6.01,0.26,44.32,0.05
1.50,20.36,6.06,0.26,44.53,0.05
1.67,20.36,6.12,0.26,44.75,0.05
1.83,20.36,6.17,0.26,44.96,0.05
2.00,20.27,6.21,0.26,45.15,0.05
2.17,20.27,6.26,0.26,45.35,0.05
2.33,20.27,0.03,0.26,45.54,0.05
2.50,20.27,0.08,0.26,45.74,0.05
2.67,20.19,0.12,0.26,45.93,0.05
2.83,20.19,0.17,0.26,46.11,0.05
3.00,20.19,0.22,0.26,46.29,0.05
3.17,20.19,0.27,0.26,46.47,0.05
3.33,20.19,0.33,0.26,46.64,0.05
3.50,20.19,0.38,0.27,46.82,0.05
3.67,20.19,0.43,0.27,47.00,0.05
3.83,20.19,0.48,0.27,47.16,0.05
4.00,20.10,0.52,0.27,47.30,0.05
4.17,20.10,0.57,0.27,47.45,0.05
4.33,20.10,0.63,0.27,47.60,0.05
4.50,20.10,0.68,0.27,47.74,0.05
4.67,20.10,0.73,0.27,47.88,0.05
4.83,20.10,0.78,0.27,48.01,0.05
5.00,20.10,0.83,0.27,48.13,0.05
5.17,20.10,0.88,0.27,48.25,0.05
5.33,20.10,0.93,0.27,48.36,0.05
5.50,20.10,0.98,0.27,48.46,0.05
5.67,20.10,1.03,0.27,48.56,0.05
5.83,20.10,1.08,0.27,48.65,0.05
6.00,20.10,1.13,0.27,48.72,0.05
6.17,20.10,1.19,0.27,48.81,0.05
6.33,20.10,1.24,0.27,48.88,0.05
6.50,20.10,1.29,0.27,48.93,0.05
6.67,20.10,1.34,0.27,49.00,0.05
6.83,20.10,1.39,0.27,49.05,0.05
7.00,20.10,1.44,0.27,49.09,0.05
7.17,20.10,1.49,0.27,49.13,0.05
7.33,20.10,1.54,0.27,49.17,0.05
7.50,20.10,1.59,0.27,49.19,0.05
7.67,20.10,1.64,0.27,49.21,0.05
7.83,20.10,1.69,0.27,49.23,0.05
8.00,20.10,1.75,0.27,49.24,0.05
8.17,20.10,1.80,0.27,49.24,0.05
8.33,20.10,1.85,0.27,49.24,0.05
8.50,20.10,1.90,0.27,49.23,0.05
8.67,20.10,1.95,0.27,49.22,0.05
8.83,20.10,2.00,0.27,49.20,0.05
9.00,20.02,2.05,0.27,49.17,0.05
9.17,20.02,2.10,0.27,49.14,0.05
9.33,20.02,2.15,0.27,49.10,0.05
9.50,20.02,2.21,0.27,49.06,0.05
9.67,20.02,2.26,0.27,49.01,0.05
9.83,20.02,2.31,0.27,48.96,0.05
10.00,20.02,2.36,0.27,48.90,0.05
10.17,20.02,2.41,0.27,48.83,0.05
10.33,20.02,2.46,0.27,48.75,0.05
10.50,20.02,2.51,0.27,48.68,0.05
10.67,20.02,2.56,0.27,48.60,0.05
10.83,20.02,2.61,0.27,48.50,0.05
11.00,20.02,2.67,0.27,48.42,0.05
11.17,20.02,2.72,0.27,48.31,0.05
11.33,20.02,2.77,0.27,48.20,0.05
11.50,20.02,2.82,0.27,48.08,0.05
11.67,20.02,2.87,0.27,47.97,0.05
11.83,20.02,2.92,0.27,47.85,0.05
12.00,20.02,2.97,0.27,47.72,0.05
12.17,20.02,3.02,0.27,47.60,0.05
12.33,20.02,3.08,0.27,47.46,0.05
12.50,20.02,3.13,0.27,47.32,0.05
12.67,20.02,3.18,0.27,47.17,0.05
