time,periods,phase,amplitude,power,frequencies
17.17,23.80,2.07,0.48,145.02,0.04
17.33,23.80,2.11,0.48,145.67,0.04
17.50,23.80,2.15,0.49,146.33,0.04
17.67,23.80,2.20,0.49,146.98,0.04
17.83,23.80,2.24,0.49,147.64,0.04
18.00,23.80,2.28,0.49,148.29,0.04
18.17,23.80,2.33,0.49,148.97,0.04
18.33,23.80,2.37,0.49,149.64,0.04
18.50,23.80,2.41,0.49,150.33,0.04
18.67,23.80,2.46,0.49,150.99,0.04
18.83,23.80,2.50,0.49,151.67,0.04
19.00,23.80,2.55,0.50,152.31,0.04
19.17,23.80,2.59,0.50,152.97,0.04
19.33,23.88,2.64,0.50,153.65,0.04
19.50,23.88,2.68,0.50,154.30,0.04
19.67,23.88,2.73,0.50,154.96,0.04
19.83,23.88,2.77,0.50,155.59,0.04
20.00,23.88,2.81,0.50,156.22,0.04
20.17,23.88,2.86,0.50,156.86,0.04
20.33,23.88,2.90,0.50,157.51,0.04
20.50,23.88,2.94,0.50,158.15,0.04
20.67,23.88,2.99,0.50,158.78,0.04
20.83,23.88,3.03,0.51,159.39,0.04
21.00,23.88,3.07,0.51,160.01,0.04
21.17,23.88,3.12,0.51,160.59,0.04
21.33,23.88,3.16,0.51,161.24,0.04
21.50,23.96,3.21,0.51,161.85,0.04
21.67,23.96,3.25,0.51,162.48,0.04
21.83,23.96,3.29,0.51,163.05,0.04
22.00,23.96,3.34,0.51,163.70,0.04
22.17,23.96,3.38,0.51,164.30,0.04
22.33,23.96,3.42,0.51,164.93,0.04
22.50,23.96,3.47,0.51,165.55,0.04
22.67,23.96,3.51,0.52,166.16,0.04
22.83,23.96,3.55,0.52,166.74,0.04
23.00,23.96,3.60,0.52,167.29,0.04
23.17,24.04,3.64,0.52,167.86,0.04
23.33,24.04,3.69,0.52,168.46,0.04
23.50,24.04,3.73,0.52,169.01,0.04
23.67,24.04,3.77,0.52,169.56,0.04
23.83,24.04,3.82,0.52,170.10,0.04
24.00,24.04,3.86,0.52,170.63,0.04
24.17,24.04,3.90,0.52,171.19,0.04
24.33,24.04,3.94,0.52,171.73,0.04
24.50,24.04,3.99,0.52,172.20,0.04
24.67,24.04,4.03,0.52,172.71,0.04
24.83,24.12,4.08,0.52,173.21,0.04
25.00,24.12,4.12,0.53,173.74,0.04
25.17,24.12,4.16,0.53,174.24,0.04
25.33,24.12,4.20,0.53,174.74,0.04
25.50,24.12,4.25,0.53,175.22,0.04
25.67,24.12,4.29,0.53,175.69,0.04
25.83,24.12,4.33,0.53,176.16,0.04
26.00,24.12,4.38,0.53,176.59,0.04
26.17,24.20,4.42,0.53,177.05,0.04
26.33,24.20,4.46,0.53,177.51,0.04
26.50,24.20,4.51,0.53,177.94,0.04
26.67,24.20,4.55,0.53,178.38,0.04
26.83,24.20,4.59,0.53,178.79,0.04
27.00,24.20,4.63,0.53,179.19,0.04
27.17,24.20,4.68,0.53,179.57,0.04
27.33,24.20,4.72,0.53,179.96,0.04
27.50,24.20,4.76,0.53,180.33,0.04
27.67,24.20,4.81,0.54,180.68,0.04
27.83,24.28,4.85,0.53,181.05,0.04
28.00,24.28,4.89,0.54,181.41,0.04
28.17,24.28,4.94,0.54,181.75,0.04
28.33,24.28,4.98,0.54,182.08,0.04
28.50,24.28,5.02,0.54,182.41,0.04
28.67,24.28,5.06,0.54,182.73,0.04
28.83,24.28,5.11,0.54,183.04,0.04
29.00,24.28,5.15,0.54,183.34,0.04
29.17,24.28,5.19,0.54,183.63,0.04
29.33,24.28,5.23,0.54,183.91,0.04
29.50,24.28,5.28,0.54,184.19,0.04
29.67,24.36,5.32,0.54,184.46,0.04
29.83,24.36,5.36,0.54,184.73,0.04
30.00,24.36,5.41,0.54,185.00,0.04
30.17,24.36,5.45,0.54,185.27,0.04
30.33,24.36,5.49,0.54,185.50,0.04
30.50,24.36,5.53,0.54,185.76,0.04
30.67,24.36,5.58,0.54,186.02,0.04
30.83,24.36,5.62,0.54,186.22,0.04
31.00,24.36,5.66,0.54,186.44,0.04
31.17,24.36,5.70,0.54,186.66,0.04
31.33,24.36,5.75,0.54,186.85,0.04
31.50,24.36,5.79,0.54,187.05,0.04
31.67,24.36,5.83,0.54,187.23,0.04
31.83,24.36,5.87,0.54,187.39,0.04
32.00,24.44,5.92,0.54,187.61,0.04
32.17,24.44,5.96,0.54,187.79,0.04
32.33,24.44,6.00,0.54,187.94,0.04
32.50,24.44,6.04,0.54,188.11,0.04
32.67,24.44,6.09,0.54,188.22,0.04
32.83,24.44,6.13,0.54,188.39,0.04
33.00,24.44,6.17,0.54,188.58,0.04
33.17,24.44,6.21,0.54,188.75,0.04
33.33,24.44,6.26,0.54,188.87,0.04
33.50,24.44,0.02,0.54,189.03,0.04
33.67,24.44,0.06,0.54,189.15,0.04
33.83,24.44,0.10,0.54,189.32,0.04
34.00,24.44,0.14,0.55,189.49,0.04
34.17,24.44,0.19,0.55,189.61,0.04
34.33,24.44,0.23,0.55,189.74,0.04
34.50,24.44,0.27,0.55,189.89,0.04
34.67,24.52,0.31,0.55,190.00,0.04
34.83,24.52,0.36,0.55,190.15,0.04
35.00,24.52,0.40,0.55,190.29,0.04
35.17,24.52,0.44,0.55,190.41,0.04
35.33,24.52,0.48,0.55,190.53,0.04
35.50,24.52,0.52,0.55,190.65,0.04
35.67,24.52,0.57,0.55,190.68,0.04
35.83,24.52,0.61,0.55,190.83,0.04
36.00,24.52,0.65,0.55,190.88,0.04
36.17,24.52,0.69,0.55,190.92,0.04
36.33,24.52,0.74,0.55,190.94,0.04
36.50,24.52,0.78,0.55,190.94,0.04
36.67,24.52,0.82,0.55,190.94,0.04
36.83,24.52,0.86,0.55,191.00,0.04
37.00,24.52,0.91,0.55,190.99,0.04
37.17,24.52,0.95,0.55,190.97,0.04
37.33,24.52,0.99,0.55,190.93,0.04
37.50,24.60,1.03,0.55,190.92,0.04
37.67,24.60,1.07,0.55,190.91,0.04
37.83,24.60,1.12,0.55,190.89,0.04
38.00,24.60,1.16,0.55,190.85,0.04
38.17,24.60,1.20,0.55,190.84,0.04
38.33,24.60,1.24,0.55,190.81,0.04
38.50,24.60,1.28,0.55,190.72,0.04
38.67,24.60,1.33,0.55,190.64,0.04
38.83,24.60,1.37,0.55,190.61,0.04
39.00,24.60,1.41,0.54,190.56,0.04
39.17,24.60,1.45,0.54,190.49,0.04
39.33,24.60,1.50,0.54,190.42,0.04
39.50,24.60,1.54,0.54,190.33,0.04
39.67,24.60,1.58,0.54,190.23,0.04
39.83,24.60,1.62,0.54,190.12,0.04
40.00,24.60,1.66,0.54,190.00,0.04
40.17,24.60,1.71,0.54,189.89,0.04
40.33,24.60,1.75,0.54,189.75,0.04
40.50,24.60,1.79,0.54,189.61,0.04
40.67,24.60,1.83,0.54,189.44,0.04
40.83,24.60,1.88,0.54,189.31,0.04
41.00,24.60,1.92,0.54,189.17,0.04
41.17,24.60,1.96,0.54,189.01,0.04
41.33,24.68,2.00,0.54,188.85,0.04
41.50,24.68,2.04,0.54,188.69,0.04
41.67,24.68,2.09,0.54,188.52,0.04
41.83,24.68,2.13,0.54,188.35,0.04
42.00,24.68,2.17,0.54,188.18,0.04
42.17,24.68,2.21,0.54,188.00,0.04
42.33,24.68,2.25,0.54,187.81,0.04
42.50,24.68,2.30,0.54,187.63,0.04
