time,periods,phase,amplitude,power,frequencies
0.00,24.02,5.25,0.31,66.17,0.04
0.17,24.02,5.29,0.32,66.67,0.04
0.33,24.02,5.33,0.32,67.18,0.04
0.50,23.92,5.36,0.32,67.69,0.04
0.67,23.92,5.41,0.32,68.19,0.04
0.83,23.92,5.45,0.32,68.70,0.04
1.00,23.92,5.49,0.32,69.21,0.04
1.17,23.92,5.54,0.32,69.71,0.04
1.33,23.92,5.58,0.32,70.22,0.04
1.50,23.92,5.62,0.33,70.72,0.04
1.67,23.92,5.67,0.33,71.23,0.04
1.83,23.92,5.71,0.33,71.73,0.04
2.00,23.92,5.75,0.33,72.24,0.04
2.17,23.92,5.80,0.33,72.74,0.04
2.33,23.92,5.84,0.33,73.24,0.04
2.50,23.92,5.88,0.33,73.74,0.04
2.67,23.92,5.93,0.33,74.24,0.04
2.83,23.92,5.97,0.33,74.74,0.04
3.00,23.92,6.01,0.34,75.24,0.04
3.17,23.83,6.05,0.34,75.74,0.04
3.33,23.83,6.09,0.34,76.24,0.04
3.50,23.83,6.13,0.34,76.74,0.04
3.67,23.83,6.18,0.34,77.23,0.04
3.83,23.83,6.22,0.34,77.73,0.04
4.00,23.83,6.26,0.34,78.22,0.04
4.17,23.83,0.02,0.34,78.71,0.04
4.33,23.83,0.07,0.35,79.20,0.04
4.50,23.83,0.11,0.35,79.69,0.04
4.67,23.83,0.15,0.35,80.18,0.04
4.83,23.83,0.20,0.35,80.67,0.04
5.00,23.83,0.24,0.35,81.15,0.04
5.17,23.83,0.29,0.35,81.64,0.04
5.33,23.83,0.33,0.35,82.12,0.04
5.50,23.83,0.37,0.35,82.60,0.04
5.67,23.83,0.42,0.35,83.08,0.04
5.83,23.83,0.46,0.35,83.56,0.04
6.00,23.83,0.50,0.36,84.03,0.04
6.17,23.83,0.55,0.36,84.51,0.04
6.33,23.83,0.59,0.36,84.98,0.04
6.50,23.83,0.63,0.36,85.45,0.04
6.67,23.83,0.68,0.36,85.92,0.04
6.83,23.83,0.72,0.36,86.38,0.04
7.00,23.83,0.76,0.36,86.85,0.04
7.17,23.83,0.81,0.36,87.31,0.04
7.33,23.83,0.85,0.36,87.77,0.04
7.50,23.83,0.89,0.36,88.23,0.04
7.67,23.83,0.94,0.37,88.68,0.04
7.83,23.83,0.98,0.37,89.13,0.04
8.00,23.83,1.03,0.37,89.59,0.04
8.17,23.83,1.07,0.37,90.03,0.04
8.33,23.83,1.11,0.37,90.48,0.04
8.50,23.83,1.16,0.37,90.93,0.04
8.67,23.83,1.20,0.37,91.37,0.04
8.83,23.83,1.24,0.37,91.81,0.04
9.00,23.83,1.29,0.37,92.25,0.04
9.17,23.83,1.33,0.37,92.68,0.04
9.33,23.83,1.37,0.37,93.11,0.04
9.50,23.83,1.42,0.38,93.54,0.04
9.67,23.83,1.46,0.38,93.97,0.04
9.83,23.83,1.50,0.38,94.40,0.04
10.00,23.83,1.55,0.38,94.82,0.04
10.17,23.83,1.59,0.38,95.24,0.04
10.33,23.83,1.63,0.38,95.65,0.04
10.50,23.83,1.68,0.38,96.07,0.04
10.67,23.83,1.72,0.38,96.48,0.04
10.83,23.83,1.77,0.38,96.89,0.04
11.00,23.83,1.81,0.38,97.30,0.04
11.17,23.83,1.85,0.38,97.70,0.04
11.33,23.83,1.90,0.38,98.10,0.04
11.50,23.83,1.94,0.38,98.50,0.04
11.67,23.83,1.98,0.39,98.89,0.04
11.83,23.83,2.03,0.39,99.28,0.04
12.00,23.83,2.07,0.39,99.67,0.04
12.17,23.83,2.11,0.39,100.06,0.04
12.33,23.83,2.16,0.39,100.44,0.04
12.50,23.83,2.20,0.39,100.82,0.04
12.67,23.83,2.24,0.39,101.20,0.04
12.83,23.83,2.29,0.39,101.57,0.04
13.00,23.83,2.33,0.39,101.95,0.04
13.17,23.83,2.37,0.39,102.31,0.04
13.33,23.83,2.42,0.39,102.68,0.04
13.50,23.83,2.46,0.39,103.04,0.04
13.67,23.83,2.51,0.39,103.40,0.04
13.83,23.83,2.55,0.39,103.76,0.04
14.00,23.83,2.59,0.40,104.11,0.04
14.17,23.83,2.64,0.40,104.46,0.04
14.33,23.83,2.68,0.40,104.80,0.04
14.50,23.83,2.72,0.40,105.15,0.04
14.67,23.83,2.77,0.40,105.49,0.04
14.83,23.92,2.82,0.40,105.82,0.04
15.00,23.92,2.86,0.40,106.16,0.04
15.17,23.92,2.90,0.40,106.49,0.04
15.33,23.92,2.95,0.40,106.82,0.04
15.50,23.92,2.99,0.40,107.15,0.04
15.67,23.92,3.03,0.40,107.47,0.04
15.83,23.92,3.08,0.40,107.79,0.04
16.00,23.92,3.12,0.40,108.11,0.04
16.17,23.92,3.16,0.40,108.42,0.04
16.33,23.92,3.21,0.40,108.73,0.04
16.50,23.92,3.25,0.40,109.03,0.04
16.67,23.92,3.29,0.40,109.34,0.04
16.83,23.92,3.34,0.41,109.64,0.04
17.00,23.92,3.38,0.41,109.93,0.04
17.17,23.92,3.42,0.41,110.23,0.04
17.33,23.92,3.47,0.41,110.52,0.04
17.50,23.92,3.51,0.41,110.80,0.04
17.67,23.92,3.55,0.41,111.08,0.04
17.83,23.92,3.60,0.41,111.36,0.04
18.00,23.92,3.64,0.41,111.64,0.04
18.17,23.92,3.68,0.41,111.91,0.04
18.33,23.92,3.73,0.41,112.18,0.04
18.50,23.92,3.77,0.41,112.45,0.04
18.67,24.02,3.82,0.41,112.71,0.04
18.83,24.02,3.86,0.41,112.97,0.04
19.00,24.02,3.90,0.41,113.23,0.04
19.17,24.02,3.95,0.41,113.49,0.04
19.33,24.02,3.99,0.41,113.74,0.04
19.50,24.02,4.03,0.41,113.99,0.04
19.67,24.02,4.08,0.41,114.23,0.04
19.83,24.02,4.12,0.41,114.47,0.04
20.00,24.02,4.16,0.41,114.71,0.04
20.17,24.02,4.21,0.41,114.95,0.04
20.33,24.02,4.25,0.41,115.18,0.04
20.50,24.02,4.29,0.41,115.41,0.04
20.67,24.02,4.34,0.42,115.63,0.04
20.83,24.02,4.38,0.42,115.85,0.04
