time,periods,phase,amplitude,power,frequencies
7.67,24.59,3.92,0.28,56.61,0.04
7.83,24.59,3.96,0.28,57.05,0.04
8.00,24.59,4.00,0.29,57.49,0.04
8.17,24.59,4.04,0.29,57.93,0.04
8.33,24.59,4.09,0.29,58.37,0.04
8.50,24.59,4.13,0.29,58.80,0.04
8.67,24.50,4.16,0.29,59.23,0.04
8.83,24.50,4.20,0.29,59.67,0.04
9.00,24.50,4.24,0.29,60.11,0.04
9.17,24.50,4.28,0.29,60.55,0.04
9.33,24.50,4.33,0.29,60.99,0.04
9.50,24.50,4.37,0.30,61.42,0.04
9.67,24.40,4.40,0.30,61.84,0.04
9.83,24.40,4.44,0.30,62.27,0.04
10.00,24.40,4.48,0.30,62.70,0.04
10.17,24.40,4.52,0.30,63.13,0.04
10.33,24.40,4.57,0.30,63.55,0.04
10.50,24.31,4.60,0.30,63.97,0.04
10.67,24.31,4.64,0.30,64.40,0.04
10.83,24.31,4.68,0.31,64.82,0.04
11.00,24.31,4.72,0.31,65.25,0.04
11.17,24.31,4.77,0.31,65.67,0.04
11.33,24.31,4.81,0.31,66.08,0.04
11.50,24.21,4.84,0.31,66.50,0.04
11.67,24.21,4.88,0.31,66.93,0.04
11.83,24.21,4.93,0.31,67.35,0.04
12.00,24.21,4.97,0.31,67.77,0.04
12.17,24.21,5.01,0.31,68.19,0.04
12.33,24.12,5.04,0.32,68.61,0.04
12.50,24.12,5.09,0.32,69.04,0.04
12.67,24.12,5.13,0.32,69.46,0.04
12.83,24.12,5.17,0.32,69.88,0.04
13.00,24.12,5.21,0.32,70.30,0.04
13.17,24.02,5.25,0.32,70.72,0.04
13.33,24.02,5.29,0.32,71.15,0.04
13.50,24.02,5.33,0.32,71.57,0.04
13.67,24.02,5.38,0.32,72.00,0.04
13.83,24.02,5.42,0.32,72.42,0.04
14.00,23.92,5.45,0.33,72.84,0.04
14.17,23.92,5.49,0.33,73.27,0.04
14.33,23.92,5.54,0.33,73.69,0.04
14.50,23.92,5.58,0.33,74.12,0.04
14.67,23.92,5.62,0.33,74.54,0.04
14.83,23.92,5.67,0.33,74.97,0.04
15.00,23.83,5.70,0.33,75.40,0.04
15.17,23.83,5.74,0.33,75.83,0.04
15.33,23.83,5.79,0.33,76.27,0.04
15.50,23.83,5.83,0.34,76.70,0.04
15.67,23.83,5.88,0.34,77.14,0.04
15.83,23.83,5.92,0.34,77.57,0.04
16.00,23.83,5.96,0.34,78.00,0.04
16.17,23.73,6.00,0.34,78.44,0.04
16.33,23.73,6.04,0.34,78.88,0.04
16.50,23.73,6.08,0.34,79.32,0.04
