time,periods,phase,amplitude,power,frequencies
0.00,27.18,5.95,0.33,95.00,0.04
0.17,27.10,5.98,0.34,95.51,0.04
0.33,27.10,6.01,0.34,96.03,0.04
0.50,27.10,6.05,0.34,96.54,0.04
0.67,27.10,6.09,0.34,97.05,0.04
0.83,27.10,6.13,0.34,97.56,0.04
1.00,27.10,6.17,0.34,98.06,0.04
1.17,27.10,6.21,0.34,98.56,0.04
1.33,27.02,6.24,0.34,99.05,0.04
1.50,27.02,6.27,0.34,99.55,0.04
1.67,27.02,0.03,0.34,100.04,0.04
1.83,27.02,0.07,0.35,100.53,0.04
2.00,27.02,0.10,0.35,101.01,0.04
2.17,27.02,0.14,0.35,101.49,0.04
2.33,27.02,0.18,0.35,101.97,0.04
2.50,27.02,0.22,0.35,102.44,0.04
2.67,26.93,0.25,0.35,102.91,0.04
2.83,26.93,0.29,0.35,103.37,0.04
3.00,26.93,0.33,0.35,103.83,0.04
3.17,26.93,0.37,0.35,104.29,0.04
3.33,26.93,0.40,0.35,104.75,0.04
3.50,26.93,0.44,0.35,105.19,0.04
3.67,26.93,0.48,0.35,105.64,0.04
3.83,26.93,0.52,0.36,106.08,0.04
4.00,26.93,0.56,0.36,106.52,0.04
4.17,26.93,0.59,0.36,106.95,0.04
4.33,26.93,0.63,0.36,107.37,0.04
4.50,26.85,0.67,0.36,107.80,0.04
4.67,26.85,0.70,0.36,108.22,0.04
4.83,26.85,0.74,0.36,108.63,0.04
5.00,26.85,0.78,0.36,109.04,0.04
5.17,26.85,0.82,0.36,109.45,0.04
5.33,26.85,0.86,0.36,109.85,0.04
5.50,26.85,0.90,0.36,110.24,0.04
5.67,26.85,0.93,0.36,110.63,0.04
5.83,26.85,0.97,0.36,111.02,0.04
6.00,26.85,1.01,0.36,111.40,0.04
6.17,26.85,1.05,0.37,111.77,0.04
6.33,26.85,1.09,0.37,112.14,0.04
6.50,26.85,1.13,0.37,112.50,0.04
6.67,26.85,1.16,0.37,112.86,0.04
6.83,26.77,1.20,0.37,113.22,0.04
7.00,26.77,1.24,0.37,113.57,0.04
7.17,26.77,1.27,0.37,113.91,0.04
7.33,26.77,1.31,0.37,114.25,0.04
7.50,26.77,1.35,0.37,114.58,0.04
7.67,26.77,1.39,0.37,114.91,0.04
7.83,26.77,1.43,0.37,115.23,0.04
8.00,26.77,1.47,0.37,115.54,0.04
8.17,26.77,1.50,0.37,115.85,0.04
8.33,26.77,1.54,0.37,116.15,0.04
8.50,26.77,1.58,0.37,116.45,0.04
8.67,26.77,1.62,0.37,116.74,0.04
8.83,26.77,1.66,0.37,117.03,0.04
9.00,26.77,1.70,0.37,117.31,0.04
9.17,26.77,1.73,0.38,117.58,0.04
9.33,26.77,1.77,0.38,117.85,0.04
9.50,26.77,1.81,0.38,118.11,0.04
9.67,26.77,1.85,0.38,118.37,0.04
9.83,26.77,1.89,0.38,118.62,0.04
10.00,26.77,1.93,0.38,118.86,0.04
10.17,26.77,1.97,0.38,119.10,0.04
10.33,26.77,2.00,0.38,119.33,0.04
10.50,26.77,2.04,0.38,119.56,0.04
10.67,26.69,2.08,0.38,119.78,0.04
10.83,26.69,2.12,0.38,119.99,0.04
11.00,26.69,2.16,0.38,120.20,0.04
11.17,26.69,2.19,0.38,120.40,0.04
11.33,26.69,2.23,0.38,120.59,0.04
11.50,26.69,2.27,0.38,120.78,0.04
11.67,26.69,2.31,0.38,120.96,0.04
11.83,26.69,2.35,0.38,121.14,0.04
12.00,26.69,2.39,0.38,121.30,0.04
12.17,26.69,2.42,0.38,121.47,0.04
12.33,26.69,2.46,0.38,121.62,0.04
12.50,26.69,2.50,0.38,121.77,0.04
12.67,26.69,2.54,0.38,121.91,0.04
12.83,26.69,2.58,0.38,122.05,0.04
13.00,26.69,2.62,0.38,122.18,0.04
13.17,26.69,2.66,0.38,122.30,0.04
13.33,26.69,2.69,0.38,122.42,0.04
13.50,26.69,2.73,0.38,122.53,0.04
13.67,26.69,2.77,0.38,122.63,0.04
13.83,26.69,2.81,0.38,122.73,0.04
14.00,26.69,2.85,0.38,122.82,0.04
14.17,26.69,2.89,0.38,122.90,0.04
14.33,26.69,2.93,0.38,122.98,0.04
14.50,26.69,2.96,0.38,123.05,0.04
14.67,26.69,3.00,0.38,123.12,0.04
14.83,26.69,3.04,0.38,123.17,0.04
15.00,26.69,3.08,0.38,123.22,0.04
15.17,26.69,3.12,0.38,123.27,0.04
15.33,26.69,3.16,0.38,123.31,0.04
15.50,26.69,3.20,0.38,123.34,0.04
15.67,26.69,3.23,0.38,123.36,0.04
15.83,26.69,3.27,0.38,123.38,0.04
16.00,26.69,3.31,0.39,123.39,0.04
16.17,26.69,3.35,0.39,123.40,0.04
16.33,26.69,3.39,0.39,123.40,0.04
16.50,26.69,3.43,0.38,123.39,0.04
16.67,26.69,3.47,0.38,123.38,0.04
16.83,26.69,3.50,0.38,123.36,0.04
17.00,26.69,3.54,0.38,123.33,0.04
17.17,26.69,3.58,0.38,123.30,0.04
17.33,26.69,3.62,0.38,123.26,0.04
17.50,26.69,3.66,0.38,123.21,0.04
17.67,26.69,3.70,0.38,123.16,0.04
17.83,26.69,3.74,0.38,123.10,0.04
18.00,26.69,3.77,0.38,123.03,0.04
18.17,26.69,3.81,0.38,122.96,0.04
18.33,26.69,3.85,0.38,122.89,0.04
18.50,26.69,3.89,0.38,122.80,0.04
18.67,26.69,3.93,0.38,122.71,0.04
18.83,26.69,3.97,0.38,122.62,0.04
19.00,26.69,4.01,0.38,122.51,0.04
19.17,26.69,4.04,0.38,122.41,0.04
19.33,26.69,4.08,0.38,122.29,0.04
19.50,26.69,4.12,0.38,122.17,0.04
19.67,26.69,4.16,0.38,122.05,0.04
19.83,26.69,4.20,0.38,121.91,0.04
20.00,26.69,4.24,0.38,121.77,0.04
20.17,26.69,4.28,0.38,121.63,0.04
20.33,26.69,4.31,0.38,121.48,0.04
20.50,26.69,4.35,0.38,121.32,0.04
20.67,26.69,4.39,0.38,121.16,0.04
20.83,26.69,4.43,0.38,121.00,0.04
21.00,26.69,4.47,0.38,120.82,0.04
21.17,26.69,4.51,0.38,120.64,0.04
21.33,26.69,4.55,0.38,120.46,0.04
21.50,26.69,4.58,0.38,120.27,0.04
21.67,26.69,4.62,0.38,120.07,0.04
21.83,26.69,4.66,0.38,119.87,0.04
22.00,26.69,4.70,0.38,119.67,0.04
22.17,26.69,4.74,0.38,119.45,0.04
22.33,26.69,4.78,0.38,119.24,0.04
22.50,26.69,4.82,0.38,119.01,0.04
22.67,26.69,4.86,0.38,118.79,0.04
22.83,26.69,4.89,0.38,118.55,0.04
23.00,26.69,4.93,0.38,118.32,0.04
23.17,26.69,4.97,0.38,118.07,0.04
23.33,26.69,5.01,0.38,117.82,0.04
23.50,26.69,5.05,0.38,117.57,0.04
23.67,26.69,5.09,0.38,117.31,0.04
23.83,26.69,5.13,0.37,117.05,0.04
24.00,26.69,5.16,0.37,116.78,0.04
24.17,26.69,5.20,0.37,116.51,0.04
24.33,26.69,5.24,0.37,116.23,0.04
24.50,26.61,5.28,0.37,115.95,0.04
24.67,26.61,5.32,0.37,115.66,0.04
24.83,26.61,5.36,0.37,115.37,0.04
25.00,26.61,5.40,0.37,115.07,0.04
25.17,26.61,5.44,0.37,114.77,0.04
25.33,26.61,5.48,0.37,114.47,0.04
25.50,26.61,5.52,0.37,114.16,0.04
25.67,26.61,5.56,0.37,113.85,0.04
25.83,26.61,5.59,0.37,113.53,0.04
26.00,26.61,5.63,0.37,113.21,0.04
26.17,26.61,5.67,0.37,112.88,0.04
26.33,26.61,5.71,0.37,112.55,0.04
26.50,26.61,5.75,0.37,112.22,0.04
26.67,26.61,5.79,0.37,111.88,0.04
26.83,26.61,5.83,0.37,111.54,0.04
27.00,26.61,5.87,0.37,111.19,0.04
27.17,26.61,5.91,0.37,110.84,0.04
27.33,26.61,5.94,0.36,110.49,0.04
27.50,26.61,5.98,0.36,110.13,0.04
27.67,26.61,6.02,0.36,109.77,0.04
27.83,26.61,6.06,0.36,109.41,0.04
28.00,26.61,6.10,0.36,109.04,0.04
28.17,26.61,6.14,0.36,108.67,0.04
28.33,26.61,6.18,0.36,108.30,0.04
28.50,26.61,6.22,0.36,107.92,0.04
28.67,26.61,6.26,0.36,107.54,0.04
28.83,26.61,0.01,0.36,107.15,0.04
29.00,26.61,0.05,0.36,106.77,0.04
29.17,26.61,0.09,0.36,106.38,0.04
29.33,26.61,0.13,0.36,105.98,0.04
29.50,26.61,0.17,0.36,105.59,0.04
29.67,26.61,0.21,0.36,105.19,0.04
29.83,26.61,0.24,0.36,104.79,0.04
30.00,26.61,0.28,0.35,104.38,0.04
30.17,26.61,0.32,0.35,103.98,0.04
30.33,26.61,0.36,0.35,103.57,0.04
30.50,26.61,0.40,0.35,103.15,0.04
30.67,26.61,0.44,0.35,102.74,0.04
30.83,26.61,0.48,0.35,102.32,0.04
31.00,26.61,0.52,0.35,101.90,0.04
31.17,26.61,0.56,0.35,101.48,0.04
31.33,26.61,0.59,0.35,101.05,0.04
31.50,26.53,0.64,0.35,100.63,0.04
31.67,26.53,0.68,0.35,100.20,0.04
31.83,26.53,0.72,0.35,99.77,0.04
32.00,26.53,0.76,0.35,99.33,0.04
32.17,26.53,0.80,0.35,98.90,0.04
32.33,26.53,0.84,0.34,98.46,0.04
32.50,26.53,0.87,0.34,98.03,0.04
32.67,26.53,0.91,0.34,97.59,0.04
32.83,26.53,0.95,0.34,97.14,0.04
33.00,26.53,0.99,0.34,96.70,0.04
33.17,26.53,1.03,0.34,96.26,0.04
33.33,26.53,1.07,0.34,95.81,0.04
33.50,26.53,1.11,0.34,95.36,0.04
33.67,26.53,1.15,0.34,94.91,0.04
33.83,26.53,1.19,0.34,94.46,0.04
34.00,26.53,1.23,0.34,94.01,0.04
34.17,26.53,1.27,0.34,93.55,0.04
34.33,26.53,1.30,0.34,93.10,0.04
34.50,26.53,1.34,0.33,92.64,0.04
34.67,26.53,1.38,0.33,92.18,0.04
34.83,26.53,1.42,0.33,91.72,0.04
35.00,26.53,1.46,0.33,91.26,0.04
35.17,26.53,1.50,0.33,90.80,0.04
35.33,26.53,1.54,0.33,90.34,0.04
35.50,26.45,1.59,0.33,89.88,0.04
35.67,26.45,1.63,0.33,89.42,0.04
35.83,26.45,1.66,0.33,88.95,0.04
36.00,26.45,1.70,0.33,88.49,0.04
36.17,26.45,1.74,0.33,88.03,0.04
36.33,26.45,1.78,0.33,87.56,0.04
36.50,26.45,1.82,0.32,87.09,0.04
36.67,26.45,1.86,0.32,86.63,0.04
36.83,26.45,1.90,0.32,86.16,0.04
37.00,26.45,1.94,0.32,85.69,0.04
37.17,26.45,1.98,0.32,85.23,0.04
37.33,26.45,2.02,0.32,84.76,0.04
37.50,26.45,2.06,0.32,84.29,0.04
37.67,26.45,2.10,0.32,83.82,0.04
