time,periods,phase,amplitude,power,frequencies
13.67,24.97,3.78,0.61,131.55,0.04
13.83,24.97,3.82,0.61,132.58,0.04
14.00,24.97,3.86,0.62,133.60,0.04
14.17,24.97,3.90,0.62,134.62,0.04
14.33,24.97,3.95,0.62,135.64,0.04
14.50,24.97,3.99,0.62,136.67,0.04
14.67,24.97,4.03,0.63,137.69,0.04
14.83,24.97,4.07,0.63,138.72,0.04
15.00,24.97,4.11,0.63,139.76,0.04
15.17,24.97,4.15,0.63,140.80,0.04
15.33,24.97,4.19,0.64,141.83,0.04
15.50,24.97,4.24,0.64,142.87,0.04
15.67,24.97,4.28,0.64,143.90,0.04
15.83,24.97,4.32,0.64,144.92,0.04
16.00,24.97,4.36,0.64,145.94,0.04
16.17,24.97,4.40,0.65,146.96,0.04
16.33,24.97,4.44,0.65,147.99,0.04
16.50,24.97,4.48,0.65,149.01,0.04
16.67,25.06,4.54,0.65,150.02,0.04
16.83,25.06,4.58,0.65,151.04,0.04
17.00,25.06,4.62,0.66,152.05,0.04
17.17,25.06,4.66,0.66,153.06,0.04
17.33,25.06,4.70,0.66,154.06,0.04
17.50,25.06,4.74,0.66,155.06,0.04
17.67,25.06,4.78,0.66,156.04,0.04
17.83,25.06,4.82,0.67,157.01,0.04
18.00,25.06,4.86,0.67,157.98,0.04
18.17,25.06,4.91,0.67,158.94,0.04
18.33,25.06,4.95,0.67,159.89,0.04
18.50,25.06,4.99,0.68,160.83,0.04
18.67,25.06,5.03,0.68,161.77,0.04
18.83,25.06,5.07,0.68,162.70,0.04
19.00,25.06,5.11,0.68,163.63,0.04
19.17,25.06,5.15,0.68,164.56,0.04
19.33,25.14,5.20,0.68,165.47,0.04
19.50,25.14,5.24,0.69,166.39,0.04
19.67,25.14,5.29,0.69,167.29,0.04
19.83,25.14,5.33,0.69,168.19,0.04
20.00,25.14,5.37,0.69,169.09,0.04
20.17,25.14,5.41,0.69,169.97,0.04
20.33,25.14,5.45,0.69,170.86,0.04
20.50,25.14,5.49,0.70,171.74,0.04
20.67,25.14,5.53,0.70,172.61,0.04
20.83,25.14,5.57,0.70,173.48,0.04
21.00,25.14,5.61,0.70,174.34,0.04
21.17,25.14,5.66,0.70,175.20,0.04
21.33,25.14,5.70,0.71,176.06,0.04
21.50,25.14,5.74,0.71,176.91,0.04
21.67,25.14,5.78,0.71,177.76,0.04
21.83,25.14,5.82,0.71,178.61,0.04
22.00,25.14,5.86,0.71,179.46,0.04
22.17,25.14,5.90,0.71,180.31,0.04
22.33,25.14,5.95,0.72,181.16,0.04
22.50,25.14,5.99,0.72,182.00,0.04
22.67,25.14,6.03,0.72,182.84,0.04
22.83,25.14,6.07,0.72,183.69,0.04
23.00,25.14,6.11,0.72,184.54,0.04
23.17,25.14,6.15,0.72,185.38,0.04
23.33,25.14,6.19,0.73,186.22,0.04
23.50,25.14,6.23,0.73,187.06,0.04
23.67,25.14,6.28,0.73,187.90,0.04
23.83,25.14,0.03,0.73,188.75,0.04
24.00,25.14,0.08,0.73,189.60,0.04
24.17,25.14,0.12,0.73,190.44,0.04
24.33,25.14,0.16,0.73,191.30,0.04
24.50,25.14,0.20,0.74,192.15,0.04
24.67,25.14,0.24,0.74,192.99,0.04
24.83,25.14,0.28,0.74,193.85,0.04
25.00,25.14,0.32,0.74,194.69,0.04
25.17,25.14,0.37,0.74,195.53,0.04
25.33,25.14,0.41,0.74,196.38,0.04
25.50,25.14,0.45,0.75,197.23,0.04
25.67,25.14,0.49,0.75,198.08,0.04
25.83,25.14,0.53,0.75,198.95,0.04
26.00,25.14,0.57,0.75,199.80,0.04
26.17,25.14,0.61,0.75,200.65,0.04
26.33,25.14,0.65,0.75,201.50,0.04
26.50,25.14,0.70,0.76,202.34,0.04
26.67,25.14,0.74,0.76,203.19,0.04
26.83,25.14,0.78,0.76,204.03,0.04
27.00,25.14,0.82,0.76,204.88,0.04
27.17,25.14,0.86,0.76,205.73,0.04
27.33,25.14,0.90,0.76,206.57,0.04
27.50,25.14,0.94,0.77,207.40,0.04
27.67,25.14,0.98,0.77,208.22,0.04
27.83,25.14,1.03,0.77,209.04,0.04
28.00,25.14,1.07,0.77,209.84,0.04
28.17,25.14,1.11,0.77,210.63,0.04
28.33,25.14,1.15,0.77,211.43,0.04
28.50,25.14,1.19,0.77,212.21,0.04
28.67,25.23,1.24,0.77,213.01,0.04
28.83,25.23,1.28,0.78,213.80,0.04
29.00,25.23,1.32,0.78,214.58,0.04
29.17,25.23,1.36,0.78,215.34,0.04
29.33,25.23,1.40,0.78,216.10,0.04
29.50,25.23,1.44,0.78,216.85,0.04
29.67,25.23,1.48,0.78,217.60,0.04
29.83,25.23,1.52,0.78,218.34,0.04
30.00,25.23,1.57,0.79,219.06,0.04
30.17,25.23,1.61,0.79,219.78,0.04
30.33,25.23,1.65,0.79,220.48,0.04
30.50,25.23,1.69,0.79,221.17,0.04
30.67,25.23,1.73,0.79,221.86,0.04
30.83,25.23,1.77,0.79,222.52,0.04
31.00,25.23,1.81,0.79,223.18,0.04
31.17,25.23,1.85,0.79,223.82,0.04
31.33,25.23,1.89,0.79,224.45,0.04
31.50,25.23,1.93,0.80,225.08,0.04
31.67,25.23,1.98,0.80,225.69,0.04
31.83,25.23,2.02,0.80,226.31,0.04
32.00,25.23,2.06,0.80,226.91,0.04
32.17,25.23,2.10,0.80,227.50,0.04
32.33,25.31,2.14,0.80,228.08,0.04
32.50,25.31,2.18,0.80,228.65,0.04
32.67,25.31,2.23,0.80,229.22,0.04
32.83,25.31,2.27,0.80,229.77,0.04
33.00,25.31,2.31,0.80,230.32,0.04
33.17,25.31,2.35,0.80,230.86,0.04
33.33,25.31,2.39,0.81,231.40,0.04
33.50,25.31,2.43,0.81,231.92,0.04
33.67,25.31,2.47,0.81,232.44,0.04
33.83,25.31,2.51,0.81,232.95,0.04
34.00,25.31,2.55,0.81,233.46,0.04
34.17,25.31,2.59,0.81,233.96,0.04
34.33,25.31,2.64,0.81,234.45,0.04
34.50,25.31,2.68,0.81,234.94,0.04
34.67,25.31,2.72,0.81,235.43,0.04
34.83,25.31,2.76,0.81,235.91,0.04
35.00,25.31,2.80,0.81,236.39,0.04
35.17,25.31,2.84,0.82,236.86,0.04
35.33,25.31,2.88,0.82,237.34,0.04
35.50,25.31,2.92,0.82,237.81,0.04
35.67,25.31,2.96,0.82,238.27,0.04
35.83,25.31,3.01,0.82,238.74,0.04
36.00,25.31,3.05,0.82,239.20,0.04
36.17,25.31,3.09,0.82,239.67,0.04
36.33,25.31,3.13,0.82,240.14,0.04
36.50,25.31,3.17,0.82,240.61,0.04
36.67,25.31,3.21,0.82,241.08,0.04
36.83,25.31,3.25,0.82,241.53,0.04
37.00,25.31,3.29,0.82,241.98,0.04
37.17,25.31,3.33,0.82,242.42,0.04
37.33,25.31,3.38,0.83,242.88,0.04
37.50,25.31,3.42,0.83,243.35,0.04
37.67,25.31,3.46,0.83,243.82,0.04
37.83,25.31,3.50,0.83,244.30,0.04
38.00,25.31,3.54,0.83,244.78,0.04
38.17,25.31,3.58,0.83,245.26,0.04
38.33,25.31,3.62,0.83,245.72,0.04
38.50,25.31,3.66,0.83,246.18,0.04
38.67,25.31,3.71,0.83,246.64,0.04
38.83,25.31,3.75,0.83,247.11,0.04
39.00,25.31,3.79,0.83,247.56,0.04
39.17,25.31,3.83,0.83,248.01,0.04
39.33,25.31,3.87,0.83,248.48,0.04
39.50,25.31,3.91,0.84,248.94,0.04
39.67,25.31,3.95,0.84,249.41,0.04
39.83,25.31,3.99,0.84,249.86,0.04
40.00,25.31,4.03,0.84,250.32,0.04
40.17,25.31,4.08,0.84,250.79,0.04
40.33,25.31,4.12,0.84,251.25,0.04
40.50,25.31,4.16,0.84,251.70,0.04
40.67,25.31,4.20,0.84,252.15,0.04
40.83,25.31,4.24,0.84,252.58,0.04
41.00,25.31,4.28,0.84,252.99,0.04
41.17,25.31,4.32,0.84,253.40,0.04
41.33,25.31,4.36,0.84,253.81,0.04
41.50,25.31,4.40,0.84,254.22,0.04
41.67,25.31,4.44,0.85,254.60,0.04
41.83,25.31,4.49,0.85,255.00,0.04
42.00,25.31,4.53,0.85,255.38,0.04
42.17,25.31,4.57,0.85,255.75,0.04
42.33,25.31,4.61,0.85,256.11,0.04
42.50,25.31,4.65,0.85,256.45,0.04
42.67,25.31,4.69,0.85,256.80,0.04
42.83,25.40,4.73,0.85,257.15,0.04
43.00,25.40,4.77,0.85,257.49,0.04
43.17,25.40,4.81,0.85,257.81,0.04
43.33,25.40,4.85,0.85,258.14,0.04
43.50,25.40,4.90,0.85,258.45,0.04
43.67,25.40,4.94,0.85,258.74,0.04
43.83,25.40,4.98,0.85,259.02,0.04
44.00,25.40,5.02,0.85,259.30,0.04
44.17,25.40,5.06,0.85,259.55,0.04
44.33,25.40,5.10,0.85,259.81,0.04
44.50,25.40,5.14,0.85,260.05,0.04
44.67,25.40,5.18,0.85,260.28,0.04
44.83,25.40,5.22,0.85,260.49,0.04
45.00,25.40,5.26,0.85,260.69,0.04
45.17,25.40,5.30,0.85,260.88,0.04
45.33,25.40,5.34,0.85,261.06,0.04
45.50,25.40,5.38,0.85,261.24,0.04
45.67,25.40,5.43,0.85,261.40,0.04
45.83,25.40,5.47,0.86,261.56,0.04
46.00,25.40,5.51,0.86,261.70,0.04
46.17,25.40,5.55,0.86,261.83,0.04
46.33,25.40,5.59,0.86,261.96,0.04
46.50,25.48,5.63,0.85,262.07,0.04
46.67,25.48,5.67,0.85,262.18,0.04
46.83,25.48,5.71,0.85,262.28,0.04
47.00,25.48,5.75,0.85,262.38,0.04
47.17,25.48,5.79,0.86,262.46,0.04
47.33,25.48,5.83,0.86,262.54,0.04
47.50,25.48,5.87,0.86,262.61,0.04
47.67,25.48,5.91,0.86,262.67,0.04
47.83,25.48,5.96,0.86,262.72,0.04
48.00,25.48,6.00,0.86,262.77,0.04
48.17,25.48,6.04,0.86,262.81,0.04
48.33,25.48,6.08,0.86,262.85,0.04
48.50,25.48,6.12,0.86,262.88,0.04
48.67,25.48,6.16,0.86,262.90,0.04
48.83,25.48,6.20,0.86,262.92,0.04
49.00,25.48,6.24,0.86,262.93,0.04
49.17,25.48,6.28,0.86,262.94,0.04
49.33,25.48,0.04,0.86,262.96,0.04
49.50,25.48,0.08,0.86,262.96,0.04
49.67,25.48,0.12,0.86,262.97,0.04
49.83,25.48,0.16,0.86,262.98,0.04
50.00,25.48,0.20,0.86,262.98,0.04
50.17,25.48,0.24,0.86,262.97,0.04
50.33,25.48,0.28,0.86,262.96,0.04
50.50,25.48,0.33,0.86,262.95,0.04
50.67,25.48,0.37,0.86,262.94,0.04
50.83,25.48,0.41,0.86,262.91,0.04
51.00,25.48,0.45,0.86,262.88,0.04
51.17,25.48,0.49,0.86,262.85,0.04
51.33,25.48,0.53,0.86,262.82,0.04
51.50,25.48,0.57,0.86,262.79,0.04
51.67,25.48,0.61,0.86,262.77,0.04
51.83,25.48,0.65,0.86,262.76,0.04
52.00,25.48,0.69,0.86,262.75,0.04
52.17,25.48,0.73,0.86,262.74,0.04
52.33,25.48,0.78,0.86,262.72,0.04
52.50,25.48,0.82,0.86,262.69,0.04
52.67,25.48,0.86,0.86,262.67,0.04
52.83,25.48,0.90,0.86,262.67,0.04
53.00,25.48,0.94,0.86,262.66,0.04
53.17,25.48,0.98,0.86,262.64,0.04
53.33,25.48,1.02,0.86,262.62,0.04
53.50,25.48,1.06,0.86,262.60,0.04
53.67,25.48,1.10,0.86,262.59,0.04
53.83,25.48,1.14,0.86,262.59,0.04
54.00,25.48,1.18,0.86,262.56,0.04
54.17,25.48,1.22,0.86,262.57,0.04
54.33,25.48,1.27,0.86,262.58,0.04
54.50,25.57,1.30,0.85,262.59,0.04
54.67,25.57,1.35,0.85,262.61,0.04
54.83,25.57,1.39,0.85,262.61,0.04
55.00,25.57,1.43,0.85,262.60,0.04
55.17,25.57,1.47,0.85,262.57,0.04
55.33,25.57,1.51,0.85,262.55,0.04
55.50,25.57,1.55,0.85,262.54,0.04
55.67,25.57,1.59,0.85,262.51,0.04
55.83,25.57,1.63,0.85,262.49,0.04
56.00,25.57,1.67,0.85,262.46,0.04
56.17,25.57,1.71,0.85,262.43,0.04
56.33,25.57,1.75,0.85,262.40,0.04
56.50,25.57,1.79,0.85,262.35,0.04
56.67,25.57,1.83,0.85,262.29,0.04
56.83,25.57,1.87,0.85,262.24,0.04
57.00,25.57,1.91,0.85,262.18,0.04
57.17,25.57,1.95,0.85,262.12,0.04
57.33,25.57,2.00,0.85,262.05,0.04
57.50,25.57,2.04,0.85,261.99,0.04
57.67,25.65,2.07,0.85,261.91,0.04
57.83,25.65,2.12,0.85,261.83,0.04
58.00,25.65,2.16,0.85,261.75,0.04
58.17,25.65,2.20,0.85,261.65,0.04
58.33,25.65,2.24,0.85,261.56,0.04
58.50,25.65,2.28,0.85,261.46,0.04
58.67,25.65,2.32,0.85,261.35,0.04
58.83,25.65,2.36,0.85,261.24,0.04
59.00,25.65,2.40,0.85,261.12,0.04
59.17,25.65,2.44,0.85,260.98,0.04
59.33,25.65,2.48,0.85,260.83,0.04
59.50,25.65,2.52,0.85,260.67,0.04
59.67,25.74,2.56,0.85,260.50,0.04
59.83,25.74,2.60,0.85,260.33,0.04
60.00,25.74,2.64,0.85,260.16,0.04
60.17,25.74,2.68,0.85,259.90,0.04
60.33,25.74,2.72,0.85,259.62,0.04
60.50,25.74,2.76,0.85,259.35,0.04
60.67,25.74,2.80,0.85,259.08,0.04
60.83,25.74,2.84,0.84,258.80,0.04
61.00,25.74,2.88,0.84,258.52,0.04
61.17,25.74,2.92,0.84,258.24,0.04
61.33,25.74,2.96,0.84,257.96,0.04
61.50,25.74,3.00,0.84,257.68,0.04
61.67,25.74,3.04,0.84,257.40,0.04
61.83,25.74,3.08,0.84,257.11,0.04
62.00,25.74,3.12,0.84,256.83,0.04
62.17,25.74,3.17,0.84,256.55,0.04
62.33,25.74,3.21,0.84,256.27,0.04
62.50,25.74,3.25,0.84,255.99,0.04
62.67,25.82,3.29,0.84,255.71,0.04
62.83,25.82,3.33,0.84,255.45,0.04
63.00,25.82,3.37,0.84,255.18,0.04
63.17,25.82,3.41,0.84,254.91,0.04
63.33,25.82,3.45,0.84,254.65,0.04
63.50,25.82,3.49,0.84,254.38,0.04
63.67,25.82,3.53,0.84,254.11,0.04
63.83,25.82,3.57,0.84,253.85,0.04
64.00,25.82,3.61,0.83,253.58,0.04
64.17,25.82,3.65,0.83,253.31,0.04
64.33,25.82,3.69,0.83,253.04,0.04
