time,periods,phase,amplitude,power,frequencies
135.33,35.00,1.15,0.21,55.54,0.03
135.50,35.00,1.18,0.21,55.96,0.03
135.67,35.00,1.21,0.21,56.34,0.03
135.83,35.00,1.24,0.21,56.74,0.03
136.00,35.00,1.27,0.21,57.15,0.03
136.17,35.00,1.29,0.21,57.56,0.03
136.33,35.00,1.32,0.21,57.96,0.03
136.50,35.00,1.35,0.21,58.36,0.03
136.67,35.00,1.38,0.21,58.77,0.03
136.83,35.00,1.41,0.21,59.18,0.03
137.00,35.00,1.44,0.21,59.56,0.03
137.17,35.00,1.46,0.21,59.98,0.03
137.33,35.00,1.49,0.22,60.38,0.03
137.50,35.00,1.52,0.22,60.78,0.03
137.67,35.00,1.55,0.22,61.18,0.03
137.83,35.00,1.58,0.22,61.59,0.03
138.00,35.00,1.61,0.22,61.99,0.03
138.17,35.00,1.63,0.22,62.37,0.03
138.33,35.00,1.66,0.22,62.78,0.03
138.50,35.00,1.69,0.22,63.18,0.03
138.67,35.00,1.72,0.22,63.61,0.03
138.83,35.00,1.75,0.22,64.05,0.03
139.00,35.00,1.78,0.22,64.45,0.03
139.17,35.00,1.80,0.22,64.86,0.03
139.33,35.00,1.83,0.22,65.27,0.03
139.50,35.00,1.86,0.22,65.69,0.03
139.67,35.00,1.89,0.22,66.08,0.03
139.83,35.00,1.92,0.23,66.50,0.03
140.00,35.00,1.95,0.23,66.91,0.03
140.17,35.00,1.98,0.23,67.32,0.03
140.33,35.00,2.00,0.23,67.73,0.03
140.50,35.00,2.03,0.23,68.15,0.03
140.67,35.00,2.06,0.23,68.55,0.03
140.83,35.00,2.09,0.23,68.97,0.03
141.00,35.00,2.12,0.23,69.38,0.03
141.17,35.00,2.15,0.23,69.79,0.03
141.33,35.00,2.17,0.23,70.20,0.03
141.50,35.00,2.20,0.23,70.61,0.03
141.67,35.00,2.23,0.23,71.02,0.03
141.83,35.00,2.26,0.23,71.43,0.03
142.00,35.00,2.29,0.23,71.85,0.03
142.17,35.00,2.32,0.24,72.25,0.03
142.33,35.00,2.35,0.24,72.67,0.03
142.50,35.00,2.37,0.24,73.07,0.03
142.67,35.00,2.40,0.24,73.48,0.03
142.83,35.00,2.43,0.24,73.89,0.03
143.00,35.00,2.46,0.24,74.29,0.03
143.17,35.00,2.49,0.24,74.70,0.03
143.33,35.00,2.52,0.24,75.09,0.03
143.50,35.00,2.54,0.24,75.49,0.03
143.67,35.00,2.57,0.24,75.90,0.03
143.83,35.00,2.60,0.24,76.29,0.03
144.00,35.00,2.63,0.24,76.69,0.03
144.17,35.00,2.66,0.24,77.09,0.03
144.33,35.00,2.69,0.24,77.50,0.03
144.50,35.00,2.72,0.24,77.91,0.03
