time,periods,phase,amplitude,power,frequencies
3.50,23.08,4.44,0.37,98.51,0.04
3.67,23.08,4.48,0.37,99.35,0.04
3.83,23.16,4.54,0.37,100.19,0.04
4.00,23.16,4.58,0.37,101.03,0.04
4.17,23.16,4.63,0.38,101.86,0.04
4.33,23.16,4.67,0.38,102.70,0.04
4.50,23.16,4.72,0.38,103.54,0.04
4.67,23.16,4.76,0.38,104.38,0.04
4.83,23.16,4.81,0.38,105.21,0.04
5.00,23.16,4.85,0.38,106.04,0.04
5.17,23.16,4.90,0.38,106.88,0.04
5.33,23.16,4.94,0.39,107.70,0.04
5.50,23.16,4.99,0.39,108.54,0.04
5.67,23.16,5.03,0.39,109.37,0.04
5.83,23.16,5.08,0.39,110.20,0.04
6.00,23.16,5.12,0.39,111.04,0.04
6.17,23.16,5.17,0.39,111.87,0.04
6.33,23.16,5.21,0.39,112.71,0.04
6.50,23.16,5.25,0.40,113.54,0.04
6.67,23.16,5.30,0.40,114.36,0.04
6.83,23.16,5.34,0.40,115.20,0.04
7.00,23.16,5.39,0.40,116.05,0.04
7.17,23.16,5.43,0.40,116.87,0.04
7.33,23.24,5.49,0.40,117.70,0.04
7.50,23.24,5.53,0.40,118.54,0.04
7.67,23.24,5.58,0.41,119.37,0.04
7.83,23.24,5.62,0.41,120.20,0.04
8.00,23.24,5.67,0.41,121.03,0.04
8.17,23.24,5.71,0.41,121.88,0.04
8.33,23.24,5.76,0.41,122.70,0.04
8.50,23.24,5.80,0.41,123.53,0.04
8.67,23.24,5.85,0.41,124.40,0.04
8.83,23.24,5.89,0.42,125.22,0.04
9.00,23.24,5.94,0.42,126.03,0.04
9.17,23.24,5.98,0.42,126.86,0.04
9.33,23.24,6.02,0.42,127.69,0.04
9.50,23.24,6.07,0.42,128.50,0.04
9.67,23.24,6.11,0.42,129.33,0.04
9.83,23.24,6.16,0.42,130.15,0.04
10.00,23.32,6.21,0.42,130.97,0.04
10.17,23.32,6.26,0.43,131.77,0.04
10.33,23.32,0.02,0.43,132.59,0.04
10.50,23.32,0.06,0.43,133.42,0.04
10.67,23.32,0.11,0.43,134.24,0.04
10.83,23.32,0.15,0.43,135.08,0.04
11.00,23.32,0.20,0.43,135.89,0.04
11.17,23.32,0.24,0.43,136.70,0.04
11.33,23.32,0.28,0.43,137.52,0.04
11.50,23.32,0.33,0.44,138.31,0.04
11.67,23.32,0.37,0.44,139.11,0.04
11.83,23.40,0.43,0.44,139.92,0.04
12.00,23.40,0.47,0.44,140.71,0.04
12.17,23.40,0.51,0.44,141.52,0.04
12.33,23.40,0.56,0.44,142.31,0.04
12.50,23.40,0.60,0.44,143.09,0.04
12.67,23.40,0.65,0.44,143.89,0.04
12.83,23.40,0.69,0.44,144.68,0.04
